Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Snowflake Inc,Technology,Software - Application,USA,NYSE,-,-,-4.21,4.89%,333.64M,0.58%,69.88B,134.55,1.56,-8.69%,317.33M,14.40%,-1398.74M,-,0.27,66.30%,3.15%,35.69%,3.84B,18.20,32.24%,7.06%,2.04,23.21%,7.22,29.02,41.83%,-18.10%,10.00M,66.36%,11.72,17.87,39.00%,-40.16%,107.13,214.83,35.65%,-,92.21,-25.13%,-27.65%,-2.50%,1.21,-,1.54,68.78%,65.16%,95.51%,5.82,-,1.54,-49.96%,-37.70%,68.28,1.15%,3.09%,7834,1.12,27.50%,-36.43%,1.58,230.75,Yes / Yes,1.10,-36.07%,-,0.45,209.12,3.56%,12.99%,25.75%,May 21 AMC,4.91M,209.45,2.18%,17.87%,34.61%,"

","2,214,114",0.16%,SNOW
Smith & Nephew plc ADR,Healthcare,Medical Devices,United Kingdom,NYSE,-,30.58,0.94,0.10%,437.52M,-4.76%,12.53B,13.06,2.19,0.00%,437.07M,-0.87%,410.01M,2.50,-,7.20%,0.67%,-0.49%,5.78B,2.17,14.90%,-3.53%,3.43,12.14%,12.05,2.37,13.19%,4.03%,2.91M,11.49%,1.41,20.24,12.24%,7.82%,23.69,31.72,16.48%,0.80 (2.79%),20.88,-7.22%,4.81%,-9.74%,0.71,0.75 (2.62%),1.33,2.49%,69.64%,20.85%,0.51,"Mar 28, 2025",2.89,55.99%,14.83%,44.52,1.28%,1.41%,18456,0.63,4.58%,7.09%,2.05,32.97,Yes / Yes,0.62,116.64%,76.28%,1.54,29.31,0.70%,1.92%,5.74%,Feb 25 BMO,849.08K,28.63,-2.30%,2.18%,4.21%,"

","1,310,615",-2.32%,SNN
StoneX Group Inc,Financial,Capital Markets,USA,NASD,RUT,14.39,5.90,20.60%,48.77M,-0.49%,4.15B,14.49,5.86,-2.28%,38.84M,-2.98%,285.80M,3.34,1.41,81.29%,2.51%,12.21%,123.04B,0.03,8.29%,3.22%,2.47,26.24%,38.59,2.20,0.64%,1.00%,0.98M,79.41%,26.73,3.18,4.31%,16.69%,46.71,97.17,30.00%,-,-,22.11%,9.63%,-12.62%,0.53,-,0.70,24.88%,2.55%,81.77%,2.67,-,0.73,19.42%,1.39%,48.60,1.17%,1.34%,4556,6.50,67.71%,0.23%,1.00,102.00,Yes / Yes,0.58,30.08%,0.00%,0.48,85.55,5.37%,6.82%,66.88%,May 07 AMC,394.70K,84.91,-0.38%,0.16%,18.90%,"

","187,831",-0.75%,SNEX
Schneider National Inc,Industrials,Trucking,USA,NYSE,-,33.71,0.71,70.60%,92.17M,-3.44%,4.18B,17.25,1.38,-0.01%,51.52M,-2.17%,124.60M,0.80,0.20,32.23%,10.10%,0.72%,5.37B,0.78,21.71%,-1.78%,6.69,-24.51%,17.06,1.40,64.76%,2.61%,5.21M,8.30%,0.88,27.10,42.15%,4.20%,20.59,33.90,-18.48%,0.38 (1.58%),31.19,-4.33%,3.51%,-29.59%,1.11,0.38 (1.59%),1.74,2.19%,5.67%,15.93%,0.63,"Jun 13, 2025",1.90,-20.76%,3.33%,50.81,1.49%,1.50%,19400,0.19,-0.30%,2.32%,2.25,26.31,Yes / Yes,0.19,41.51%,57.19%,0.67,24.30,-0.57%,15.19%,6.28%,May 01 BMO,778.10K,23.87,0.14%,3.12%,-11.33%,"

","523,172",-1.77%,SNDR
Sandisk Corp,Technology,Computer Hardware,USA,NASD,-,-,-,5.80%,145.00M,6.01%,6.41B,-,-,0.00%,136.87M,9.03%,-,-,-,75.37%,4.70%,-21.85%,-,-,-,95.98%,1.98,-,63.18,0.70,-,-,6.43M,-,10.37,4.25,-,-,27.89,58.36,22.47%,-,-,-,-,-24.45%,-,-,2.13,-,-,58.11%,2.23,"Jul 30, 2015",3.70,-,-,65.75,1.80%,2.81%,-,0.24,-,-,1.92,52.80,Yes / Yes,0.23,-,-,0.89,44.21,-,-,-,May 07 AMC,3.24M,44.09,10.67%,20.31%,5.74%,"

","2,872,691",-0.27%,SNDK
Snap Inc,Communication Services,Internet Content & Information,USA,NYSE,-,-,-0.32,35.80%,1.43B,-3.65%,13.67B,-,-0.32,-0.55%,1.07B,-6.51%,-532.35M,-,-0.16,53.82%,9.40%,-6.30%,5.53B,2.47,3.37%,5.90%,2.71,-28.12%,1.37,5.97,21.25%,-7.22%,100.81M,-47.60%,1.92,4.26,32.10%,-23.97%,7.08,17.33,-24.05%,-,46.32,10.96%,-8.24%,-52.80%,0.58,-,4.30,25.60%,51.40%,15.54%,0.37,-,4.30,59.90%,-11.72%,46.33,3.75%,2.26%,4911,1.82,14.91%,-9.63%,2.82,9.35,Yes / Yes,1.80,55.56%,-,0.55,8.27,1.33%,39.94%,14.10%,Apr 29 AMC,37.24M,8.18,-1.74%,-1.40%,-18.47%,"

","20,510,298",-1.09%,SNAP
"Snap-on, Inc",Industrials,Tools & Accessories,USA,NYSE,S&P 500,16.08,19.11,2.18%,52.29M,-4.60%,16.07B,15.37,19.99,-6.00%,51.15M,-7.37%,1.02B,3.93,4.63,95.86%,5.20%,-6.68%,5.07B,3.17,-4.78%,0.15%,6.60,-13.60%,105.58,2.91,7.60%,12.98%,2.66M,14.30%,27.44,11.20,4.09%,19.15%,252.98,373.89,-9.49%,8.69 (2.83%),14.84,9.48%,15.06%,-17.82%,0.76,8.28 (2.69%),3.18,4.66%,52.05%,21.46%,5.79,"May 20, 2025",4.14,0.04%,25.81%,36.94,1.57%,1.18%,13000,0.24,-0.88%,20.14%,2.75,337.50,Yes / Yes,0.23,-8.06%,39.57%,0.90,312.34,-4.55%,-6.29%,-3.02%,Apr 17 BMO,402.74K,307.28,-3.81%,-3.57%,-6.08%,"

","362,703",-1.62%,SNA
SharkNinja Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,NYSE,-,27.14,3.16,50.27%,141.04M,-4.24%,12.03B,14.95,5.73,0.00%,69.79M,-16.06%,446.93M,1.88,0.77,48.52%,5.71%,-1.31%,5.69B,2.12,14.51%,-3.54%,1.98,-15.19%,14.45,5.93,14.51%,11.78%,3.99M,8.62%,1.60,53.52,14.41%,24.75%,60.50,123.00,-11.99%,-,60.05,7.20%,15.37%,-30.33%,1.68,-,1.17,19.04%,47.73%,41.64%,3.63,"Nov 30, 2023",1.97,134.09%,11.56%,43.41,5.25%,2.65%,3688,0.46,27.33%,7.86%,1.15,122.60,Yes / Yes,0.43,6.39%,0.00%,0.70,87.13,4.65%,18.54%,14.67%,May 08 BMO,2.02M,85.69,-5.74%,-0.33%,-12.04%,"

","1,415,786",-1.65%,SN
Semtech Corp,Technology,Semiconductors,USA,NASD,RUT,-,-2.06,1.18%,86.62M,-4.58%,3.49B,18.76,2.14,-3.97%,85.61M,-0.47%,-119.44M,-,0.40,112.24%,8.34%,4.09%,954.24M,3.65,88.66%,1.18%,3.02,-37.67%,6.57,6.13,29.20%,-8.51%,7.14M,35.36%,1.95,20.60,49.57%,-93.41%,24.05,79.52,-34.96%,-,45.13,-,-10.56%,-49.41%,1.90,-,1.81,10.68%,51.09%,67.28%,2.01,"Sep 05, 1980",2.53,88.14%,9.97%,56.51,4.58%,3.55%,1838,1.00,13.83%,-12.52%,1.43,55.50,Yes / Yes,0.99,160.17%,-,0.71,40.87,0.40%,2.54%,21.81%,May 27 AMC,2.37M,40.23,3.32%,16.40%,-12.08%,"

","1,681,116",-1.57%,SMTC
NuScale Power Corporation,Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,-,-1.37,11.12%,133.03M,13.57%,11.16B,-,-0.27,-3.29%,118.55M,62.35%,-134.06M,-,-0.11,53.93%,20.87%,136.67%,49.04M,227.56,78.96%,8.20%,2.34,81.16%,5.29,7.41,11.92%,-31.62%,24.74M,366.03%,1.85,21.19,55.11%,-32.34%,6.88,45.31,118.85%,-,-,-34.24%,-19.04%,-13.40%,2.04,-,6.23,-,76.67%,470.35%,3.60,-,6.23,-62.81%,-265.25%,65.97,7.32%,7.98%,484,0.00,162.48%,-273.35%,1.90,31.66,Yes / Yes,0.00,47.31%,-,1.42,42.49,310.75%,16.48%,869.91%,May 12 AMC,10.59M,39.24,16.87%,65.08%,96.85%,"

","15,014,373",-7.65%,SMR
Simply Good Foods Co,Consumer Defensive,Packaged Foods,USA,NASD,RUT,22.86,1.43,8.44%,101.05M,-3.50%,3.31B,15.64,2.10,-0.06%,92.49M,-10.39%,145.49M,2.97,0.50,95.34%,4.98%,-1.59%,1.41B,2.35,6.27%,0.87%,4.61,-17.24%,17.99,1.82,7.75%,6.36%,4.60M,-10.44%,1.03,31.94,7.70%,8.40%,31.25,40.53,-15.91%,-,18.65,-,6.77%,-19.11%,0.71,-,2.70,20.51%,37.09%,4.90%,0.82,-,4.27,8.25%,16.88%,38.36,1.78%,1.71%,316,0.18,11.47%,10.31%,2.08,40.55,Yes / Yes,0.18,10.37%,0.00%,1.29,32.97,1.43%,14.68%,15.20%,Apr 09 BMO,998.77K,32.78,-3.46%,-6.94%,-8.33%,"

","1,288,428",-0.58%,SMPL
Summit Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.33,85.05%,741.61M,-10.10%,14.74B,-,-0.54,0.00%,111.04M,-16.84%,-240.75M,-,-0.09,13.17%,22.01%,0.10%,0.00M,-,-30.60%,5.64%,5.23,11.08%,0.46,42.75,-33.86%,-85.89%,24.44M,145.36%,0.49,40.77,-23.77%,-123.93%,6.78,36.91,11.24%,-,-,-10.52%,-69.33%,-46.22%,-1.05,-,10.63,-,-,192.77%,1.90,-,10.63,-99.70%,-,42.97,2.05%,9.73%,159,0.02,-100.00%,-,1.33,34.10,Yes / Yes,0.01,-37.64%,-,0.57,19.95,-,3.23%,-,May 01 AMC,4.67M,19.85,-9.51%,-15.30%,-4.41%,"

","2,662,948",-0.50%,SMMT
Scotts Miracle-Gro Company,Basic Materials,Agricultural Inputs,USA,NYSE,-,120.93,0.50,24.10%,57.70M,-5.43%,3.50B,14.14,4.28,-1.75%,43.80M,-3.03%,36.10M,3.90,2.25,73.62%,9.22%,1.34%,3.45B,1.01,53.26%,-0.67%,2.91,-18.51%,-5.03,-,22.00%,0.97%,4.04M,-10.70%,0.29,206.82,31.00%,-,45.61,93.90,-8.71%,2.70 (4.45%),9.15,-,1.50%,-35.51%,1.98,2.64 (4.36%),0.94,2.40%,28.39%,32.78%,2.29,"May 23, 2025",1.71,109.68%,12.02%,49.70,2.60%,3.20%,5300,-,0.75%,1.04%,1.78,68.67,Yes / Yes,-,35.73%,-,0.52,62.24,-4.87%,1.52%,-6.84%,Apr 30 BMO,1.39M,60.56,-1.60%,6.02%,-11.12%,"

","728,060",-2.70%,SMG
Sumitomo Mitsui Financial Group Inc ADR,Financial,Banks - Diversified,Japan,NYSE,-,12.59,1.19,0.05%,6.46B,-0.60%,96.46B,11.43,1.31,0.00%,6.45B,4.11%,7.73B,1.07,0.29,1.82%,0.05%,-7.72%,62.50B,1.54,16.08%,2.63%,1.47,0.20%,15.23,0.98,8.96%,0.39%,3.06M,18.29%,-,-,11.79%,7.92%,10.74,16.74,3.11%,0.47 (3.17%),-,4.74%,2.86%,-10.75%,0.44,0.24 (1.61%),-,8.26%,-,39.11%,0.25,"Sep 30, 2024",2.24,18.40%,17.16%,50.62,1.18%,1.16%,120373,4.18,0.23%,12.36%,1.85,15.31,Yes / Yes,1.75,-73.85%,28.93%,0.97,15.06,209.93%,-66.04%,-9.44%,May 14 AMC,2.08M,14.94,-1.26%,4.43%,5.03%,"

","2,020,939",-0.80%,SMFG
Super Micro Computer Inc,Technology,Computer Hardware,USA,NASD,S&P 500,23.79,1.81,14.15%,596.77M,0.47%,25.73B,14.86,2.90,-0.80%,512.39M,-6.59%,1.21B,1.07,0.45,51.14%,18.85%,13.75%,21.52B,1.20,-4.80%,-0.23%,1.99,13.66%,10.69,4.03,37.99%,12.31%,96.56M,-50.51%,4.26,10.13,22.31%,21.03%,17.25,101.40,41.44%,-,723.13,68.98%,13.48%,-57.49%,1.40,-,3.95,33.76%,11.53%,149.91%,2.40,-,6.66,6.35%,6.36%,55.69,3.87%,3.43%,5684,0.42,82.10%,5.61%,2.47,40.69,Yes / Yes,0.40,-73.30%,0.00%,0.43,43.69,-8.10%,-24.46%,19.48%,May 06 AMC,48.42M,43.11,2.36%,13.96%,13.70%,"

","20,609,399",-1.33%,SMCI
SM Energy Co,Energy,Oil & Gas E&P,USA,NYSE,RUT,3.92,7.13,1.59%,114.46M,7.46%,3.20B,5.20,5.38,0.80%,112.64M,14.23%,821.36M,-,1.25,102.30%,8.09%,-7.82%,2.97B,1.07,-17.69%,0.89%,3.53,-31.19%,38.47,0.73,-3.95%,10.82%,9.12M,-40.83%,0.00,63938.57,-0.02%,20.28%,19.67,50.20,-27.94%,0.80 (2.86%),-,-,11.49%,-44.36%,2.20,0.78 (2.79%),0.57,11.10%,43.02%,41.99%,1.23,"Apr 17, 2025",0.57,11.96%,37.40%,66.68,2.41%,2.46%,663,0.62,26.04%,27.61%,2.06,39.47,Yes / Yes,0.62,40.75%,11.40%,0.91,27.76,1.56%,8.46%,50.85%,May 01 AMC,2.59M,27.93,11.81%,17.59%,-20.79%,"

","2,359,697",0.61%,SM
Sylvamo Corp,Basic Materials,Paper & Paper Products,USA,NYSE,RUT,7.41,6.83,17.24%,40.70M,-4.58%,2.06B,7.01,7.21,-1.22%,33.70M,-9.98%,286.00M,-,0.49,79.63%,1.92%,-23.21%,3.69B,0.56,-24.98%,1.73%,1.71,-43.28%,22.31,2.27,29.58%,10.54%,0.65M,-28.06%,3.78,13.38,-,31.83%,50.37,98.02,-35.97%,1.85 (3.66%),8.05,-3.40%,16.38%,-48.38%,0.93,1.80 (3.56%),1.04,-1.25%,20.33%,0.46%,1.56,"Jul 08, 2025",1.64,46.54%,11.36%,33.59,2.27%,1.89%,6500,0.97,0.11%,7.75%,2.67,69.33,Yes / Yes,0.92,-36.30%,22.95%,0.58,51.48,0.62%,-0.98%,-9.28%,May 09 BMO,378.40K,50.60,-5.71%,-10.59%,-31.28%,"

","219,344",-1.71%,SLVM
Soleno Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.62,17.15%,48.53M,-2.76%,3.91B,96.73,0.80,-25.65%,41.75M,3.45%,-198.22M,-,-0.83,94.85%,9.55%,54.86%,0.00M,-,36.23%,9.46%,3.02,67.68%,4.79,16.21,128.72%,-81.42%,3.99M,72.37%,5.75,13.49,-,-105.54%,36.93,81.54,72.64%,-,-,20.19%,-69.69%,-4.83%,-2.67,-,19.64,-,-,110.13%,2.76,-,19.64,-72.19%,-,54.77,1.24%,1.99%,92,0.23,-,-,1.11,107.67,Yes / Yes,0.22,-60.39%,-,0.60,78.15,-,2.06%,-,May 07 AMC,1.32M,77.60,1.26%,4.94%,37.19%,"

","792,095",-0.70%,SLNO
SLM Corp,Financial,Credit Services,USA,NASD,-,11.25,2.78,1.30%,210.74M,-1.11%,6.56B,9.02,3.46,-3.08%,207.12M,-7.27%,605.34M,0.87,0.52,102.44%,2.87%,7.24%,3.05B,2.15,15.94%,0.39%,2.26,14.73%,10.20,3.06,11.49%,2.18%,5.94M,51.36%,18.45,1.69,12.86%,27.60%,19.39,34.54,13.27%,0.51 (1.63%),-,15.53%,7.08%,-9.57%,1.12,0.50 (1.60%),-,4.97%,70.88%,61.11%,0.81,"Jun 05, 2025",-,-12.72%,36.98%,44.66,1.70%,1.52%,1710,2.56,-0.70%,19.87%,1.45,34.73,Yes / Yes,2.56,9.71%,17.15%,0.60,31.82,3.69%,18.05%,2.10%,Apr 24 AMC,2.63M,31.24,-3.72%,2.38%,14.68%,"

","1,589,022",-1.82%,SLM
Silgan Holdings Inc,Consumer Cyclical,Packaging & Containers,USA,NYSE,-,19.90,2.70,17.63%,106.99M,-2.17%,5.75B,11.99,4.48,-1.25%,88.13M,-3.14%,289.21M,2.05,1.03,76.73%,2.44%,8.07%,6.00B,0.96,13.69%,0.70%,2.85,-1.79%,19.47,2.76,8.83%,3.54%,2.15M,21.00%,3.30,16.28,9.71%,14.52%,41.14,58.14,3.19%,0.76 (1.42%),18.20,8.22%,5.20%,-7.62%,0.76,0.78 (1.45%),0.67,5.45%,17.63%,30.55%,0.97,"Jun 02, 2025",1.14,-5.30%,10.12%,47.23,1.56%,1.29%,17315,2.22,1.99%,4.82%,1.36,62.80,Yes / Yes,1.67,22.88%,29.46%,1.00,54.57,-0.54%,4.35%,11.36%,Apr 30 BMO,755.82K,53.71,-1.65%,1.63%,2.06%,"

","753,970",-1.58%,SLGN
SL Green Realty Corp,Real Estate,REIT - Office,USA,NYSE,RUT,-,-0.44,6.67%,71.02M,-1.59%,4.91B,-,-0.97,-0.07%,70.96M,9.69%,-28.98M,-,-0.21,81.56%,7.85%,11.57%,964.94M,5.08,-1330.73%,-3.05%,6.15,-11.62%,47.54,1.36,1.85%,-0.05%,5.57M,13.63%,4.43,14.55,-,-0.13%,45.15,82.81,-5.01%,3.08 (4.77%),165.83,-52.62%,-0.30%,-22.09%,1.65,3.04 (4.72%),1.00,-5.79%,39.55%,42.90%,1.88,"May 30, 2025",1.00,94.75%,34.88%,64.89,1.52%,2.10%,1221,1.52,14.28%,-3.00%,2.65,63.81,Yes / Yes,1.41,-267.90%,3826.34%,0.96,65.94,-1.62%,32.81%,22.35%,Apr 16 AMC,905.07K,64.52,6.21%,13.91%,-1.24%,"

","869,684",-2.15%,SLG
"Sun Life Financial, Inc",Financial,Insurance - Diversified,Canada,NYSE,-,16.32,3.94,0.04%,567.60M,-0.73%,36.33B,11.30,5.69,0.00%,565.20M,2.11%,2.28B,1.76,1.29,49.19%,1.55%,13.84%,31.79B,1.14,12.57%,0.03%,14.48,6.27%,28.37,2.26,7.87%,0.91%,8.78M,35.32%,-,-,9.29%,13.18%,46.41,65.56,8.27%,2.54 (3.95%),4.27,2.89%,10.31%,-2.00%,0.89,2.43 (3.78%),-,-1.20%,-,38.44%,0.84,"May 28, 2025",0.90,0.58%,11.39%,57.14,0.81%,0.63%,31768,0.25,-1.76%,7.16%,1.87,65.17,Yes / Yes,0.25,9.20%,61.53%,0.50,64.70,-,7.23%,25.18%,May 08 AMC,606.72K,64.25,-0.25%,5.28%,9.72%,"

","302,502",-0.70%,SLF
Schlumberger Ltd,Energy,Oil & Gas Equipment & Services,USA,NYSE,S&P 500,12.24,2.95,0.22%,1.36B,1.58%,49.07B,10.70,3.37,-11.52%,1.36B,0.87%,4.19B,3.42,0.76,89.23%,5.04%,-12.28%,36.09B,1.36,-8.14%,0.59%,3.90,-12.21%,14.35,2.51,7.67%,8.65%,68.41M,-17.64%,2.87,12.59,3.58%,20.82%,31.11,50.94,-5.89%,1.14 (3.15%),9.81,-,13.95%,-29.17%,1.03,1.12 (3.10%),0.93,1.98%,20.26%,15.98%,0.96,"Jun 04, 2025",1.24,-2.03%,17.21%,59.84,1.24%,1.66%,110000,0.72,5.83%,11.61%,1.42,46.85,Yes / Yes,0.54,-21.76%,35.41%,0.92,35.91,-1.27%,-1.96%,-2.45%,Apr 25 BMO,17.54M,36.08,5.04%,4.98%,-9.08%,"

","16,164,660",0.47%,SLB
Silicon Laboratories Inc,Technology,Semiconductors,USA,NASD,RUT,-,-5.11,2.48%,32.47M,2.05%,4.62B,56.92,2.49,-2.37%,31.76M,8.12%,-164.95M,-,0.09,106.13%,5.84%,13.23%,655.73M,7.04,137.44%,1.55%,4.43,10.25%,32.90,4.31,291.63%,-12.82%,1.86M,17.08%,13.04,10.87,-,-14.77%,82.82,160.00,14.16%,-,50.50,-,-15.44%,-11.37%,1.43,-,4.47,-6.95%,50.71%,71.23%,5.11,-,5.17,-55.38%,-21.11%,67.07,3.10%,2.57%,1889,0.00,2.16%,-25.16%,2.17,140.56,Yes / Yes,0.00,47.01%,-,0.57,143.23,0.13%,10.91%,67.06%,May 13 BMO,419.43K,141.81,9.58%,23.40%,17.85%,"

","240,254",-0.99%,SLAB
Skywest Inc,Industrials,Airlines,USA,NASD,RUT,11.04,8.73,3.63%,40.56M,-6.21%,3.90B,9.22,10.46,-4.52%,39.00M,-6.08%,363.21M,0.78,2.36,91.66%,3.10%,11.08%,3.67B,1.06,20.31%,0.14%,3.04,-10.08%,61.00,1.58,11.86%,5.15%,1.21M,23.69%,18.56,5.20,14.23%,15.66%,64.61,135.57,-3.70%,0.10 (0.10%),11.41,3.26%,7.88%,-28.87%,1.90,-,0.66,3.49%,22.91%,49.25%,2.97,"Mar 30, 2020",0.76,217.24%,14.55%,43.62,2.26%,1.85%,14610,1.07,20.53%,9.89%,1.25,120.75,Yes / Yes,0.86,66.34%,0.00%,0.55,97.91,0.17%,17.59%,18.02%,Apr 24 AMC,397.49K,96.43,-4.00%,1.44%,-1.12%,"

","219,157",-1.51%,SKYW
Champion Homes Inc,Consumer Cyclical,Residential Construction,USA,NYSE,RUT,17.66,3.42,1.65%,57.28M,-9.37%,3.46B,16.03,3.76,-0.86%,56.34M,-34.61%,198.41M,-,0.82,107.03%,5.54%,-33.75%,2.48B,1.39,-5.73%,-0.37%,5.05,-44.19%,26.72,2.26,13.40%,9.84%,3.12M,-16.88%,10.65,5.66,-,13.38%,60.80,116.49,-31.52%,-,18.16,27.34%,12.64%,-48.21%,1.19,-,1.61,12.64%,26.38%,-0.77%,2.76,"Jun 01, 2018",2.41,34.77%,9.54%,24.97,2.92%,4.42%,8600,0.02,22.65%,7.99%,2.62,82.67,Yes / Yes,0.02,1217.99%,0.00%,1.70,62.34,-0.26%,-14.56%,10.72%,May 27 BMO,617.52K,60.33,-12.82%,-23.93%,-34.03%,"

","1,050,461",-3.22%,SKY
"Skechers U S A, Inc",Consumer Cyclical,Footwear & Accessories,USA,NYSE,-,15.03,4.16,25.26%,130.29M,-0.19%,9.34B,16.71,3.74,-0.62%,111.81M,0.58%,635.28M,187.86,0.83,86.16%,3.12%,9.41%,9.13B,1.02,-11.85%,-6.75%,0.51,-10.90%,30.16,2.07,1.95%,7.83%,3.49M,-15.31%,7.36,8.49,0.08%,14.67%,44.50,78.85,-7.11%,-,83.02,13.08%,10.86%,-20.79%,1.14,-,1.28,11.43%,50.62%,40.36%,0.56,-,2.13,9.44%,9.54%,66.74,0.25%,0.23%,20100,0.48,10.66%,6.96%,2.44,62.36,Yes / Yes,0.30,0.32%,0.00%,0.73,62.53,-0.72%,-0.34%,7.11%,Apr 24 AMC,6.88M,62.46,0.43%,9.87%,-0.65%,"

","5,046,844",-0.11%,SKX
Skyward Specialty Insurance Group Inc,Financial,Insurance - Property & Casualty,USA,NASD,RUT,19.57,2.99,12.57%,40.40M,0.65%,2.37B,14.76,3.97,-4.45%,35.33M,-7.92%,124.10M,1.36,0.86,92.67%,2.29%,18.63%,1.21B,1.95,14.92%,2.32%,1.97,13.22%,21.06,2.78,12.85%,4.76%,0.81M,69.97%,-,-,14.39%,16.03%,33.42,65.05,15.89%,-,7.80,-,12.79%,-9.96%,0.77,-,-,26.52%,-,75.25%,1.93,-,0.76,9.45%,13.70%,44.31,1.71%,1.91%,580,0.14,25.88%,10.22%,1.92,62.33,Yes / Yes,0.14,12.70%,0.00%,0.56,59.29,1.50%,16.22%,25.26%,May 01 AMC,409.21K,58.57,-4.55%,0.83%,17.09%,"

","228,341",-1.21%,SKWD
Tanger Inc,Real Estate,REIT - Retail,USA,NYSE,RUT,35.18,0.84,2.47%,113.17M,-3.03%,3.36B,30.37,0.98,-0.92%,110.38M,-4.77%,94.49M,-,0.23,91.38%,4.76%,-7.73%,538.05M,6.25,2.55%,1.53%,4.93,-16.28%,5.60,5.31,8.44%,3.95%,5.26M,6.79%,0.09,331.05,-,15.89%,25.94,37.57,-12.92%,1.16 (3.89%),18.42,-1.16%,4.14%,-20.89%,1.18,1.12 (3.76%),0.13,1.79%,43.71%,14.57%,0.73,"Apr 30, 2025",0.13,-6.36%,29.31%,45.87,1.12%,1.60%,372,2.60,12.38%,17.56%,2.11,34.75,Yes / Yes,2.60,-17.31%,123.39%,1.20,30.02,5.12%,-20.23%,9.72%,Apr 30 AMC,1.07M,29.72,-0.23%,-2.71%,-9.90%,"

","1,278,728",-1.00%,SKT
SK Telecom Co Ltd ADR,Communication Services,Telecom Services,South Korea,NYSE,-,9.47,2.33,0.00%,383.19M,2.61%,8.44B,10.15,2.17,-,383.17M,7.25%,893.00M,2.47,0.55,7.16%,0.19%,2.47%,12.86B,0.66,-2.45%,0.10%,1.66,0.82%,20.24,1.09,7.30%,4.17%,0.74M,6.22%,4.52,4.87,3.83%,11.08%,19.84,24.58,4.71%,1.27 (5.79%),4.24,4.36%,6.68%,-10.37%,0.71,0.67 (3.02%),0.86,-2.86%,21.60%,11.04%,0.35,"Feb 28, 2025",0.88,4.96%,10.53%,61.74,1.59%,1.07%,5493,0.97,-4.13%,6.94%,1.74,22.70,Yes / Yes,0.72,-5.62%,46.94%,0.93,22.37,1.66%,-1.47%,-8.87%,May 12 BMO,444.76K,22.03,4.16%,3.19%,-0.30%,"

","412,384",-1.52%,SKM
Skeena Resources Ltd,Basic Materials,Other Industrial Metals & Mining,Canada,NYSE,-,-,-1.14,24.20%,114.33M,3.46%,1.68B,-,-,0.00%,86.99M,28.99%,-117.79M,-,-,53.02%,3.94%,31.07%,0.00M,-,-,-13.30%,7.31,61.59%,0.82,17.78,-,-66.16%,3.43M,225.33%,0.66,22.04,-,-139.28%,4.10,15.20,67.89%,-,-,-8.14%,-115.27%,-3.67%,1.48,-,2.60,-,-,257.07%,0.57,-,2.60,-12.94%,-,64.81,1.93%,2.60%,83,0.12,-,-,-,-,Yes / Yes,0.09,-11.46%,-,0.67,14.75,-,-,-,-,468.58K,14.64,7.62%,18.09%,44.45%,"

","311,956",-0.75%,SKE
J.M. Smucker Co,Consumer Defensive,Packaged Foods,USA,NYSE,S&P 500,-,-11.57,2.56%,106.42M,0.10%,10.06B,9.51,9.94,-0.44%,103.69M,-16.73%,-1230.80M,-,1.87,88.22%,5.09%,-14.77%,8.73B,1.15,-8.46%,4.81%,3.40,-16.75%,64.91,1.46,7.32%,-6.46%,5.28M,-14.83%,0.66,143.87,1.34%,-17.87%,93.93,125.42,-14.18%,4.37 (4.63%),12.17,-,-9.38%,-24.65%,0.32,4.32 (4.57%),0.35,2.27%,35.58%,0.61%,2.97,"May 16, 2025",0.81,-261.88%,18.14%,25.25,1.39%,3.96%,9000,1.26,6.69%,-14.10%,2.45,109.54,Yes / Yes,1.16,-397.43%,59.40%,1.03,95.36,-1.88%,2.96%,-2.81%,Jun 10 BMO,1.55M,94.50,-11.91%,-15.22%,-16.02%,"

","1,600,121",-0.90%,SJM
