Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Charles Schwab Corp,Financial,Capital Markets,USA,NYSE,S&P 500,26.56,3.29,5.83%,1.82B,-1.01%,158.73B,17.10,5.11,-1.80%,1.71B,0.23%,6.02B,1.17,1.07,84.04%,1.00%,13.29%,26.20B,6.06,32.76%,15.12%,1.83,6.12%,22.20,3.93,18.40%,1.39%,17.14M,18.94%,33.40,2.62,22.69%,14.12%,61.01,89.85,18.04%,1.08 (1.24%),7.47,2.26%,8.64%,-2.77%,0.93,1.04 (1.19%),1.18,17.15%,77.57%,43.19%,1.49,"May 09, 2025",1.18,37.66%,40.89%,55.15,0.70%,0.75%,32100,0.81,2.32%,22.99%,1.61,90.84,Yes / Yes,0.41,44.28%,33.48%,0.96,88.50,1.23%,3.02%,3.13%,Apr 17 BMO,9.35M,87.36,-0.84%,5.51%,13.98%,"

","8,938,635",-1.29%,SCHW
Southern Copper Corporation,Basic Materials,Copper,USA,NYSE,-,21.16,4.48,88.99%,804.07M,-0.92%,76.19B,21.18,4.47,-0.00%,88.52M,1.46%,3.59B,5.14,1.04,9.02%,9.17%,-0.45%,11.96B,6.37,6.94%,3.88%,5.65,-5.97%,11.90,7.96,-2.42%,19.61%,8.12M,-9.45%,5.39,17.58,4.12%,41.93%,74.11,118.64,5.78%,3.16 (3.33%),22.73,18.14%,21.16%,-20.13%,1.01,2.63 (2.77%),3.22,9.43%,50.45%,27.87%,2.45,"May 02, 2025",3.71,53.35%,49.35%,54.91,1.06%,1.29%,16133,0.83,23.23%,30.00%,3.06,92.15,Yes / Yes,0.77,29.11%,47.87%,0.75,95.94,5.36%,4.25%,20.08%,Apr 25 BMO,1.44M,94.76,1.47%,5.33%,-1.91%,"

","1,070,979",-1.23%,SCCO
Starbucks Corp,Consumer Cyclical,Restaurants,USA,NASD,"NDX, S&P 500",33.90,2.75,0.22%,1.14B,4.04%,105.98B,31.61,2.95,0.00%,1.13B,7.77%,3.13B,15.99,0.66,82.08%,3.38%,-4.94%,36.32B,2.92,-26.05%,4.95%,3.39,-4.99%,-6.71,-,20.54%,10.26%,38.34M,16.74%,2.65,35.19,2.12%,-,71.55,117.46,2.20%,2.44 (2.62%),38.33,2.53%,21.34%,-20.60%,1.00,2.40 (2.57%),0.45,6.41%,18.80%,30.34%,2.51,"May 16, 2025",0.64,-24.28%,11.87%,62.64,2.53%,1.95%,361000,-,-0.50%,8.62%,2.29,91.15,Yes / Yes,-,-50.46%,68.95%,0.60,94.32,-0.77%,-15.60%,2.32%,Apr 29 AMC,11.31M,93.26,6.60%,9.61%,-2.54%,"

","6,786,663",-1.12%,SBUX
Sibanye Stillwater Limited ADR,Basic Materials,Other Precious Metals & Mining,South Africa,NYSE,-,-,-0.56,0.20%,707.64M,2.97%,4.91B,7.80,0.89,0.00%,706.22M,51.86%,-396.78M,-,-0.04,19.32%,1.72%,76.59%,6.12B,0.80,142.66%,43.45%,1.02,66.43%,3.29,2.11,161.51%,-5.25%,12.18M,53.88%,1.20,5.77,71.00%,-15.89%,3.05,7.28,110.30%,0.02 (0.34%),-,-,-8.78%,-4.67%,0.76,-,1.10,3.92%,5.33%,127.54%,0.30,"Sep 21, 2023",2.32,80.26%,3.15%,69.47,3.34%,3.89%,72423,0.96,-0.71%,-6.48%,3.14,5.68,Yes / Yes,0.94,100.09%,-,0.95,7.18,16.49%,173.53%,11.67%,Feb 21 BMO,11.88M,6.94,11.99%,33.75%,61.24%,"

","11,278,005",-3.34%,SBSW
Companhia de Saneamento Basico do Estado de Sao Paulo. ADR,Utilities,Utilities - Regulated Water,Brazil,NYSE,-,7.76,2.68,0.00%,683.51M,1.61%,14.23B,12.00,1.74,-,683.51M,2.56%,1.83B,0.43,0.29,10.44%,0.45%,21.05%,6.78B,2.10,-6.28%,-0.07%,2.53,37.43%,9.81,2.12,40.15%,12.85%,3.08M,48.50%,2.09,9.97,17.91%,28.57%,13.10,21.14,45.29%,0.49 (2.34%),11.18,15.79%,16.62%,-1.51%,0.71,0.64 (3.05%),1.08,8.02%,53.51%,58.93%,0.47,"May 02, 2025",1.09,151.43%,44.72%,57.00,0.93%,1.42%,10552,0.72,26.64%,27.03%,1.31,22.52,Yes / Yes,0.65,52.40%,21.00%,0.64,20.85,-5.39%,-1.14%,8.75%,May 30 AMC,1.22M,20.82,0.86%,4.97%,21.43%,"

","773,178",-0.14%,SBS
Sabra Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,NASD,RUT,30.82,0.59,1.84%,237.94M,2.02%,4.33B,23.98,0.76,-0.19%,233.57M,4.06%,140.76M,2.09,0.17,97.02%,8.25%,5.26%,714.38M,6.07,29.42%,-1.29%,7.39,1.51%,11.36,1.60,8.67%,2.65%,19.26M,30.70%,0.12,149.92,14.72%,5.15%,14.05,19.99,5.14%,1.21 (6.64%),12.82,7.91%,2.75%,-8.91%,0.82,1.13 (6.20%),0.25,3.31%,43.56%,29.63%,0.37,"May 16, 2025",0.25,179.16%,40.38%,60.15,0.94%,1.36%,50,0.90,7.81%,19.70%,1.92,19.67,Yes / Yes,0.89,49.07%,223.55%,1.24,18.34,2.53%,-1.96%,7.74%,May 05 AMC,2.61M,18.21,2.71%,3.21%,3.24%,"

","3,227,173",-0.71%,SBRA
Star Bulk Carriers Corp,Industrials,Marine Shipping,Greece,NASD,-,8.80,1.98,21.77%,116.78M,4.25%,2.04B,6.04,2.88,0.00%,91.62M,6.03%,230.26M,0.71,0.05,33.29%,4.46%,4.82%,1.24B,1.65,-44.40%,-4.92%,2.68,8.21%,21.00,0.83,97.00%,6.54%,4.08M,-29.47%,3.69,4.72,12.45%,11.09%,12.06,25.29,16.39%,0.89 (5.10%),5.73,-,6.35%,-31.20%,0.95,1.44 (8.28%),1.46,9.08%,28.88%,44.28%,0.43,"Jun 06, 2025",1.64,-9.32%,20.62%,69.99,0.79%,1.49%,301,0.58,25.60%,18.62%,1.29,21.24,Yes / Yes,0.48,-99.56%,89.20%,1.11,17.01,-8.07%,73.61%,-11.08%,May 14 AMC,1.52M,17.40,6.04%,13.91%,1.36%,"

","1,690,468",2.29%,SBLK
SharpLink Gaming Inc,Consumer Cyclical,Gambling,USA,NASD,-,-,-9.08,0.20%,59.43M,-77.80%,547.32M,-,-,78.00%,59.31M,169.30%,-3.18M,-,-,8.29%,0.73%,115.47%,3.43M,159.57,-,5.88%,0.19,-15.19%,3.62,2.54,-,-88.80%,0.43M,-14.72%,0.02,399.50,-,-147.04%,2.26,124.12,19.14%,-,-,-19.77%,-152.59%,-92.58%,9.85,-,3.27,-6.75%,21.90%,308.24%,14.26,-,3.27,87.95%,-116.79%,41.36,65.83%,57.19%,5,0.00,-,-92.79%,-,-,No / Yes,0.00,73.66%,-,17.60,32.53,-,-,-24.00%,Mar 17 BMO,2.32M,9.21,-70.95%,-36.87%,1.92%,"

","40,876,576",-71.69%,SBET
Seacoast Banking Corp. Of Florida,Financial,Banks - Regional,USA,NASD,RUT,16.77,1.49,2.01%,85.62M,-3.82%,2.14B,10.79,2.31,0.00%,84.26M,-3.30%,126.44M,-,0.43,85.18%,1.87%,-4.01%,818.51M,2.62,5.71%,2.63%,3.34,-15.53%,26.04,0.96,39.95%,0.83%,1.58M,11.16%,-,-,-,5.82%,21.36,31.68,-9.52%,0.74 (2.96%),12.69,-5.60%,4.51%,-21.37%,0.94,0.72 (2.89%),-,18.47%,-,16.62%,0.78,"Jun 13, 2025",0.05,7.58%,20.02%,45.35,1.90%,1.76%,1504,0.35,4.52%,15.45%,2.50,28.83,Yes / Yes,0.26,20.82%,50.61%,1.08,25.79,2.16%,-3.80%,5.08%,Apr 24 AMC,471.51K,24.91,-2.32%,1.93%,-7.02%,"

","509,858",-3.41%,SBCF
SBA Communications Corp,Real Estate,REIT - Specialty,USA,NASD,S&P 500,30.16,7.55,1.34%,108.03M,0.95%,24.48B,24.76,9.20,-0.75%,106.01M,2.29%,815.73M,2.72,2.09,99.72%,2.60%,4.40%,2.69B,9.11,19.11%,-0.36%,2.92,4.81%,-46.01,-,11.30%,7.98%,2.76M,18.45%,6.75,33.75,11.08%,-,187.06,252.64,11.79%,4.42 (1.94%),31.33,40.17%,12.20%,-9.82%,0.78,4.18 (1.83%),0.69,5.87%,67.50%,21.80%,4.56,"May 22, 2025",0.69,47.83%,57.96%,48.09,0.90%,0.95%,1720,-,-0.29%,30.37%,1.95,254.53,Yes / Yes,-,43.46%,56.52%,0.63,228.07,0.35%,-17.27%,0.97%,Apr 28 AMC,945.92K,227.83,-0.78%,-0.39%,2.29%,"

","592,607",-0.11%,SBAC
EchoStar Corp,Communication Services,Telecom Services,USA,NASD,RUT,-,-0.82,53.93%,155.26M,-3.66%,4.84B,-,-4.80,-0.00%,132.38M,-26.09%,-214.84M,-,-1.01,48.57%,9.04%,-35.58%,15.68B,0.31,-792.15%,-2.51%,3.60,-27.73%,69.81,0.24,-22.35%,-0.37%,11.97M,-5.71%,18.21,0.92,-,-1.08%,14.79,32.48,-26.46%,-,-,7.68%,-0.44%,-48.15%,0.76,-,1.19,53.02%,13.44%,13.86%,1.50,-,1.26,88.39%,-2.40%,40.35,5.62%,6.85%,13700,1.51,-23.85%,-1.37%,2.50,27.33,Yes / Yes,1.43,-78.86%,-,1.51,18.08,-0.16%,4.62%,-3.61%,May 09 BMO,3.32M,16.84,-11.25%,-20.12%,-30.44%,"

","5,003,579",-6.83%,SATS
StandardAero Inc,Industrials,Aerospace & Defense,USA,NYSE,-,144.33,0.21,46.40%,334.46M,-0.39%,10.17B,25.66,1.19,-31.24%,179.27M,0.70%,70.73M,-,0.21,50.04%,2.46%,6.25%,5.44B,1.87,2036.67%,82.33%,1.38,12.63%,7.29,4.17,38.65%,-,4.41M,-,0.42,72.23,-,-,21.31,34.38,22.82%,-,-,-,1.44%,-11.55%,-,-,1.37,-,12.76%,42.70%,0.74,-,2.00,454.30%,8.72%,63.33,0.61%,1.33%,7700,1.03,16.92%,1.30%,1.78,34.67,Yes / Yes,1.02,1862.50%,0.00%,0.74,30.77,8.35%,7.34%,16.18%,May 12 AMC,3.19M,30.41,2.71%,10.10%,9.54%,"

","2,362,177",-1.17%,SARO
Sap SE ADR,Technology,Software - Application,Germany,NYSE,-,56.31,5.21,0.01%,1.17B,-5.31%,342.23B,35.65,8.23,0.00%,1.17B,1.70%,6.14B,2.02,1.65,6.28%,0.16%,11.17%,37.72B,9.07,49.26%,2.59%,1.33,16.72%,42.33,6.93,16.76%,7.66%,1.92M,55.43%,12.02,24.40,27.83%,12.81%,186.50,311.40,19.15%,2.69 (0.92%),60.54,-1.42%,10.85%,-5.79%,1.32,2.54 (0.87%),1.17,3.69%,73.60%,57.30%,5.65,"May 13, 2025",1.17,201.10%,26.10%,45.01,1.60%,1.27%,109121,0.22,9.39%,16.29%,1.43,337.64,Yes / Yes,0.15,306.69%,65.77%,1.00,301.74,2.35%,11.69%,8.69%,Apr 22 AMC,1.45M,293.36,-2.71%,2.73%,13.48%,"

","1,444,844",-2.78%,SAP
Sanmina Corp,Technology,Electronic Components,USA,NASD,RUT,19.98,4.32,3.48%,53.45M,-0.95%,4.62B,12.42,6.95,-3.16%,51.60M,1.90%,242.19M,-,1.42,97.43%,3.39%,14.15%,7.85B,0.59,11.46%,-2.50%,4.14,8.81%,41.51,2.08,18.14%,5.02%,1.75M,30.53%,12.84,6.72,-,11.03%,61.52,91.12,14.09%,-,17.26,14.62%,9.51%,-5.26%,1.15,-,1.22,-1.67%,8.52%,40.33%,2.20,-,1.96,1.84%,4.58%,55.27,0.70%,1.73%,37000,0.17,-1.50%,3.09%,2.20,98.33,Yes / Yes,0.15,24.95%,0.00%,1.55,87.45,1.00%,2.42%,8.15%,Apr 28 AMC,422.22K,86.33,0.86%,6.89%,11.69%,"

","654,948",-1.28%,SANM
Sandstorm Gold Ltd,Basic Materials,Gold,Canada,NYSE,-,96.39,0.10,8.29%,293.45M,1.63%,2.74B,37.18,0.25,0.00%,268.87M,16.02%,28.99M,1.27,0.05,61.99%,1.18%,43.03%,183.54M,14.92,274.70%,-0.18%,0.60,65.02%,4.80,1.95,34.09%,1.55%,3.16M,73.61%,0.04,234.04,76.19%,2.05%,4.92,9.68,67.38%,0.05 (0.54%),26.81,-12.26%,1.66%,-3.49%,0.46,0.06 (0.61%),1.77,14.54%,55.95%,89.84%,0.27,"Apr 14, 2025",1.77,33.11%,43.76%,62.60,1.36%,1.98%,29,0.24,2.84%,15.80%,1.45,10.48,Yes / Yes,0.24,348.94%,121.66%,1.08,9.23,0.00%,-6.16%,16.94%,May 06 AMC,5.25M,9.34,4.46%,10.24%,40.82%,"

","5,671,535",1.19%,SAND
Banco Santander S.A. ADR,Financial,Banks - Diversified,Spain,NYSE,-,9.14,0.87,0.00%,15.14B,-1.12%,120.34B,7.68,1.04,-,15.14B,3.38%,14.09B,0.70,0.25,2.64%,0.03%,17.43%,143.14B,0.84,21.05%,2.24%,0.81,62.58%,7.24,1.10,6.62%,0.72%,4.54M,61.59%,-,-,13.14%,13.25%,4.27,8.13,74.34%,0.28 (3.55%),-,16.52%,2.44%,-2.21%,1.01,0.23 (2.93%),-,10.37%,-,86.18%,0.15,"Apr 30, 2025",2.04,19.35%,14.58%,58.02,1.53%,1.09%,206753,4.27,0.26%,9.84%,1.57,8.44,Yes / Yes,4.27,19.78%,20.18%,1.62,8.09,2.34%,4.28%,-7.52%,Apr 30 BMO,5.61M,7.95,0.02%,8.53%,37.37%,"

","9,103,718",-1.73%,SAN
"Boston Beer Co., Inc",Consumer Defensive,Beverages - Brewers,USA,NYSE,-,34.46,6.05,25.94%,9.09M,-5.86%,2.32B,18.83,11.07,-0.12%,8.25M,-12.39%,71.51M,2.92,4.05,67.55%,8.57%,-8.89%,2.04B,1.14,-2.12%,0.22%,3.95,-34.12%,80.37,2.59,19.97%,5.45%,0.71M,-27.04%,13.68,15.24,11.80%,7.36%,209.67,329.55,-30.49%,-,12.55,-11.16%,7.67%,-36.73%,1.05,-,1.12,10.00%,45.41%,-0.55%,6.53,-,1.72,-24.27%,8.32%,29.35,1.89%,1.76%,2537,0.05,0.79%,3.50%,2.76,258.78,Yes / Yes,0.04,107.16%,0.00%,1.07,214.40,4.20%,287.44%,6.53%,Apr 24 AMC,179.27K,208.51,-8.54%,-11.78%,-21.09%,"

","192,691",-2.75%,SAM
Sailpoint Inc,Technology,Software - Infrastructure,USA,NASD,-,-,-1.32,90.36%,556.58M,18.56%,12.58B,83.74,0.27,-0.98%,53.65M,19.06%,-729.86M,-,0.04,10.96%,12.63%,20.91%,904.42M,13.91,258.75%,552.81%,3.81,-,12.18,1.86,43.11%,-8.79%,6.78M,-,0.42,53.70,-,-12.09%,15.05,26.35,2.77%,-,-,-,-10.74%,-14.19%,-,-,1.10,-,69.01%,50.23%,1.06,-,1.10,-35.02%,-33.78%,72.39,6.97%,3.80%,2738,0.00,23.05%,-80.70%,1.73,26.97,Yes / Yes,0.00,-50.22%,-,1.05,23.30,2.33%,207.53%,22.81%,Jun 11 BMO,1.78M,22.61,20.93%,25.43%,16.10%,"

","1,871,218",-2.96%,SAIL
Science Applications International Corp,Technology,Information Technology Services,USA,NASD,-,14.76,7.14,0.70%,47.00M,0.10%,4.94B,10.35,10.19,1.27%,46.54M,-11.37%,353.00M,2.00,2.25,84.77%,5.21%,0.96%,7.51B,0.66,0.55%,5.52%,3.21,-9.08%,32.02,3.29,11.01%,6.75%,2.43M,-9.84%,1.07,98.84,7.39%,21.63%,94.68,156.34,-5.68%,1.50 (1.42%),10.79,13.35%,9.97%,-32.56%,0.50,1.48 (1.40%),0.78,3.23%,10.96%,11.35%,3.45,"Jul 11, 2025",0.78,-16.78%,7.31%,38.56,0.44%,3.67%,24000,1.62,3.39%,4.70%,2.71,119.90,Yes / Yes,1.35,-3.74%,20.65%,0.73,104.91,0.56%,-9.26%,1.62%,Jun 02 BMO,756.59K,105.43,-5.55%,-8.61%,-12.65%,"

","555,612",0.50%,SAIC
Saia Inc,Industrials,Trucking,USA,NASD,-,21.76,11.99,0.29%,26.63M,3.73%,6.95B,21.25,12.27,-13.28%,26.56M,-9.75%,321.18M,6.25,2.45,115.12%,6.53%,-26.25%,3.24B,2.14,-30.87%,2.31%,2.16,-50.13%,88.62,2.94,31.40%,10.48%,1.73M,-42.57%,0.62,419.98,3.48%,14.63%,229.12,624.55,-42.77%,-,-,25.72%,11.69%,-58.24%,2.00,-,1.43,12.43%,13.55%,13.83%,12.96,-,1.43,-13.23%,13.55%,44.52,2.60%,2.22%,15300,0.18,8.95%,9.91%,2.05,294.16,Yes / Yes,0.16,-45.07%,0.00%,0.85,259.98,-3.11%,-32.58%,4.35%,Apr 25 BMO,802.11K,260.81,-1.97%,-8.54%,-37.00%,"

","685,553",0.32%,SAIA
"Sonic Automotive, Inc",Consumer Cyclical,Auto & Truck Dealerships,USA,NYSE,RUT,10.71,7.01,62.15%,21.90M,2.83%,2.55B,10.76,6.98,-0.24%,12.85M,10.25%,244.60M,0.85,1.60,45.02%,12.19%,27.64%,14.49B,0.18,12.49%,0.66%,6.39,11.69%,32.15,2.34,10.80%,4.34%,1.57M,32.53%,1.90,39.48,12.67%,24.52%,51.27,77.77,18.53%,1.34 (1.78%),62.05,13.29%,7.81%,-3.45%,1.03,1.35 (1.80%),0.38,6.35%,14.28%,46.46%,1.96,"Jun 13, 2025",1.09,43.91%,3.46%,69.16,1.86%,1.49%,10800,3.71,1.59%,1.69%,1.91,71.67,Yes / Yes,1.87,69.56%,20.25%,0.77,76.81,3.57%,1.84%,7.90%,Apr 24 BMO,245.29K,75.09,5.57%,15.08%,17.57%,"

","188,396",-2.24%,SAH
"Safety Insurance Group, Inc",Financial,Insurance - Property & Casualty,USA,NASD,RUT,16.10,4.89,2.35%,14.89M,-1.60%,1.17B,11.25,7.00,0.00%,14.54M,-1.62%,72.23M,-,1.60,83.46%,0.84%,0.78%,1.15B,1.02,44.33%,0.75%,2.07,-6.27%,57.12,1.38,16.60%,3.63%,0.12M,3.70%,-,-,-,8.75%,70.71,90.00,-4.43%,-,7.75,-5.83%,8.10%,-12.50%,0.26,3.60 (4.57%),-,5.16%,-,11.37%,1.72,"Jun 02, 2025",0.78,40.69%,7.60%,42.13,1.10%,0.92%,551,0.05,19.05%,6.29%,3.00,70.00,Yes / Yes,0.05,8.70%,75.24%,1.08,80.17,-,2.47%,14.82%,May 07 AMC,59.24K,78.75,-3.16%,-0.26%,-2.22%,"

","63,984",-1.77%,SAFT
Safehold Inc,Real Estate,REIT - Diversified,USA,NYSE,RUT,10.32,1.48,30.83%,71.72M,-0.59%,1.10B,9.31,1.64,0.00%,49.61M,0.66%,104.40M,6.75,0.40,65.29%,6.67%,-19.46%,378.39M,2.89,2.62%,-3.09%,8.12,-26.30%,32.78,0.47,1.84%,1.53%,3.31M,-15.60%,0.36,42.16,1.53%,4.51%,13.68,28.62,-17.37%,0.72 (4.71%),10.71,-42.37%,1.54%,-46.64%,1.80,0.37 (2.43%),451.35,-4.89%,96.42%,11.62%,0.47,"Mar 31, 2025",451.35,427.97%,78.19%,47.59,2.33%,2.03%,74,1.88,1.54%,27.59%,1.91,21.55,Yes / Yes,1.88,-4.96%,47.83%,0.57,15.70,4.41%,4.56%,9.43%,May 06 AMC,407.64K,15.27,0.12%,-1.00%,-21.12%,"

","232,175",-2.74%,SAFE
Sabre Corp,Technology,Software - Infrastructure,USA,NASD,RUT,-,-0.46,7.99%,387.66M,-4.71%,1.02B,6.64,0.40,-0.08%,356.84M,-12.04%,-171.94M,-,-0.00,92.78%,6.36%,-21.02%,3.02B,0.34,160.62%,-1.79%,3.44,-32.91%,-4.06,-,244.12%,-3.65%,22.68M,-9.31%,1.73,1.52,-,-,1.93,4.63,-27.95%,-,-,-,-5.19%,-43.20%,1.39,-,1.10,-5.29%,55.46%,36.27%,0.16,"Mar 19, 2020",1.10,69.08%,10.11%,46.58,4.07%,3.71%,6253,-,2.56%,-5.69%,2.12,4.52,Yes / Yes,-,141.23%,-,1.32,2.88,-11.51%,-100.00%,-0.80%,May 07 BMO,6.60M,2.63,-3.01%,5.18%,-19.47%,"

","8,682,940",-8.68%,SABR
"Seabridge Gold, Inc",Basic Materials,Gold,Canada,NYSE,-,-,-0.10,19.05%,100.54M,2.82%,1.50B,-,-0.16,0.00%,81.39M,31.08%,-8.93M,-,-,35.60%,4.55%,29.94%,0.00M,-,-171.43%,6.66%,4.41,9.78%,6.88,2.17,-340.00%,-0.85%,3.70M,1.56%,1.13,13.22,-,-1.46%,9.40,20.55,30.85%,-,-,-12.87%,-0.83%,-27.35%,0.64,-,9.53,-,-,58.83%,0.53,-,9.53,58.14%,-,74.81,1.82%,2.01%,-,0.56,-,-,1.00,39.82,Yes / Yes,0.56,209.27%,-,0.84,14.65,-,-,-,May 13 BMO,839.58K,14.93,14.09%,20.47%,8.51%,"

","703,693",1.91%,SA
SentinelOne Inc,Technology,Software - Infrastructure,USA,NYSE,-,-,-1.32,10.22%,316.86M,-6.05%,5.74B,50.63,0.34,-3.14%,298.62M,-14.77%,-426.53M,-,0.03,72.94%,4.69%,-6.81%,864.13M,6.64,285.07%,2.33%,2.46,-26.94%,4.67,3.69,76.98%,-18.17%,14.00M,-1.32%,2.31,7.48,113.72%,-26.98%,15.36,29.29,-22.30%,-,311.20,-27.88%,-27.36%,-41.11%,0.77,-,1.64,77.61%,74.57%,12.30%,0.68,"Mar 02, 2005",1.64,-31.34%,-38.38%,37.41,1.71%,3.39%,2800,0.01,28.19%,-49.36%,1.79,22.86,Yes / Yes,0.01,-180.26%,-,1.02,17.88,0.29%,28.21%,22.90%,May 28 AMC,5.69M,17.25,-7.55%,-6.16%,-22.58%,"

","5,796,248",-3.52%,S
Rhythm Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.82,8.48%,63.49M,-7.65%,4.00B,-,-1.38,-5.45%,58.22M,9.81%,-173.99M,-,-0.64,95.60%,8.20%,23.41%,136.86M,29.24,37.85%,0.05%,6.70,8.94%,0.30,210.79,48.72%,-52.28%,4.78M,56.78%,4.94,12.72,-,-418.97%,39.46,69.89,12.36%,-,-,-2.34%,-63.30%,-10.00%,2.30,-,3.13,-,89.12%,59.41%,2.72,-,3.30,39.30%,-126.13%,49.70,2.24%,2.73%,283,13.60,48.88%,-127.12%,1.00,83.42,Yes / Yes,13.50,65.72%,-,0.76,63.02,-18.57%,-16.68%,25.94%,May 07 BMO,713.05K,62.90,-0.68%,2.41%,11.96%,"

","541,189",-0.19%,RYTM
Rayonier Inc,Real Estate,REIT - Specialty,USA,NYSE,-,10.07,2.33,0.98%,156.01M,-0.13%,3.65B,39.29,0.60,0.00%,154.25M,-0.97%,354.34M,3.26,0.05,94.96%,3.00%,-16.14%,1.18B,3.10,-13.01%,5.40%,4.23,-18.42%,12.28,1.91,45.85%,10.17%,4.62M,-14.69%,1.65,14.22,3.09%,18.78%,22.80,30.66,-10.23%,1.26 (5.36%),22.61,39.31%,11.91%,-23.58%,1.07,0.27 (1.16%),2.28,12.12%,49.91%,2.76%,0.49,"Jun 16, 2025",2.71,111.99%,32.92%,43.88,1.41%,1.15%,424,0.55,12.61%,30.08%,2.43,29.33,Yes / Yes,0.55,-345.05%,47.64%,0.57,23.86,-45.86%,-124.97%,-50.67%,Apr 30 AMC,1.09M,23.43,-0.84%,-2.58%,-13.02%,"

","619,241",-1.80%,RYN
Ryan Specialty Holdings Inc,Financial,Insurance - Specialty,USA,NYSE,-,8894.59,0.01,15.69%,126.03M,-3.98%,17.27B,25.65,2.57,-1.47%,106.77M,-3.72%,50.64M,444.95,0.67,79.62%,4.95%,-5.80%,2.68B,6.45,16.87%,0.88%,5.21,-2.91%,4.30,15.29,22.66%,0.60%,5.29M,23.26%,0.78,84.86,19.99%,9.23%,52.34,77.16,2.59%,0.40 (0.60%),40.00,3.46%,1.16%,-14.70%,0.68,0.46 (0.70%),1.05,27.13%,-,25.75%,1.82,"May 13, 2025",1.05,-21.27%,22.05%,39.22,1.30%,1.51%,5250,7.13,21.56%,1.89%,2.19,75.09,Yes / Yes,7.02,-273.82%,61.60%,0.85,66.25,1.53%,-0.43%,24.26%,May 01 AMC,1.02M,65.82,-4.49%,-4.81%,-3.81%,"

","859,048",-0.65%,RYAN
Ryanair Holdings Plc ADR,Industrials,Airlines,Ireland,NASD,-,17.59,3.14,0.06%,531.93M,-3.43%,29.34B,11.21,4.92,0.00%,530.93M,9.07%,1.77B,0.93,1.28,44.29%,0.71%,16.74%,15.04B,1.95,33.37%,-,2.32,19.34%,14.29,3.86,12.74%,9.47%,3.79M,17.16%,8.11,6.81,18.81%,22.41%,36.96,58.38,26.68%,1.00 (1.82%),14.69,19.41%,18.58%,-5.41%,1.39,0.86 (1.56%),0.74,9.67%,17.75%,49.42%,1.22,"Jan 17, 2025",0.74,-13.82%,11.47%,55.20,1.13%,2.16%,25952,0.38,3.12%,11.79%,1.95,57.77,Yes / Yes,0.26,-23.67%,20.75%,0.82,56.34,1.61%,5.05%,2.66%,May 19 BMO,1.64M,55.22,-0.86%,10.12%,19.24%,"

","1,344,635",-1.99%,RYAAY
Royal Bank Of Canada,Financial,Banks - Diversified,Canada,NYSE,-,14.18,9.01,0.02%,1.41B,0.17%,180.16B,12.28,10.41,0.00%,1.41B,4.26%,12.75B,1.43,2.39,49.78%,0.55%,14.58%,96.80B,1.86,12.30%,0.18%,5.88,1.45%,62.68,2.04,7.80%,0.84%,7.74M,21.23%,-,-,9.95%,14.17%,102.44,129.46,6.01%,4.40 (3.44%),-,4.62%,9.27%,-1.32%,0.89,4.15 (3.25%),-,14.34%,-,24.71%,1.55,"Jul 24, 2025",0.63,11.92%,15.77%,59.40,0.74%,1.00%,94838,2.48,2.76%,13.18%,1.33,143.43,Yes / Yes,0.43,5.24%,49.70%,0.54,128.82,0.25%,-0.83%,-6.65%,May 29 BMO,1.32M,127.75,0.30%,5.27%,5.60%,"

","713,884",-0.83%,RY
