Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Taylor Morrison Home Corp,Consumer Cyclical,Residential Construction,USA,NYSE,RUT,6.83,8.60,2.69%,100.53M,1.36%,5.89B,6.79,8.65,-0.15%,97.67M,-3.36%,906.50M,-,1.95,98.10%,2.59%,-1.26%,8.36B,0.70,1.98%,-1.06%,2.54,-14.75%,59.15,0.99,2.58%,9.91%,2.53M,5.78%,3.77,15.59,-,15.97%,51.90,75.49,-4.05%,-,14.31,28.59%,11.18%,-22.20%,1.58,-,0.71,11.39%,24.28%,13.17%,1.69,-,6.54,23.15%,14.99%,53.22,2.27%,2.04%,3000,0.36,12.19%,10.84%,1.58,73.38,Yes / Yes,0.36,18.23%,0.00%,1.11,59.70,6.71%,9.38%,11.55%,Apr 23 BMO,994.08K,58.73,1.64%,1.71%,-7.84%,"

","1,106,136",-1.62%,TMHC
Tencent Music Entertainment Group ADR,Communication Services,Internet Content & Information,China,NYSE,-,21.99,0.85,0.86%,699.71M,4.97%,13.00B,21.74,0.85,0.00%,693.71M,29.66%,1.31B,1.10,0.20,73.48%,3.30%,51.92%,4.02B,3.24,48.82%,5.08%,2.86,48.05%,7.37,2.52,-2.59%,10.74%,22.88M,32.05%,5.26,3.53,20.04%,14.37%,9.41,19.40,63.70%,0.11 (0.59%),-,11.19%,12.38%,-4.23%,0.51,0.18 (0.97%),1.83,1.40%,43.10%,97.45%,0.68,"Apr 03, 2025",1.83,83.27%,26.95%,72.16,1.61%,3.73%,5353,0.08,4.59%,32.75%,1.41,17.99,Yes / Yes,0.05,200.95%,29.17%,0.94,18.34,1.37%,119.84%,7.37%,May 13 BMO,7.99M,18.58,6.51%,23.91%,46.92%,"

","7,471,265",1.31%,TME
Transmedics Group Inc,Healthcare,Medical Devices,USA,NASD,RUT,105.01,1.36,3.69%,33.83M,10.07%,4.83B,56.18,2.54,-1.26%,32.59M,20.34%,48.95M,2.21,0.45,117.63%,24.80%,113.00%,488.23M,9.90,81.95%,7.49%,7.72,109.32%,7.87,18.15,38.39%,6.27%,8.08M,4.16%,9.17,15.59,47.57%,22.99%,55.00,177.37,129.16%,-,-,-,6.26%,-19.45%,2.08,-,8.32,79.64%,59.41%,159.78%,5.19,-,9.10,564.38%,10.76%,82.35,0.94%,1.86%,728,1.95,64.43%,10.03%,1.70,128.38,Yes / Yes,1.94,99.66%,0.00%,0.93,140.86,16.05%,165.25%,48.21%,May 08 AMC,1.05M,142.88,11.03%,37.08%,47.66%,"

","978,064",1.43%,TMDX
TMC the metals company Inc,Basic Materials,Other Industrial Metals & Mining,Canada,NASD,-,-,-0.23,49.70%,356.62M,2.36%,1.61B,-,-0.19,-0.39%,186.61M,38.22%,-77.34M,-,-0.05,10.85%,9.42%,143.82%,0.00M,-,20.58%,6.74%,2.02,406.71%,-0.05,-,6.71%,-119.03%,17.58M,203.50%,0.01,685.24,-,-667.42%,0.72,5.16,287.50%,-,-,-317.80%,-,-15.89%,1.45,-,0.13,-,-,501.94%,0.41,-,0.13,28.60%,-,59.18,3.91%,6.88%,47,-,-,-,1.40,7.02,Yes / Yes,-,26.33%,-,0.73,4.24,-,-71.43%,-,May 14 AMC,8.69M,4.34,3.39%,33.10%,147.93%,"

","6,380,495",2.36%,TMC
Toyota Motor Corporation ADR,Consumer Cyclical,Auto Manufacturers,Japan,NYSE,-,7.73,23.62,0.00%,1.30B,-2.85%,238.29B,8.73,20.92,-,1.30B,-5.05%,31.16B,-,4.73,1.80%,0.07%,-1.64%,315.09B,0.76,-24.32%,10.07%,2.19,3.79%,184.10,0.99,11.50%,5.10%,0.90M,-11.51%,46.03,3.97,-3.12%,13.36%,155.00,208.86,-6.17%,6.66 (3.65%),-,12.00%,7.91%,-12.57%,0.67,2.60 (1.42%),1.10,2.78%,19.94%,17.81%,3.36,"Mar 31, 2025",1.26,-6.86%,9.98%,45.15,0.98%,1.61%,380793,1.08,1.06%,9.89%,1.70,212.02,Yes / Yes,0.64,-32.08%,24.48%,0.78,185.25,4.71%,27.63%,8.78%,May 08 BMO,412.60K,182.61,-1.58%,0.06%,0.69%,"

","321,925",-1.43%,TM
Telix Pharmaceuticals Ltd. ADR,Healthcare,Biotechnology,Australia,NASD,-,178.80,0.10,-,334.13M,-2.52%,5.76B,27.55,0.62,-,-,4.86%,32.91M,1.62,0.17,0.01%,-,-0.70%,516.67M,11.16,311.98%,-1.74%,0.26,2.04%,1.05,16.21,62.87%,5.40%,0.01M,-,1.30,13.11,110.09%,14.52%,13.61,30.36,10.65%,-,611.87,-,4.71%,-43.87%,-,-,2.66,192.28%,65.18%,25.20%,0.71,"Apr 18, 2006",2.78,1019.10%,9.43%,50.67,2.45%,2.07%,-,1.02,55.16%,6.37%,1.55,20.78,No / Yes,0.99,-,0.00%,0.88,17.27,97.86%,22.49%,-,Feb 20 AMC,25.08K,17.04,1.57%,1.11%,1.08%,"

","21,980",-1.33%,TLX
Talen Energy Corp,Utilities,Utilities - Independent Power Producers,USA,NASD,-,28.64,9.59,2.51%,45.51M,5.70%,1.91B,19.72,13.94,-96.55%,44.37M,16.14%,569.00M,-,-0.24,99.20%,4.30%,38.04%,3.20B,0.60,-62.46%,-6.48%,1.89,24.12%,25.93,10.60,110.11%,8.67%,1.91M,146.03%,45.97,5.98,-3.58%,29.32%,98.50,274.89,36.41%,-,-,-,13.69%,-0.02%,1.48,-,1.20,-,63.50%,179.01%,11.02,-,1.62,-34.72%,39.06%,75.19,3.86%,2.10%,1894,2.54,68.95%,17.78%,1.09,275.25,Yes / Yes,2.52,-160.81%,0.00%,3.23,255.10,-20.73%,-385.94%,180.83%,May 08 BMO,1.01M,274.82,10.44%,22.04%,34.25%,"

","3,265,149",7.73%,TLN
Telkom Indonesia (Persero) Tbk PT ADR,Communication Services,Telecom Services,Indonesia,NYSE,-,12.17,1.48,0.01%,990.62M,3.75%,17.80B,11.59,1.55,0.00%,990.50M,11.55%,1.46B,3.10,0.34,4.47%,0.25%,19.72%,9.32B,1.91,2.10%,-59.22%,3.62,4.42%,9.09,1.98,5.32%,8.04%,2.45M,-3.23%,2.20,8.17,3.93%,16.28%,13.15,21.00,9.24%,1.15 (6.40%),7.76,2.49%,12.74%,-14.43%,0.58,-,0.85,-0.26%,34.99%,36.65%,0.37,"Jun 12, 2025",0.87,-7.47%,28.24%,70.00,1.32%,1.71%,19695,0.47,-5.14%,15.69%,1.72,19.98,No / Yes,0.28,-9.11%,66.68%,1.21,18.00,-3.34%,-3.07%,-7.31%,Apr 21,678.44K,17.97,5.25%,12.88%,6.54%,"

","822,538",-0.17%,TLK
Timken Co,Industrials,Tools & Accessories,USA,NYSE,-,15.59,4.63,10.51%,69.96M,2.34%,5.05B,11.86,6.09,-0.87%,62.61M,-0.78%,327.50M,2.83,1.38,88.34%,4.39%,-1.66%,4.52B,1.12,-9.22%,1.48%,3.97,-5.37%,41.70,1.73,15.93%,4.99%,2.75M,-13.56%,5.60,12.90,5.50%,11.85%,56.20,90.49,1.22%,1.40 (1.94%),15.60,1.15%,6.41%,-20.17%,1.27,1.37 (1.90%),1.71,3.83%,29.28%,28.54%,1.79,"May 13, 2025",3.15,-11.76%,12.90%,58.41,1.22%,1.67%,19000,0.77,-3.69%,7.24%,2.43,74.41,Yes / Yes,0.75,-23.96%,27.08%,1.21,73.15,1.15%,-1.54%,-4.20%,Apr 30 BMO,692.27K,72.24,1.68%,7.70%,-4.61%,"

","837,989",-1.24%,TKR
TKO Group Holdings Inc,Communication Services,Entertainment,USA,NYSE,S&P 500,95.74,1.72,18.49%,81.73M,-0.59%,32.64B,31.07,5.31,45.15%,66.63M,2.69%,171.66M,-,1.11,95.24%,8.15%,11.98%,3.44B,9.48,13689.41%,0.55%,3.60,14.46%,50.92,3.24,92.50%,1.24%,5.43M,53.03%,3.18,51.85,-,4.19%,100.76,179.09,16.05%,1.12 (0.68%),52.97,-42.28%,2.40%,-7.91%,0.72,0.38 (0.23%),1.12,23.90%,52.00%,63.68%,3.95,"Jun 13, 2025",1.13,307.93%,25.23%,56.06,1.28%,1.36%,1300,0.74,63.73%,4.99%,1.40,185.67,Yes / Yes,0.72,154.35%,0.00%,0.36,164.60,44.83%,13.36%,101.49%,May 08 AMC,1.51M,164.92,1.92%,4.65%,15.75%,"

","537,631",0.19%,TKO
Turkcell Iletisim Hizmetleri A.S. ADR,Communication Services,Telecom Services,Turkey,NYSE,-,12.86,0.49,0.00%,871.64M,0.00%,5.44B,5.30,1.18,-,871.63M,-1.27%,423.37M,0.20,-,3.93%,0.08%,-14.87%,5.11B,1.07,82.03%,437.10%,0.81,-6.87%,6.34,0.98,65.87%,3.40%,0.68M,-16.13%,3.47,1.80,65.65%,6.74%,5.66,8.47,-4.15%,0.36 (5.84%),3.45,0.57%,5.28%,-26.33%,0.86,0.20 (3.27%),1.72,2.77%,26.25%,10.25%,0.16,"Jun 23, 2025",1.73,-11.43%,14.59%,50.58,2.29%,1.85%,-,0.72,14.09%,8.29%,1.12,9.11,Yes / Yes,0.45,0.00%,33.80%,1.15,6.32,0.92%,-,32.72%,May 09 AMC,844.96K,6.24,-0.61%,1.94%,-5.94%,"

","972,465",-1.27%,TKC
"TJX Companies, Inc",Consumer Cyclical,Apparel Retail,USA,NYSE,S&P 500,29.36,4.24,0.14%,1.12B,-2.76%,138.93B,25.08,4.96,-3.37%,1.11B,-5.29%,4.83B,3.46,1.01,91.97%,1.16%,7.97%,56.99B,2.44,5.34%,-0.50%,2.16,-1.24%,7.62,16.34,10.63%,15.70%,12.97M,15.91%,3.81,32.65,8.49%,60.36%,106.18,135.85,3.08%,1.67 (1.34%),36.78,9.81%,24.27%,-8.33%,0.90,1.12 (0.90%),0.51,6.20%,30.56%,17.28%,2.19,"Aug 14, 2025",1.16,5.23%,11.09%,39.69,1.11%,1.33%,364000,1.54,3.79%,8.47%,1.64,145.24,Yes / Yes,1.34,-1.98%,35.22%,0.69,126.04,0.73%,0.56%,5.06%,May 21 BMO,6.00M,124.53,-3.44%,-2.44%,2.18%,"

","4,145,450",-1.20%,TJX
TIM SA ADR,Communication Services,Telecom Services,Brazil,NYSE,-,14.92,1.26,0.11%,483.96M,4.03%,9.11B,11.64,1.62,0.00%,483.41M,12.08%,610.98M,0.56,0.35,4.55%,0.39%,31.46%,4.60B,1.98,51.43%,6.50%,4.43,47.27%,8.82,2.13,17.54%,5.90%,1.87M,29.99%,1.92,9.80,26.83%,13.18%,11.14,18.29,62.64%,1.48 (7.87%),5.76,-8.62%,9.13%,2.95%,0.60,0.84 (4.49%),0.86,1.39%,50.21%,68.96%,0.44,"May 23, 2025",0.88,2.46%,22.60%,70.71,2.08%,1.74%,9127,0.65,-6.63%,13.29%,1.67,18.47,Yes / Yes,0.57,30.06%,90.43%,5.35,18.08,1.44%,16.16%,-11.19%,May 05 BMO,420.89K,18.83,7.32%,13.48%,28.34%,"

","2,253,876",4.15%,TIMB
Interface Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,NASD,RUT,14.60,1.45,3.12%,58.61M,5.12%,1.24B,11.82,1.79,-2.79%,56.78M,1.10%,85.47M,1.32,0.47,101.60%,5.86%,12.49%,1.32B,0.94,9.13%,5.98%,6.93,-20.21%,8.75,2.42,12.34%,7.17%,3.33M,42.59%,1.67,12.69,11.06%,18.15%,14.12,27.34,-13.10%,0.04 (0.19%),11.24,1.79%,9.60%,-22.60%,1.99,0.04 (0.19%),1.42,-0.41%,36.54%,49.81%,0.57,"May 30, 2025",2.76,44.50%,9.90%,63.37,1.47%,1.80%,3636,0.77,5.41%,6.46%,1.00,31.33,Yes / Yes,0.74,-8.04%,2.72%,1.01,20.95,0.10%,19.05%,2.65%,May 02 BMO,480.33K,21.16,3.79%,7.83%,-0.20%,"

","482,887",1.00%,TILE
UP Fintech Holding Ltd ADR,Financial,Capital Markets,Singapore,NASD,-,19.58,0.45,0.10%,170.15M,3.80%,1.49B,13.44,0.65,0.00%,169.99M,-12.35%,78.82M,1.00,0.11,30.34%,4.51%,19.43%,435.20M,3.41,42.40%,51.86%,1.38,41.95%,3.95,2.21,7.59%,1.39%,7.66M,83.79%,20.17,0.43,19.54%,13.18%,3.36,14.48,35.14%,-,-,-,9.12%,-39.71%,0.63,-,1.12,47.08%,93.95%,159.82%,0.46,"May 18, 2016",1.12,96.46%,38.29%,53.30,2.87%,2.92%,1193,0.25,52.63%,18.11%,1.89,10.51,Yes / Yes,0.24,118.57%,0.00%,0.76,8.41,9.86%,80.00%,55.30%,May 30 BMO,5.56M,8.73,0.72%,5.79%,24.65%,"

","4,240,815",3.80%,TIGR
Millicom International Cellular S.A,Communication Services,Telecom Services,Luxembourg,NASD,-,17.78,2.06,43.39%,166.88M,0.05%,6.31B,10.33,3.55,0.00%,97.43M,6.36%,353.00M,0.89,0.53,32.91%,0.68%,22.29%,5.69B,1.11,31.93%,42.92%,0.65,40.80%,20.29,1.81,18.61%,2.54%,0.66M,49.47%,3.38,10.84,20.05%,10.19%,22.59,38.50,46.54%,3.13 (8.53%),5.13,20.47%,3.50%,-4.81%,1.05,1.75 (4.77%),0.68,6.01%,55.16%,62.24%,0.90,"Jul 08, 2025",0.72,4874.58%,22.40%,61.33,0.78%,1.09%,14185,2.10,-1.52%,6.20%,1.50,41.50,Yes / Yes,1.98,112.60%,0.00%,0.46,36.40,-4.57%,40.93%,-7.60%,May 08 BMO,1.01M,36.65,0.28%,8.97%,28.27%,"

","466,291",0.69%,TIGO
Acuren Corporation Ltd,Industrials,Specialty Business Services,USA,NYSE,-,-,-,16.70%,121.41M,6.23%,1.30B,21.13,0.51,0.00%,101.13M,0.94%,-,-,0.10,74.78%,0.70%,-9.14%,-,-,234.91%,129.24%,1.63,-,-,-,323.59%,-,0.71M,-,-,-,-,-,8.76,14.28,-15.76%,-,-,-,-,-24.79%,-,-,-,-,-,22.67%,0.63,-,-,-,-,52.82,3.68%,2.92%,6060,-,-,-,2.00,13.83,No / Yes,-,-,-,1.98,10.82,4.76%,-5221.95%,-,May 15 BMO,435.48K,10.74,0.91%,5.50%,-3.61%,"

","862,804",-0.74%,TIC
Treehouse Foods Inc,Consumer Defensive,Packaged Foods,USA,NYSE,RUT,168.16,0.13,1.13%,50.40M,-0.91%,1.10B,10.17,2.14,159.26%,49.93M,-5.68%,6.80M,23.52,0.10,105.49%,3.63%,-23.68%,3.33B,0.33,-7.35%,-0.41%,2.53,-34.81%,30.14,0.72,20.87%,0.17%,1.81M,-39.96%,0.32,67.00,7.15%,0.43%,20.63,43.84,-38.06%,-,8.63,-,0.22%,-50.36%,0.28,-,0.27,-4.80%,16.06%,5.48%,0.77,-,1.14,-65.26%,6.16%,42.02,2.11%,2.48%,7400,1.04,-3.37%,0.20%,2.78,23.43,Yes / Yes,1.03,-190.67%,0.00%,0.85,22.28,0.16%,120.04%,-3.50%,May 06 BMO,714.96K,21.76,-3.03%,-4.92%,-32.64%,"

","609,963",-2.33%,THS
"Thor Industries, Inc",Consumer Cyclical,Recreational Vehicles,USA,NYSE,-,21.08,4.17,4.75%,53.20M,2.23%,4.67B,19.26,4.56,0.00%,50.68M,8.77%,222.82M,3.44,1.28,105.28%,10.08%,11.97%,9.59B,0.49,-23.18%,5.30%,5.93,-17.47%,79.39,1.11,20.17%,3.10%,5.11M,-9.76%,9.55,9.19,6.12%,5.42%,63.15,118.85,-8.23%,1.98 (2.25%),8.68,14.91%,4.23%,-26.10%,1.21,1.98 (2.25%),0.90,5.01%,15.59%,39.07%,3.08,"Apr 08, 2025",1.71,-15.85%,3.47%,66.30,0.99%,1.97%,22300,0.27,-6.41%,2.32%,2.94,84.73,Yes / Yes,0.25,18.70%,38.85%,0.71,88.62,10.73%,41.47%,3.34%,Jun 04 BMO,862.13K,87.83,5.64%,14.09%,-7.80%,"

","608,141",-0.89%,THO
Hanover Insurance Group Inc,Financial,Insurance - Property & Casualty,USA,NYSE,-,14.16,12.00,1.01%,36.00M,-1.96%,6.10B,10.51,16.17,-10.69%,35.55M,1.43%,438.70M,1.67,3.02,90.19%,1.62%,3.86%,6.29B,0.97,10.93%,1.55%,2.29,5.62%,84.57,2.01,9.26%,3.37%,0.57M,31.41%,-,-,8.48%,15.74%,119.66,178.68,9.90%,3.65 (2.15%),7.85,2.25%,11.65%,-4.87%,0.46,3.50 (2.06%),-,4.98%,-,42.04%,3.70,"Jun 13, 2025",0.40,168.29%,9.33%,48.75,1.36%,1.31%,4900,0.26,3.09%,6.98%,2.00,187.43,Yes / Yes,0.24,10.09%,29.48%,0.71,171.03,-2.59%,12.19%,3.36%,Apr 30 AMC,250.77K,169.97,-0.77%,2.02%,7.05%,"

","178,249",-0.62%,THG
Tenet Healthcare Corp,Healthcare,Medical Care Facilities,USA,NYSE,-,10.67,15.12,1.84%,92.89M,-4.99%,14.99B,11.80,13.68,-3.71%,91.17M,4.43%,1.46B,1.12,2.87,96.76%,3.07%,33.18%,20.52B,0.73,7.77%,2.95%,1.74,16.17%,45.01,3.59,6.84%,5.00%,2.80M,20.70%,32.29,5.00,9.49%,38.12%,109.82,174.14,27.87%,-,10.62,-,8.43%,-7.31%,1.66,-,1.70,2.26%,14.87%,46.97%,6.08,"Mar 13, 2000",1.78,-41.85%,14.87%,52.01,3.87%,2.17%,98000,3.15,-1.79%,7.09%,1.50,188.09,Yes / Yes,3.13,-80.02%,0.00%,1.58,156.56,1.65%,39.58%,-2.70%,Apr 29 BMO,1.61M,161.41,-2.66%,10.50%,11.54%,"

","2,550,020",3.10%,THC
TG Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,157.05,0.24,9.96%,158.17M,3.47%,6.08B,21.88,1.75,-0.13%,142.95M,9.52%,39.15M,1.03,0.19,62.70%,16.49%,2.93%,386.39M,15.74,467.78%,1.46%,8.72,12.94%,1.50,25.54,105.68%,7.60%,23.58M,141.77%,1.74,22.02,153.20%,19.70%,15.63,46.48,27.31%,-,-,-,7.99%,-17.56%,1.94,-,3.04,364.59%,87.36%,145.17%,1.72,-,4.02,-6.13%,15.48%,55.54,1.97%,2.08%,338,1.07,33.54%,10.13%,1.38,43.50,Yes / Yes,1.06,142.49%,0.00%,0.66,39.43,2.53%,-82.53%,90.40%,May 05 BMO,2.70M,38.32,6.13%,2.39%,20.89%,"

","1,773,945",-2.82%,TGTX
Target Corp,Consumer Defensive,Discount Stores,USA,NYSE,S&P 500,10.78,9.10,0.28%,454.36M,4.44%,44.58B,12.14,8.08,-6.63%,453.10M,-2.94%,4.18B,-,2.03,85.66%,3.56%,-8.55%,105.88B,0.42,-16.05%,1.56%,1.91,-25.89%,32.90,2.98,8.66%,7.52%,16.15M,-32.80%,6.35,15.44,-1.46%,29.08%,87.35,167.40,-27.42%,4.45 (4.53%),12.61,6.84%,12.74%,-41.39%,1.22,3.36 (3.42%),0.25,6.41%,25.70%,12.32%,3.13,"May 14, 2025",0.94,2.03%,5.49%,53.14,3.12%,2.44%,440000,1.30,-0.69%,3.95%,2.59,102.40,Yes / Yes,1.20,11.76%,50.35%,0.80,100.77,-1.24%,-16.73%,-2.79%,May 21 BMO,8.44M,98.11,2.13%,2.41%,-22.92%,"

","6,797,316",-2.64%,TGT
Transportadora de Gas del Sur ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,10.67,2.67,0.41%,69.51M,5.64%,1.98B,12.09,2.35,0.00%,69.23M,-1.62%,401.70M,2.24,0.37,9.48%,0.35%,6.63%,1.28B,1.55,14.72%,76.91%,0.82,1.06%,15.68,1.82,10.82%,13.39%,0.24M,68.02%,12.81,2.22,4.77%,20.40%,14.16,34.37,-2.70%,-,6.29,9.46%,14.13%,-17.14%,0.71,-,2.86,5.64%,54.36%,101.13%,1.32,"Nov 08, 2019",2.97,395.49%,44.97%,50.76,2.45%,2.61%,1147,0.23,37.43%,31.39%,3.00,32.50,Yes / Yes,0.21,51.63%,0.00%,0.97,28.31,-1.23%,2.71%,33.80%,May 08 BMO,295.71K,28.48,-3.23%,3.97%,10.19%,"

","287,544",0.60%,TGS
TEGNA Inc,Communication Services,Broadcasting,USA,NYSE,RUT,5.92,2.85,1.28%,160.72M,4.53%,2.71B,5.18,3.25,-1.91%,158.67M,-1.98%,468.93M,-,0.36,96.69%,3.71%,-4.75%,3.07B,0.88,-48.45%,-1.12%,3.40,-10.18%,18.91,0.89,105.50%,6.51%,5.89M,19.07%,4.46,3.78,-11.33%,16.07%,12.35,19.62,-7.82%,-,4.58,21.89%,8.35%,-14.07%,0.31,0.50 (2.97%),1.40,6.17%,38.83%,36.52%,0.43,"Jun 06, 2025",1.40,-0.26%,24.71%,52.33,1.03%,1.52%,5900,1.03,6.34%,15.29%,1.71,20.60,Yes / Yes,0.85,-65.89%,13.84%,0.63,16.90,0.50%,16.76%,-4.79%,May 08 BMO,1.73M,16.86,0.23%,1.50%,-1.18%,"

","1,097,151",-0.24%,TGNA
Tecnoglass Inc,Basic Materials,Building Materials,Colombia,NYSE,RUT,23.46,3.70,-,46.99M,1.59%,4.08B,17.88,4.85,-,23.79M,-0.02%,173.77M,1.82,0.96,51.30%,11.65%,27.75%,919.84M,4.43,14.36%,8.93%,6.92,4.19%,14.58,5.95,16.20%,16.39%,2.77M,90.30%,3.41,25.45,12.88%,27.61%,40.94,90.34,9.35%,0.60 (0.69%),47.08,44.13%,21.90%,-3.98%,1.84,0.52 (0.60%),1.46,15.62%,43.30%,111.87%,2.56,"Jun 30, 2025",1.93,6.58%,26.20%,59.74,0.88%,1.68%,9837,0.16,11.73%,18.89%,2.00,92.25,Yes / Yes,0.16,41.92%,13.98%,0.45,88.05,4.23%,12.20%,15.40%,May 08 BMO,400.53K,86.74,0.75%,11.76%,16.60%,"

","178,262",-1.49%,TGLS
Triumph Group Inc,Industrials,Aerospace & Defense,USA,NYSE,RUT,56.61,0.46,2.38%,77.44M,0.15%,2.01B,16.44,1.57,-1.86%,75.87M,1.05%,35.86M,2.10,0.10,100.70%,10.45%,2.37%,1.26B,1.59,22.96%,-3.58%,5.25,36.21%,-0.99,-,37.68%,2.11%,7.93M,72.19%,3.57,7.26,27.00%,-,11.01,25.96,38.69%,-,106.81,-,3.99%,-0.31%,2.29,-,1.32,-15.33%,29.20%,135.06%,0.10,"Feb 28, 2020",2.22,191.73%,13.30%,67.29,0.22%,0.16%,4161,-,-4.74%,2.84%,3.00,26.00,Yes / Yes,-,5559.09%,0.00%,0.96,25.87,12.35%,36.02%,5.38%,May 28 AMC,1.51M,25.88,0.46%,1.82%,27.20%,"

","1,451,116",0.04%,TGI
Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,USA,NYSE,-,38.60,3.17,0.58%,44.67M,-0.23%,5.41B,8.74,14.02,0.00%,43.93M,-5.24%,149.39M,13.54,3.36,108.56%,2.38%,-9.63%,3.01B,1.80,-4.60%,3.61%,1.12,-33.67%,91.67,1.34,4.88%,2.04%,1.05M,-42.39%,6.43,19.05,2.85%,3.48%,118.70,249.90,-31.19%,1.34 (1.10%),11.28,-31.49%,2.49%,-50.99%,1.10,1.36 (1.11%),1.32,3.26%,55.87%,3.18%,3.35,"May 20, 2025",2.28,-48.98%,18.13%,45.00,1.73%,1.60%,14100,0.49,0.29%,4.96%,2.81,145.25,Yes / Yes,0.47,541.23%,91.92%,0.50,125.44,0.19%,0.89%,-5.04%,May 01 BMO,936.11K,122.47,-0.79%,-4.18%,-31.20%,"

","465,373",-2.37%,TFX
TFS Financial Corporation,Financial,Banks - Regional,USA,NASD,-,45.57,0.29,81.38%,280.84M,-0.46%,3.67B,41.52,0.32,-0.14%,52.29M,-3.25%,80.22M,-,0.08,10.18%,6.92%,8.82%,772.42M,4.76,10.71%,2.98%,10.44,-4.11%,6.75,1.94,1.61%,0.47%,3.62M,4.81%,-,-,-,4.22%,11.29,14.99,4.14%,-,38.08,-0.27%,1.48%,-12.77%,0.77,1.13 (8.64%),-,8.58%,-,15.85%,0.22,"Jun 10, 2025",0.25,3.89%,13.36%,46.59,0.95%,0.79%,-,2.41,8.99%,10.39%,3.00,14.50,Yes / Yes,1.86,1.23%,403.57%,0.84,13.21,4.17%,0.00%,2.02%,Apr 30 AMC,346.62K,13.08,-1.33%,1.49%,0.33%,"

","291,512",-0.98%,TFSL
Triple Flag Precious Metals Corp,Basic Materials,Other Precious Metals & Mining,Canada,NYSE,-,1011.76,0.02,3.57%,200.82M,-1.47%,4.84B,28.49,0.85,0.00%,193.66M,19.86%,5.01M,52.50,0.20,87.41%,0.46%,32.38%,293.71M,16.47,46.76%,9.59%,1.85,48.00%,8.77,2.74,6.67%,0.27%,0.88M,59.15%,0.18,132.67,19.27%,0.28%,13.94,25.36,60.11%,0.22 (0.91%),42.48,-5.30%,0.28%,-5.05%,-0.21,0.22 (0.91%),2.11,35.38%,58.41%,72.74%,0.66,"May 30, 2025",2.32,-86.45%,1.72%,65.05,2.21%,2.02%,19,0.00,39.01%,1.71%,1.30,25.84,Yes / Yes,0.00,161.09%,-,0.61,23.83,0.05%,5.76%,42.97%,May 06 AMC,477.81K,24.08,8.46%,12.84%,34.57%,"

","289,998",1.05%,TFPM
Triumph Financial Inc,Financial,Banks - Regional,USA,NASD,RUT,162.14,0.37,6.53%,23.42M,2.99%,1.41B,28.17,2.11,-0.35%,22.13M,-0.72%,8.74M,-,0.09,89.21%,11.26%,-0.30%,490.44M,2.88,45.08%,-3.07%,10.03,-42.84%,36.25,1.64,169.90%,0.20%,2.49M,-21.29%,-,-,-,1.35%,42.90,110.58,-34.45%,-,23.36,-24.76%,0.72%,-46.13%,1.33,-,-,7.32%,-,38.86%,2.36,-,0.12,-72.01%,3.22%,54.82,2.46%,2.07%,1553,0.35,2.37%,1.78%,3.00,54.00,Yes / Yes,0.35,-123.68%,0.00%,0.69,61.05,-2.83%,-253.10%,2.15%,Apr 16 AMC,248.39K,59.57,0.64%,7.36%,-21.68%,"

","172,449",-2.42%,TFIN
TFI International Inc,Industrials,Trucking,Canada,NYSE,-,19.93,4.54,6.25%,83.97M,3.45%,7.59B,13.99,6.46,0.00%,78.72M,0.84%,385.67M,1.65,1.25,76.39%,1.24%,8.60%,8.49B,0.89,-15.71%,20.74%,1.76,-40.52%,31.34,2.88,33.25%,5.50%,0.98M,-35.91%,0.20,461.86,12.05%,14.78%,72.02,158.93,-33.10%,1.80 (1.99%),10.96,12.25%,7.21%,-43.14%,1.50,1.70 (1.88%),1.02,16.56%,13.09%,25.48%,2.41,"Jun 30, 2025",1.03,-19.67%,7.88%,60.77,2.48%,1.52%,27124,1.12,12.58%,4.54%,1.70,104.23,Yes / Yes,1.03,-39.07%,33.27%,0.45,91.79,-4.39%,-17.60%,5.00%,Apr 23 AMC,555.20K,90.37,2.65%,8.30%,-23.70%,"

","248,574",-1.55%,TFII
