Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
National Fuel Gas Co,Energy,Oil & Gas Integrated,USA,NYSE,-,194.62,0.44,1.42%,90.40M,4.15%,7.72B,10.14,8.43,0.00%,89.07M,4.94%,39.56M,9.62,1.56,78.10%,2.78%,8.57%,1.91B,4.04,38.26%,1.80%,4.05,39.19%,30.59,2.79,21.66%,0.46%,2.48M,56.91%,1.01,84.52,20.23%,1.30%,53.88,84.66,40.77%,2.02 (2.37%),110.21,-24.87%,0.77%,0.90%,0.64,2.06 (2.41%),0.42,0.41%,39.19%,58.54%,1.46,"Jun 30, 2025",0.47,-90.91%,34.45%,66.74,0.74%,1.14%,2311,1.06,7.14%,2.07%,2.50,84.50,Yes / Yes,0.86,32.03%,240.65%,1.13,84.57,-5.76%,8.12%,29.54%,Apr 30 AMC,612.59K,85.42,3.22%,6.12%,22.83%,"

","694,750",1.01%,NFG
NextDecade Corporation,Energy,Oil & Gas Equipment & Services,USA,NASD,RUT,-,-0.69,36.74%,257.60M,0.24%,2.21B,-,-2.41,0.00%,165.04M,9.02%,-178.90M,-,-0.38,43.62%,7.45%,-6.73%,0.00M,-,-645.83%,0.31%,6.18,20.68%,1.17,7.20,-34.64%,-3.23%,12.30M,8.74%,1.48,5.72,-,-43.50%,4.27,9.71,9.73%,-,-,11.71%,-3.58%,-12.87%,1.09,-,0.85,-,-,98.13%,0.40,-,0.85,9.13%,-,59.84,1.15%,2.55%,237,15.52,-,-,2.00,10.00,Yes / Yes,15.52,-421.09%,-,0.63,8.39,-,0.00%,-,May 28,1.99M,8.46,4.83%,9.71%,19.71%,"

","1,243,117",0.83%,NEXT
NewMarket Corp,Basic Materials,Specialty Chemicals,USA,NYSE,-,12.91,50.25,16.83%,9.43M,-2.75%,6.12B,-,-,-0.02%,7.85M,-0.31%,478.87M,-,-,64.30%,1.18%,20.67%,2.79B,2.19,-,-0.27%,1.18,19.79%,161.06,4.03,-,14.99%,0.09M,23.89%,12.53,51.76,-,35.85%,480.00,671.16,22.80%,-,12.74,16.23%,18.65%,-3.33%,0.42,10.50 (1.62%),1.60,4.93%,32.46%,35.17%,13.02,"Jun 16, 2025",2.84,20.92%,21.86%,55.61,1.61%,1.27%,2060,0.70,3.65%,17.16%,3.00,651.00,Yes / Yes,0.69,18.07%,20.74%,2.02,635.23,-,-,0.60%,Apr 23 AMC,78.70K,648.80,0.67%,4.80%,16.60%,"

","159,028",2.14%,NEU
Cloudflare Inc,Technology,Software - Infrastructure,USA,NYSE,-,-,-0.24,12.20%,309.99M,0.94%,62.88B,175.86,1.03,-4.16%,304.32M,15.16%,-81.71M,-,0.18,77.08%,2.83%,54.28%,1.77B,35.52,6.43%,-0.76%,2.38,59.68%,4.11,44.09,29.22%,-2.51%,8.62M,139.98%,5.54,32.76,23.33%,-7.35%,69.26,182.59,68.46%,-,345.41,8.13%,-2.87%,-0.65%,1.83,-,3.20,42.21%,76.86%,161.91%,6.21,-,3.20,56.19%,-8.62%,72.40,1.82%,1.90%,4263,1.04,27.79%,-4.62%,2.09,158.12,Yes / Yes,1.00,-5.90%,-,0.81,181.23,2.09%,-2.26%,26.54%,May 08 AMC,3.63M,181.40,6.17%,26.98%,53.92%,"

","2,951,234",0.09%,NET
Neogen Corp,Healthcare,Diagnostics & Research,USA,NASD,RUT,-,-2.24,0.44%,217.04M,-12.53%,1.08B,-,-0.13,24.89%,216.08M,-22.03%,-485.26M,-,-0.04,126.17%,12.38%,-45.82%,906.00M,1.20,-5462.50%,7.14%,3.85,-58.93%,12.26,0.41,94.16%,-11.26%,26.74M,-70.66%,0.59,8.48,-24.67%,-16.71%,3.87,18.58,-58.90%,-,-,-,-13.67%,-73.14%,1.84,-,2.45,17.41%,41.57%,28.94%,0.39,-,3.91,-4206.79%,6.10%,37.59,3.94%,5.67%,2917,0.34,-2.50%,-53.56%,2.00,8.50,Yes / Yes,0.33,-443.01%,-,0.93,5.28,-1.39%,-185.71%,-3.42%,Apr 09 BMO,6.95M,4.99,-12.22%,-11.31%,-54.45%,"

","6,479,291",-5.49%,NEOG
Newmont Corp,Basic Materials,Gold,USA,NYSE,S&P 500,13.08,4.46,0.17%,1.12B,9.29%,64.84B,12.74,4.57,-2.89%,1.11B,14.39%,5.07B,1.68,0.98,74.44%,1.92%,21.40%,19.51B,3.32,25.74%,-0.49%,1.57,44.85%,27.90,2.09,4.53%,9.03%,21.34M,42.72%,4.24,13.75,7.78%,16.65%,36.86,58.81,56.53%,1.00 (1.72%),15.29,-5.57%,12.96%,-0.94%,0.32,1.00 (1.72%),1.56,13.79%,38.16%,58.06%,1.56,"May 27, 2025",1.98,266.27%,34.46%,65.82,1.70%,2.19%,42600,0.26,48.69%,25.99%,1.81,64.36,Yes / Yes,0.25,1065.21%,35.00%,0.84,58.52,6.54%,36.51%,21.74%,Apr 23 AMC,13.62M,58.26,6.83%,9.22%,21.79%,"

","11,456,722",-0.44%,NEM
NextEra Energy Inc,Utilities,Utilities - Regulated Electric,USA,NYSE,S&P 500,26.76,2.67,0.11%,2.06B,-1.96%,147.34B,17.92,3.99,-1.91%,2.06B,-3.10%,5.51B,3.23,0.99,82.90%,1.58%,1.52%,24.72B,5.96,6.98%,0.89%,2.48,-2.78%,24.19,2.96,8.84%,2.94%,32.52M,-2.04%,1.22,58.70,8.28%,11.19%,61.72,86.10,-0.17%,2.26 (3.16%),33.45,11.69%,4.25%,-16.88%,0.67,2.16 (3.02%),0.45,6.90%,37.07%,15.96%,1.90,"Jun 02, 2025",0.55,-27.07%,27.68%,51.13,1.64%,2.27%,16800,1.80,20.35%,22.29%,1.96,81.71,Yes / Yes,1.60,-63.37%,61.07%,0.55,71.86,-5.96%,2.16%,5.48%,Apr 23 BMO,13.10M,71.57,0.85%,3.25%,-3.02%,"

","7,202,334",-0.40%,NEE
Noble Corp Plc,Energy,Oil & Gas Drilling,USA,NYSE,RUT,9.64,3.00,21.44%,158.77M,-0.93%,4.59B,15.97,1.81,0.04%,124.75M,20.72%,461.18M,3.71,0.53,72.23%,9.21%,17.00%,3.30B,1.39,-46.09%,-12.65%,4.41,-6.53%,29.34,0.99,45.91%,6.91%,11.49M,-32.82%,1.94,14.86,2.60%,10.76%,17.40,48.74,-7.96%,2.08 (7.21%),16.65,-,6.95%,-40.71%,1.11,2.00 (6.92%),1.57,18.56%,28.26%,66.09%,1.00,"Jun 05, 2025",1.57,-8.62%,23.71%,70.66,0.57%,2.34%,6400,0.42,25.96%,14.00%,1.59,31.97,Yes / Yes,0.42,1.73%,60.88%,0.63,29.15,1.21%,-42.15%,37.26%,Apr 28 AMC,2.61M,28.90,7.98%,21.47%,-1.73%,"

","1,644,858",-0.86%,NE
Nordson Corp,Industrials,Specialty Industrial Machinery,USA,NASD,S&P 500,27.47,7.77,9.26%,56.51M,-2.62%,12.07B,19.51,10.95,-0.02%,51.27M,4.44%,446.55M,4.23,2.64,77.27%,2.80%,2.38%,2.70B,4.46,3.16%,1.51%,3.61,-5.71%,52.39,4.08,9.06%,7.95%,1.44M,-6.64%,2.30,92.70,6.49%,15.54%,165.03,266.86,2.05%,3.17 (1.48%),26.26,6.97%,8.64%,-19.98%,0.90,3.12 (1.46%),1.64,4.16%,54.78%,29.39%,4.98,"Jun 18, 2025",2.56,-7.66%,24.24%,55.94,1.75%,2.10%,8000,0.78,1.98%,16.51%,2.08,248.44,Yes / Yes,0.75,-3.84%,34.77%,1.21,214.12,1.64%,2.59%,4.96%,May 28 AMC,397.80K,213.53,1.51%,7.78%,-4.42%,"

","482,492",-0.28%,NDSN
Nasdaq Inc,Financial,Financial Data & Stock Exchanges,USA,NASD,S&P 500,39.16,2.21,15.17%,573.94M,-0.48%,49.59B,24.23,3.56,-0.08%,487.02M,5.38%,1.28B,3.22,0.79,68.43%,1.12%,12.78%,7.81B,6.35,13.47%,-7.04%,1.52,7.80%,20.12,4.29,11.40%,4.20%,5.48M,47.39%,1.23,70.04,12.18%,11.43%,58.33,87.50,11.72%,1.05 (1.22%),26.73,4.53%,6.13%,-1.29%,1.01,0.99 (1.15%),0.98,11.67%,53.18%,48.07%,1.36,"Jun 13, 2025",0.98,16.37%,26.64%,67.01,1.26%,0.90%,9162,0.85,25.89%,16.36%,1.71,86.06,Yes / Yes,0.81,68.48%,48.74%,0.87,85.95,0.53%,2.46%,24.85%,Apr 24 BMO,3.61M,86.37,2.37%,8.79%,11.20%,"

","3,155,783",0.49%,NDAQ
Ncino Inc,Technology,Software - Application,USA,NASD,-,-,-0.25,9.94%,115.24M,-1.83%,3.11B,28.72,0.93,-29.05%,104.42M,8.28%,-29.34M,-,0.14,110.17%,12.35%,-6.85%,556.71M,5.58,9.69%,15.59%,5.50,-24.42%,9.30,2.88,30.88%,-1.91%,12.89M,-15.43%,1.15,23.32,21.59%,-2.75%,18.75,43.20,-20.19%,-,60.23,-1.33%,-2.18%,-37.96%,0.76,-,1.00,31.37%,56.84%,42.93%,0.79,-,1.00,16.12%,-1.27%,55.67,1.04%,1.72%,1833,0.26,13.39%,-5.27%,2.44,30.07,Yes / Yes,0.25,282.76%,-,0.63,27.08,2.84%,1.91%,12.53%,May 28 AMC,2.34M,26.80,-0.19%,7.67%,-14.56%,"

","1,478,364",-1.03%,NCNO
Norwegian Cruise Line Holdings Ltd,Consumer Cyclical,Travel Services,USA,NYSE,S&P 500,11.21,1.64,0.41%,446.81M,-3.62%,8.22B,7.46,2.47,0.00%,444.98M,-2.75%,852.61M,0.67,0.51,79.53%,6.94%,-7.31%,9.42B,0.87,12.06%,1.45%,2.04,-31.38%,3.19,5.76,20.88%,4.14%,30.87M,11.05%,0.41,44.57,16.82%,95.87%,14.21,29.29,-28.53%,-,-,-16.28%,5.66%,-37.21%,2.12,-,0.16,7.96%,31.17%,29.42%,0.73,-,0.19,141.01%,15.62%,50.04,4.12%,2.95%,41700,10.45,5.57%,9.05%,1.83,23.68,Yes / Yes,9.64,-326.55%,0.00%,0.87,18.13,-0.85%,-24.41%,-2.91%,Apr 30 BMO,15.17M,18.39,0.46%,3.60%,-17.17%,"

","13,178,205",1.43%,NCLH
NBT Bancorp. Inc,Financial,Banks - Regional,USA,NASD,RUT,13.21,3.02,2.40%,52.32M,-5.01%,2.09B,9.46,4.23,-0.37%,51.07M,-8.70%,143.56M,-,0.81,60.10%,2.71%,-8.03%,797.90M,2.62,18.08%,-1.41%,4.81,-22.63%,33.13,1.21,21.75%,1.05%,1.38M,12.75%,-,-,-,9.55%,35.54,52.44,-16.31%,1.39 (3.47%),11.54,1.57%,8.01%,-23.78%,0.57,1.36 (3.40%),-,9.00%,-,12.46%,0.95,"Jun 02, 2025",0.09,16.58%,23.33%,35.81,1.26%,1.50%,2083,0.20,12.11%,17.99%,2.00,50.40,Yes / Yes,0.15,8.40%,44.52%,1.04,39.94,2.41%,7.86%,4.90%,Apr 24 AMC,287.10K,39.97,-3.75%,-4.41%,-11.81%,"

","299,163",0.08%,NBTB
"Neurocrine Biosciences, Inc",Healthcare,Drug Manufacturers - Specialty & Generic,USA,NASD,-,43.17,2.95,3.53%,99.00M,2.53%,12.60B,21.38,5.96,-8.22%,95.47M,3.66%,305.80M,1.24,0.98,94.26%,4.26%,15.41%,2.41B,5.22,21.64%,0.17%,2.82,0.48%,25.61,4.97,48.80%,8.54%,4.06M,-6.01%,9.53,13.35,34.79%,12.43%,84.23,157.98,-6.73%,-,25.60,53.47%,10.25%,-19.41%,0.24,-,3.02,24.48%,97.77%,51.15%,2.98,"Dec 29, 1995",3.13,-19.24%,20.78%,67.15,1.06%,0.97%,1800,0.19,21.73%,12.68%,1.37,160.00,Yes / Yes,0.18,-81.59%,0.00%,0.66,124.88,2.32%,-85.05%,11.12%,May 05 AMC,1.44M,127.31,2.77%,11.34%,4.96%,"

","955,075",1.95%,NBIX
Nebius Group N.V,Technology,Software - Infrastructure,Netherlands,NASD,-,-,-1.03,20.84%,202.41M,-4.45%,11.51B,-,-0.79,0.00%,188.50M,28.65%,-198.20M,-,-0.41,33.26%,5.46%,75.20%,161.40M,71.29,-43.16%,-20.76%,0.82,57.14%,13.28,3.64,41.91%,-5.65%,10.28M,-36.45%,6.42,7.53,-6.88%,-10.51%,14.09,55.04,74.44%,-,-,-3.41%,-5.93%,-12.21%,-,-,9.59,-46.62%,-32.84%,242.94%,3.39,-,18.00,-217.89%,-303.66%,63.79,5.86%,5.37%,1371,0.06,-97.73%,-122.80%,1.25,66.50,Yes / Yes,0.06,-229.54%,0.00%,0.88,48.33,-4.21%,2.25%,381.56%,May 20 BMO,12.49M,48.32,10.20%,44.71%,46.38%,"

","10,943,689",-0.02%,NBIS
National Bank Holdings Corp,Financial,Banks - Regional,USA,NYSE,RUT,12.39,2.89,2.22%,38.09M,-3.53%,1.37B,10.83,3.31,-0.14%,37.25M,-6.03%,111.21M,-,0.80,97.23%,1.96%,-10.13%,593.96M,2.30,-2.34%,-0.10%,2.75,-22.65%,34.90,1.03,9.33%,1.11%,0.73M,-0.80%,-,-,-,8.68%,32.83,51.76,-16.74%,1.17 (3.26%),11.64,3.91%,7.60%,-30.73%,0.75,1.16 (3.24%),-,12.41%,-,9.20%,0.75,"May 30, 2025",0.07,-16.82%,23.09%,42.54,1.49%,1.44%,1309,0.12,1.63%,18.72%,2.50,41.25,Yes / Yes,0.10,-23.31%,36.32%,0.63,35.62,-5.03%,-16.45%,-2.96%,Apr 22 AMC,265.95K,35.85,-2.00%,-1.38%,-13.34%,"

","166,763",0.65%,NBHC
Navient Corp,Financial,Credit Services,USA,NASD,RUT,26.42,0.51,2.74%,101.33M,-3.73%,1.36B,10.04,1.34,0.00%,98.38M,-2.54%,56.00M,-,0.31,101.64%,7.89%,0.07%,3.90B,0.35,-45.68%,-3.44%,11.01,-9.51%,25.55,0.52,22.96%,0.10%,7.76M,-5.96%,20.32,0.66,-10.79%,2.09%,10.53,16.97,0.90%,0.64 (4.77%),3.90,-14.36%,0.12%,-20.95%,1.42,0.64 (4.77%),0.77,-4.95%,86.01%,27.35%,0.35,"Jun 06, 2025",0.77,-67.35%,76.91%,51.35,2.33%,1.84%,2100,18.43,-21.19%,1.44%,3.22,13.06,Yes / Yes,16.56,-103.06%,54.23%,1.22,13.16,8.73%,25.57%,-29.23%,Apr 30 BMO,704.95K,13.41,-0.28%,4.78%,-4.41%,"

","860,353",1.90%,NAVI
NCR Atleos Corp,Technology,Software - Application,USA,NYSE,RUT,17.77,1.55,2.23%,73.40M,-1.88%,2.03B,5.79,4.77,0.24%,71.82M,0.88%,116.00M,0.80,0.83,93.96%,4.06%,0.77%,4.25B,0.48,24.35%,0.51%,6.68,-16.88%,3.75,7.37,19.13%,2.01%,2.92M,-2.64%,9.09,3.04,22.32%,41.58%,22.30,35.50,-18.54%,-,8.94,-,3.61%,-22.17%,0.99,-,0.84,-,22.72%,23.90%,0.89,"Aug 31, 2016",1.03,164.98%,10.17%,53.60,2.63%,2.36%,20000,10.97,-0.19%,2.73%,1.80,40.80,Yes / Yes,10.68,302.42%,0.00%,0.88,26.89,-2.38%,13.27%,-6.67%,May 07 AMC,436.94K,27.63,2.52%,3.19%,-4.44%,"

","384,543",2.75%,NATL
NewAmsterdam Pharma Company NV,Healthcare,Biotechnology,Netherlands,NASD,-,-,-1.88,44.59%,112.17M,-11.22%,2.04B,-,-2.03,-1.16%,62.21M,-4.36%,-187.36M,-,-0.49,57.42%,10.54%,-22.91%,47.14M,43.35,30.96%,32.27%,7.17,-26.29%,6.93,2.63,-14.66%,-28.67%,6.56M,-5.16%,7.20,2.53,13.98%,-31.51%,14.06,27.29,-29.18%,0.05 (0.27%),-,-,-24.10%,-33.31%,-0.02,-,19.98,-,99.68%,29.45%,1.35,-,19.98,-816.05%,-400.37%,43.59,2.23%,3.85%,68,0.00,-,-397.45%,1.00,43.27,Yes / Yes,0.00,67.92%,-,0.69,18.49,91.22%,29.82%,112.56%,May 08 BMO,915.27K,18.20,-4.54%,-0.71%,-9.73%,"

","630,152",-1.57%,NAMS
Namib Minerals,Basic Materials,Gold,Cayman Islands,NASD,-,-,-1.24,81.04%,3.28M,-6.88%,1.04B,-,-,0.00%,2.78M,83.79%,-20.01M,-,-,13.44%,0.12%,50.56%,0.00M,-,-,-,0.07,50.85%,0.61,26.07,-,-43.18%,0.00M,52.58%,0.01,1168.56,-,-72.69%,5.78,55.00,50.99%,-,-,-,-222.90%,-70.93%,0.08,-,0.04,-,-,176.64%,4.26,-,0.04,-1339.00%,-,53.35,2.79%,27.49%,2,1.32,-,-,-,-,No / Yes,0.00,-6.73%,-,0.40,16.05,-,-,-,-,44.78K,15.99,14.37%,32.50%,46.10%,"

","17,934",-0.37%,NAMM
Niagen Bioscience Inc,Healthcare,Biotechnology,USA,NASD,RUT,79.79,0.17,36.77%,78.43M,-2.06%,1.09B,57.52,0.24,0.00%,49.81M,26.08%,14.11M,1.63,0.01,31.85%,5.62%,78.04%,107.92M,10.06,25.10%,10.55%,3.31,125.16%,0.71,19.53,74.08%,20.83%,2.80M,362.42%,0.71,19.52,48.97%,33.47%,2.31,14.49,159.75%,-,55.66,-,24.35%,-4.90%,2.08,-,3.12,16.56%,62.51%,497.83%,0.65,-,3.66,489.15%,14.20%,71.26,3.12%,4.27%,104,0.06,29.77%,13.07%,1.00,14.90,Yes / Yes,0.05,1035.38%,0.00%,0.97,13.88,12.58%,264.50%,37.59%,May 07 AMC,845.82K,13.78,13.11%,42.67%,109.37%,"

","822,417",-0.72%,NAGE
N-able Inc,Technology,Information Technology Services,USA,NYSE,RUT,90.59,0.09,64.73%,189.06M,-3.19%,1.49B,17.37,0.45,0.00%,66.68M,-1.99%,16.34M,32.12,0.09,35.27%,4.40%,1.41%,470.60M,3.17,-24.30%,2.84%,2.42,-21.96%,4.10,1.92,25.02%,1.31%,2.94M,-43.96%,0.50,15.85,2.82%,2.20%,6.07,15.48,-15.52%,-,19.24,-,1.44%,-49.05%,0.61,-,1.20,12.08%,80.72%,29.98%,0.23,-,1.20,-40.59%,14.13%,50.20,3.32%,1.84%,1773,0.48,7.98%,3.47%,1.86,8.96,Yes / Yes,0.46,-195.48%,0.00%,0.73,8.13,2.25%,20.48%,3.91%,May 08 BMO,1.21M,7.89,-0.92%,5.63%,-18.11%,"

","884,360",-2.95%,NABL
MYR Group Inc,Industrials,Engineering & Construction,USA,NASD,RUT,77.12,2.18,1.98%,15.52M,1.60%,2.61B,20.84,8.06,0.27%,15.22M,2.45%,34.63M,0.99,1.52,98.58%,5.08%,32.77%,3.38B,0.77,262.84%,-1.19%,3.55,1.43%,35.35,4.75,21.35%,2.23%,0.77M,20.78%,0.70,239.18,77.94%,5.71%,86.60,168.88,12.89%,-,26.20,-4.10%,5.22%,-0.55%,1.17,-,1.31,10.18%,8.76%,93.94%,5.32,-,1.31,-57.86%,1.71%,66.61,1.21%,1.46%,8500,0.24,-7.33%,1.02%,1.60,169.80,Yes / Yes,0.21,29.06%,0.00%,0.93,166.99,6.07%,21.00%,2.21%,Apr 30 AMC,218.02K,167.95,3.55%,14.85%,25.17%,"

","203,421",0.57%,MYRG
MaxLinear Inc,Technology,Semiconductors,USA,NASD,RUT,-,-2.64,7.18%,86.37M,5.47%,1.13B,16.55,0.79,-0.10%,80.18M,8.80%,-222.60M,-,0.02,83.50%,7.23%,0.69%,361.19M,3.14,130.91%,-0.31%,4.46,-36.61%,5.71,2.30,184.79%,-23.61%,5.79M,-27.81%,1.20,10.88,-,-39.36%,8.35,26.59,-33.72%,-,-,-59.94%,-35.22%,-50.70%,1.67,-,1.19,2.60%,54.54%,57.01%,0.59,-,1.63,-39.38%,-42.90%,62.82,4.84%,2.90%,1294,0.30,-33.12%,-61.63%,2.27,15.05,Yes / Yes,0.28,33.61%,-,1.02,12.76,1.14%,-1.83%,0.70%,Apr 23 AMC,1.30M,13.11,8.72%,15.79%,-11.11%,"

","1,328,953",2.74%,MXL
Mueller Water Products Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,25.56,0.92,2.21%,156.66M,-2.95%,3.66B,17.30,1.35,-6.71%,153.21M,-8.56%,143.90M,1.97,0.34,103.52%,3.72%,-17.17%,1.37B,2.67,28.65%,11.18%,2.57,-3.74%,5.58,4.19,9.45%,8.97%,5.69M,35.59%,2.10,11.13,13.00%,17.68%,17.09,28.58,3.96%,0.27 (1.15%),19.07,12.98%,10.70%,-18.16%,1.20,0.27 (1.13%),2.49,6.31%,34.46%,36.86%,0.60,"May 12, 2025",3.79,43.44%,17.41%,37.21,1.75%,1.30%,3400,0.55,10.96%,10.48%,2.33,28.33,Yes / Yes,0.54,15.21%,34.66%,0.67,23.42,3.80%,9.68%,3.08%,May 05 AMC,2.22M,23.39,-3.54%,-6.02%,-2.67%,"

","1,482,912",-0.13%,MWA
Microvast Holdings Inc,Consumer Cyclical,Auto Parts,USA,NASD,-,-,-0.45,40.49%,323.53M,2.61%,1.41B,23.62,0.18,0.00%,193.62M,20.61%,-131.96M,-,0.01,11.06%,10.33%,240.94%,414.94M,3.40,153.09%,25.19%,2.27,240.94%,1.40,3.08,27.91%,-13.04%,20.00M,910.03%,0.38,11.45,-,-26.38%,0.15,4.72,109.18%,-,436.14,-,-21.53%,-8.25%,3.03,-,0.94,-,35.03%,2758.09%,0.33,-,1.32,-28.26%,3.76%,65.16,8.65%,6.04%,2255,0.65,21.69%,-31.80%,1.67,4.00,Yes / Yes,0.35,309.66%,-,0.70,4.37,9.90%,700.00%,43.20%,May 12 AMC,8.81M,4.33,10.61%,48.80%,178.10%,"

","6,168,939",-0.92%,MVST
Murphy USA Inc,Consumer Cyclical,Specialty Retail,USA,NYSE,-,17.18,23.72,9.27%,19.76M,-1.74%,8.05B,14.80,27.53,-0.14%,17.93M,-11.15%,489.70M,2.59,6.76,86.44%,6.01%,-8.23%,19.93B,0.40,-2.53%,1.74%,3.44,-26.04%,36.41,11.19,16.10%,11.12%,1.08M,-13.44%,2.50,163.00,6.64%,65.24%,385.44,561.08,-18.79%,2.00 (0.49%),21.74,37.76%,15.36%,-27.38%,0.50,1.92 (0.47%),0.39,7.60%,4.88%,5.72%,13.68,"May 12, 2025",0.80,-0.81%,3.71%,39.33,3.30%,1.95%,17200,3.49,-6.43%,2.46%,2.30,496.75,Yes / Yes,3.43,-15.57%,7.42%,1.26,399.93,-3.12%,-33.25%,-6.57%,May 07 AMC,313.64K,407.47,-3.40%,-11.22%,-16.15%,"

","394,190",1.89%,MUSA
Murphy Oil Corp,Energy,Oil & Gas E&P,USA,NYSE,RUT,9.62,2.61,6.66%,142.72M,3.04%,3.58B,9.41,2.66,1.08%,133.21M,15.91%,390.20M,0.96,0.21,92.78%,19.50%,-7.53%,2.90B,1.23,-40.06%,8.30%,7.92,-17.27%,35.88,0.70,60.91%,4.03%,25.97M,-34.57%,2.75,9.10,10.04%,7.54%,18.94,43.02,-17.18%,1.28 (5.11%),5.94,-17.32%,5.51%,-41.75%,1.06,1.25 (4.99%),0.69,1.39%,26.81%,32.28%,0.99,"May 16, 2025",0.76,-27.53%,21.39%,66.32,2.62%,2.17%,750,0.43,-14.90%,13.47%,2.95,28.06,Yes / Yes,0.38,-13.96%,44.51%,0.74,25.34,-0.96%,12.40%,-15.36%,May 07 AMC,3.28M,25.06,10.63%,14.65%,-12.09%,"

","2,441,780",-1.10%,MUR
"Mitsubishi UFJ Financial Group, Inc. ADR",Financial,Banks - Diversified,Japan,NYSE,-,12.87,1.05,0.02%,11.51B,-0.37%,155.45B,10.00,1.35,0.00%,11.50B,-1.75%,12.24B,1.26,0.28,2.70%,0.10%,-5.52%,80.89B,1.92,9.65%,7.36%,1.30,11.75%,11.93,1.13,12.42%,0.45%,11.51M,34.83%,-,-,10.25%,9.18%,8.75,15.03,15.27%,0.48 (3.56%),-,22.75%,2.97%,-10.11%,0.45,0.17 (1.23%),-,4.93%,-,54.40%,0.26,"Sep 30, 2024",2.11,21.03%,14.73%,50.44,1.27%,1.65%,145412,4.63,4.98%,15.13%,1.92,15.07,Yes / Yes,2.00,-40.05%,12.79%,0.49,13.38,254.13%,-23.83%,-12.11%,May 15 AMC,8.84M,13.51,-1.69%,4.66%,11.89%,"

","4,301,701",0.97%,MUFG
Micron Technology Inc,Technology,Semiconductors,USA,NASD,"NDX, S&P 500",29.28,4.16,0.47%,1.12B,4.99%,136.14B,10.99,11.08,-2.02%,1.11B,23.49%,4.67B,0.28,1.59,79.66%,2.89%,19.36%,31.32B,4.35,441.04%,0.65%,1.36,18.85%,43.50,2.80,57.53%,6.73%,32.10M,-13.82%,7.35,16.57,106.39%,10.10%,61.54,157.54,44.75%,0.48 (0.40%),224.66,-33.89%,7.41%,-22.67%,1.28,0.46 (0.38%),1.99,1.42%,34.84%,97.95%,3.88,"Mar 31, 2025",3.13,166.93%,19.84%,82.96,1.76%,2.02%,48000,0.31,71.05%,14.92%,1.52,125.58,Yes / Yes,0.30,98.03%,66.10%,0.86,120.34,1.97%,9.13%,38.27%,Jun 25 AMC,23.54M,121.82,14.85%,34.41%,27.37%,"

","20,148,287",1.23%,MU
Mastec Inc,Industrials,Engineering & Construction,USA,NYSE,-,60.79,2.71,22.54%,79.27M,1.08%,12.99B,23.41,7.04,-0.04%,61.12M,4.64%,213.87M,2.25,1.40,72.25%,1.67%,30.71%,12.46B,1.04,54.05%,-1.70%,1.02,19.51%,36.38,4.53,15.61%,2.43%,1.02M,52.87%,4.38,37.58,26.97%,7.70%,89.96,166.95,20.95%,-,14.10,-16.79%,4.13%,-1.37%,1.75,-,1.18,11.36%,9.28%,83.04%,4.73,"Aug 04, 1982",1.22,2137.57%,3.79%,65.97,1.01%,1.60%,32000,0.91,3.03%,1.72%,1.44,180.27,Yes / Yes,0.79,123.72%,0.00%,0.72,162.65,4.99%,52.19%,5.99%,May 01 AMC,1.01M,164.66,3.63%,14.63%,22.80%,"

","728,567",1.24%,MTZ
"Minerals Technologies, Inc",Basic Materials,Specialty Chemicals,USA,NYSE,RUT,-,-0.78,1.31%,31.73M,-7.15%,1.71B,8.36,6.44,1.06%,31.32M,-8.49%,-23.60M,-,1.41,98.17%,1.79%,-20.89%,2.08B,0.82,-8.89%,0.63%,2.11,-31.99%,50.37,1.07,14.87%,-0.70%,0.56M,-34.77%,9.84,5.47,-,-1.45%,49.54,90.29,-29.41%,0.45 (0.84%),20.13,6.47%,-0.92%,-40.42%,1.22,0.43 (0.80%),1.31,3.42%,25.60%,8.60%,1.64,"May 30, 2025",1.89,-126.04%,13.07%,38.36,1.82%,2.07%,3891,0.62,-3.82%,-1.14%,1.00,81.33,Yes / Yes,0.60,-413.17%,7.93%,0.74,54.01,-0.19%,-3.84%,-7.99%,Apr 24 AMC,265.42K,53.80,-5.99%,-4.55%,-23.01%,"

","195,282",-0.39%,MTX
