Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Supernus Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NASD,RUT,29.23,1.10,5.37%,55.99M,-1.50%,1.81B,13.66,2.36,-0.45%,52.98M,-2.77%,61.91M,12.08,0.47,106.20%,7.98%,-0.12%,668.00M,2.71,-46.01%,-0.53%,7.96,-11.54%,18.41,1.75,39.29%,4.67%,4.23M,24.20%,8.28,3.90,2.42%,6.32%,25.55,40.28,-10.73%,-,11.06,-8.87%,5.86%,-19.86%,0.71,-,2.26,11.00%,76.44%,26.34%,0.97,-,2.44,496.09%,11.23%,48.28,1.83%,1.35%,674,0.03,11.82%,9.27%,2.20,39.00,Yes / Yes,0.03,-9722.73%,0.00%,1.71,32.96,1.28%,17.33%,4.30%,May 06 AMC,530.93K,32.28,-0.48%,0.53%,-5.34%,"

","909,294",-2.06%,SUPN
Sunoco LP,Energy,Oil & Gas Refining & Marketing,USA,NYSE,-,9.62,5.56,22.41%,136.33M,-1.02%,8.17B,9.48,5.64,0.00%,105.78M,-4.41%,689.00M,-,1.23,44.65%,2.97%,-7.52%,22.37B,0.37,-38.41%,3.39%,7.57,0.92%,30.49,1.76,9.65%,6.34%,3.14M,-2.07%,1.13,47.52,-8.07%,26.11%,48.00,59.88,4.02%,3.67 (6.87%),148.61,16.36%,5.59%,-10.64%,0.60,3.54 (6.61%),0.86,6.46%,7.97%,11.48%,1.36,"May 09, 2025",1.55,22.77%,3.73%,45.62,1.07%,1.36%,3298,1.97,-3.59%,3.08%,1.43,64.71,Yes / Yes,1.97,-46.45%,57.82%,1.13,53.21,-7.17%,17.32%,-5.82%,May 06 BMO,415.29K,53.51,-0.74%,-3.55%,-2.23%,"

","469,308",0.56%,SUN
"Sun Communities, Inc",Real Estate,REIT - Residential,USA,NYSE,-,199.48,0.63,1.26%,127.59M,0.25%,16.10B,35.72,3.53,0.23%,126.03M,1.60%,68.80M,2.38,0.83,103.34%,1.68%,-0.99%,3.04B,5.30,243.95%,1.41%,2.67,6.24%,54.25,2.32,44.57%,0.59%,2.11M,13.21%,0.76,165.27,83.83%,1.44%,105.71,142.60,5.96%,8.03 (6.37%),18.08,-17.06%,0.48%,-11.57%,0.87,2.78 (2.20%),4.66,20.71%,27.31%,19.30%,2.75,"Jun 30, 2025",4.82,-45.29%,17.16%,57.91,0.86%,1.07%,6590,1.07,-6.88%,2.26%,2.06,136.40,Yes / Yes,1.07,-51.44%,532.58%,1.64,125.94,-15.55%,-539.10%,-29.93%,May 05 AMC,792.47K,126.11,1.94%,3.67%,1.43%,"

","1,300,031",0.13%,SUI
"Suncor Energy, Inc",Energy,Oil & Gas Integrated,Canada,NYSE,-,11.56,3.47,0.06%,1.23B,2.71%,49.29B,13.44,2.99,0.00%,1.23B,14.00%,4.39B,4.46,0.53,69.93%,3.85%,6.47%,36.42B,1.35,-23.45%,2.33%,9.27,10.82%,25.27,1.59,3.34%,6.84%,47.23M,10.39%,1.57,25.58,2.59%,13.74%,30.79,41.94,12.53%,1.66 (4.14%),7.72,19.72%,10.89%,-4.28%,0.81,1.62 (4.03%),0.84,5.07%,38.95%,30.40%,0.90,"Jun 04, 2025",1.39,-22.42%,17.87%,67.67,1.46%,1.65%,15010,0.33,-0.88%,12.05%,1.82,43.58,Yes / Yes,0.29,2.57%,46.70%,1.07,40.05,-3.93%,7.57%,-6.45%,May 06 AMC,5.09M,40.15,6.76%,11.46%,6.90%,"

","5,454,380",0.25%,SU
Constellation Brands Inc,Consumer Defensive,Beverages - Brewers,USA,NYSE,S&P 500,-,-0.49,12.26%,178.19M,-4.36%,28.73B,11.70,13.88,-0.01%,155.21M,-14.24%,-81.40M,-,3.38,84.10%,3.52%,-9.21%,10.21B,2.81,-7.40%,-5.68%,2.56,-30.28%,38.62,4.20,8.76%,-0.34%,5.47M,-38.10%,0.38,421.92,-,-0.98%,159.44,265.70,-26.52%,4.15 (2.55%),14.83,-48.41%,-0.49%,-38.88%,0.70,4.05 (2.49%),0.56,4.12%,50.96%,1.86%,4.07,"Apr 29, 2025",0.92,-105.65%,35.52%,29.95,1.33%,1.58%,10600,1.76,2.47%,-0.80%,1.96,206.14,Yes / Yes,1.43,-197.58%,-,2.04,160.00,1.80%,15.61%,1.16%,Jul 01 AMC,2.13M,162.40,-5.97%,-10.57%,-21.32%,"

","4,348,559",1.50%,STZ
Seagate Technology Holdings Plc,Technology,Computer Hardware,USA,NASD,S&P 500,18.92,6.92,0.51%,212.21M,3.88%,27.79B,13.39,9.78,-29.66%,211.13M,22.43%,1.49B,0.18,2.43,94.25%,7.69%,48.18%,8.54B,3.25,515.67%,4.74%,3.72,37.02%,-3.91,-,23.15%,20.38%,16.24M,23.57%,3.85,34.06,105.63%,-,63.19,133.76,51.73%,2.83 (2.16%),35.95,-25.87%,34.61%,-2.09%,1.43,2.84 (2.17%),0.75,-8.81%,33.79%,107.25%,3.51,"Jun 25, 2025",1.36,644.01%,19.26%,76.48,1.49%,1.83%,30000,-,36.29%,17.49%,1.96,125.72,Yes / Yes,-,1240.80%,177.19%,1.36,131.30,1.68%,9.28%,30.51%,Apr 29 AMC,4.37M,130.96,5.66%,27.38%,32.51%,"

","5,941,893",-0.26%,STX
Starwood Property Trust Inc,Real Estate,REIT - Mortgage,USA,NYSE,-,21.08,0.95,5.98%,339.38M,-1.52%,6.81B,9.87,2.03,0.00%,319.14M,0.45%,310.37M,32.44,0.42,53.03%,4.68%,-1.09%,1.84B,3.69,-8.40%,3.57%,5.33,-0.64%,18.87,1.06,9.76%,0.48%,14.94M,4.28%,2.04,9.83,0.65%,4.90%,16.59,21.07,5.80%,1.92 (9.58%),13.91,-9.26%,1.34%,-4.84%,1.29,1.72 (8.58%),0.37,9.13%,86.95%,20.86%,0.31,"Jun 30, 2025",0.37,-31.74%,78.81%,54.20,0.87%,0.76%,286,2.86,-15.62%,16.83%,1.86,21.17,Yes / Yes,2.62,-31.67%,174.50%,1.29,20.05,115.30%,1.21%,-32.01%,May 09 BMO,2.80M,20.05,0.49%,3.24%,1.91%,"

","3,624,338",0.00%,STWD
Stevanato Group Spa,Healthcare,Medical Instruments & Supplies,Italy,NYSE,-,47.21,0.49,81.82%,272.90M,-2.96%,6.36B,31.38,0.74,0.00%,49.60M,-4.24%,134.61M,2.58,0.12,19.32%,4.72%,7.48%,1.21B,5.26,9.77%,-4.00%,7.11,-0.17%,5.33,4.37,22.50%,5.49%,2.34M,29.03%,0.38,61.23,18.32%,9.08%,16.56,25.75,6.88%,0.05 (0.22%),-,23.16%,7.21%,-9.55%,0.53,0.06 (0.26%),1.26,14.74%,26.71%,40.64%,1.17,"Jun 05, 2025",1.82,-11.34%,14.37%,50.03,2.44%,2.79%,-,0.28,2.84%,11.15%,1.50,27.76,Yes / Yes,0.22,33.07%,13.11%,1.15,23.75,2.67%,11.77%,5.44%,May 08 BMO,328.97K,23.29,0.22%,2.61%,10.43%,"

","377,743",-1.94%,STVN
State Street Corp,Financial,Asset Management,USA,NYSE,S&P 500,11.19,8.90,0.57%,288.68M,2.07%,28.41B,9.52,10.46,-6.96%,283.56M,1.92%,2.66B,1.03,2.38,92.36%,1.25%,10.05%,21.32B,1.33,8.95%,0.67%,1.73,-1.15%,80.13,1.24,10.36%,0.81%,3.54M,38.92%,-,-,10.81%,11.21%,71.80,103.00,1.50%,3.13 (3.14%),12.24,8.85%,5.17%,-3.28%,1.46,2.97 (2.98%),-,11.19%,-,38.75%,1.91,"Jul 01, 2025",3.80,66.71%,17.01%,62.20,1.66%,1.19%,52626,1.51,15.02%,12.49%,2.06,105.79,Yes / Yes,0.93,49.27%,35.30%,2.08,99.30,-1.10%,1.97%,2.90%,Jul 15 BMO,2.05M,99.62,2.37%,7.84%,6.98%,"

","4,273,164",0.32%,STT
Sterling Infrastructure Inc,Industrials,Engineering & Construction,USA,NASD,RUT,25.48,8.56,3.59%,30.41M,6.68%,6.63B,23.45,9.29,-0.42%,29.33M,16.44%,265.89M,-,2.25,89.71%,9.71%,73.09%,2.11B,3.15,38.48%,3.22%,3.71,21.01%,26.48,8.23,10.03%,13.81%,2.85M,82.78%,21.00,10.38,-,36.67%,93.50,233.57,29.40%,-,14.54,41.23%,23.78%,-6.68%,1.37,-,1.32,13.44%,20.26%,133.12%,8.92,"Dec 23, 1998",1.32,77.84%,13.32%,70.68,3.48%,2.36%,3000,0.45,4.84%,12.62%,1.00,216.00,Yes / Yes,0.39,28.40%,0.00%,1.42,223.97,5.35%,12.61%,-2.14%,May 05 AMC,768.27K,217.97,9.40%,24.06%,38.19%,"

","1,089,764",-2.68%,STRL
Strategic Education Inc,Consumer Defensive,Education & Training Services,USA,NASD,RUT,18.46,4.67,3.84%,24.26M,2.13%,2.08B,12.91,6.68,-2.75%,23.24M,-4.43%,112.73M,-,1.43,93.96%,1.92%,5.08%,1.23B,1.69,15.67%,0.45%,2.23,-15.17%,67.73,1.27,18.52%,5.33%,0.45M,-21.29%,8.05,10.71,-,6.86%,74.28,121.60,-7.73%,2.40 (2.78%),17.96,4.92%,6.47%,-29.11%,0.55,2.40 (2.78%),1.23,4.12%,48.24%,16.06%,2.09,"May 23, 2025",1.23,11.02%,13.23%,48.99,1.19%,1.64%,3801,0.07,5.72%,9.14%,1.00,102.67,Yes / Yes,0.06,0.12%,51.41%,1.76,84.21,0.97%,34.95%,4.60%,Apr 24 BMO,199.97K,86.20,-1.47%,1.08%,-4.74%,"

","352,241",2.36%,STRA
Sitio Royalties Corp,Energy,Oil & Gas E&P,USA,NYSE,RUT,37.68,0.52,1.20%,150.84M,-1.60%,2.96B,87.24,0.23,0.00%,76.36M,11.53%,41.50M,-,0.05,83.60%,3.95%,-4.20%,636.50M,4.65,340.20%,-9.86%,2.64,-6.48%,18.28,1.07,-11.42%,0.90%,3.01M,-11.22%,0.01,1741.72,-,2.90%,14.58,25.64,2.35%,-,26.09,-,7.10%,-23.44%,1.38,1.34 (6.83%),2.20,59.90%,92.60%,34.64%,0.64,"May 20, 2025",2.30,-,33.80%,56.76,1.31%,3.55%,72,0.76,-,6.70%,2.17,24.67,Yes / Yes,0.76,28.60%,256.70%,1.16,19.71,11.68%,-42.65%,8.00%,May 07 AMC,1.14M,19.63,3.49%,9.61%,-3.50%,"

","1,330,392",-0.41%,STR
Scorpio Tankers Inc,Energy,Oil & Gas Midstream,Monaco,NYSE,RUT,3.29,13.05,13.23%,49.92M,2.56%,2.19B,7.12,6.03,0.00%,44.27M,3.12%,668.77M,-,1.20,72.19%,5.65%,1.73%,1.24B,1.76,-45.65%,0.62%,2.70,-9.63%,57.41,0.75,9.99%,16.59%,2.50M,-45.27%,7.97,5.38,-4.83%,24.68%,30.63,84.67,-13.64%,1.60 (3.73%),2.98,-,18.60%,-49.32%,-0.05,2.00 (4.66%),2.39,12.05%,57.00%,40.09%,1.63,"May 30, 2025",2.43,31.85%,47.27%,58.17,4.96%,2.76%,24,0.30,-7.25%,53.76%,1.18,61.27,Yes / Yes,0.25,-39.02%,11.61%,1.86,44.30,2.52%,39.70%,-39.35%,May 01 BMO,924.84K,42.91,4.96%,9.30%,-13.25%,"

","1,717,042",-3.14%,STNG
StoneCo Ltd,Technology,Software - Infrastructure,Cayman Islands,NASD,RUT,-,-0.78,8.35%,254.62M,4.16%,3.94B,8.12,1.79,0.00%,248.88M,8.68%,-220.41M,-,0.36,75.29%,10.03%,29.87%,899.52M,4.38,14.06%,-3.38%,3.80,66.70%,7.34,1.98,18.38%,-2.23%,24.97M,21.61%,3.73,3.90,15.72%,-8.85%,7.72,15.27,82.18%,0.05 (0.36%),-,-,-6.34%,-4.91%,1.92,-,1.39,27.45%,24.86%,88.03%,0.60,-,1.39,-167.03%,-35.45%,57.59,5.31%,3.12%,16793,1.18,-14.03%,-24.50%,1.53,15.89,Yes / Yes,0.74,29.04%,-,0.72,14.86,1.00%,0.44%,-17.36%,May 08 AMC,6.57M,14.52,4.19%,8.28%,32.97%,"

","4,708,331",-2.29%,STNE
Stantec Inc,Industrials,Engineering & Construction,Canada,NYSE,-,43.35,2.43,0.50%,114.07M,-2.33%,12.02B,24.17,4.36,0.00%,113.50M,3.59%,277.33M,2.75,0.98,64.25%,0.63%,26.00%,5.54B,2.17,23.99%,1.51%,3.91,28.41%,18.51,5.69,13.76%,5.68%,0.71M,27.42%,1.55,68.13,15.74%,13.13%,73.18,108.34,34.35%,0.64 (0.61%),30.64,12.08%,8.34%,-2.71%,1.04,0.61 (0.58%),1.38,8.52%,38.65%,44.03%,1.71,"Jun 30, 2025",1.38,6.21%,8.92%,60.26,1.12%,0.96%,32000,0.68,12.10%,5.01%,1.42,108.65,Yes / Yes,0.57,18.48%,26.51%,1.35,106.35,0.69%,5.62%,5.03%,May 14 AMC,182.06K,105.40,0.29%,9.12%,23.89%,"

","245,541",-0.89%,STN
ST Microelectronics,Technology,Semiconductors,Netherlands,NYSE,-,24.43,1.17,0.00%,894.41M,-4.15%,25.40B,18.52,1.55,-,885.90M,10.82%,1.10B,2.28,0.12,10.98%,1.92%,17.50%,12.32B,2.06,-58.43%,7.27%,2.24,11.34%,19.78,1.45,124.29%,4.41%,17.05M,-33.48%,6.73,4.26,10.73%,6.33%,17.25,43.32,14.82%,0.34 (1.17%),529.14,7.51%,5.61%,-33.82%,1.56,0.36 (1.26%),2.24,6.79%,37.48%,66.20%,0.86,"Jun 24, 2025",3.05,-70.00%,7.83%,59.78,2.05%,3.07%,49602,0.16,-25.35%,8.94%,2.28,28.55,Yes / Yes,0.11,-88.98%,18.46%,0.89,29.02,-0.25%,71.99%,-27.36%,Apr 24 BMO,7.63M,28.67,3.99%,15.60%,12.30%,"

","6,825,169",-1.21%,STM
Steel Dynamics Inc,Basic Materials,Steel,USA,NASD,S&P 500,16.64,7.57,6.37%,149.38M,-4.51%,18.69B,9.97,12.63,-0.34%,139.00M,-7.00%,1.17B,1.15,2.39,83.84%,2.28%,-0.58%,17.22B,1.09,-0.91%,1.78%,1.95,3.44%,59.08,2.13,29.51%,7.56%,3.18M,-0.51%,8.13,15.49,14.42%,13.08%,103.17,155.56,10.37%,2.00 (1.59%),-,26.49%,9.29%,-19.07%,1.39,1.88 (1.49%),1.38,10.88%,13.12%,22.03%,4.40,"Jun 30, 2025",2.74,-48.08%,8.52%,41.98,1.76%,2.92%,13000,0.48,-7.42%,6.80%,1.81,148.18,Yes / Yes,0.43,-60.71%,18.69%,2.67,130.11,4.16%,4.03%,-6.92%,Apr 22 AMC,1.62M,125.90,-3.75%,-2.29%,-1.56%,"

","4,343,730",-3.24%,STLD
Stellantis N.V,Consumer Cyclical,Auto Manufacturers,Netherlands,NYSE,-,4.82,1.95,32.85%,2.86B,-7.02%,26.96B,3.71,2.53,0.00%,1.92B,-12.47%,5.92B,0.67,-,30.28%,2.24%,-22.68%,169.68B,0.16,-27.99%,-10.82%,2.46,-28.60%,29.37,0.32,35.09%,2.70%,43.14M,-54.21%,13.44,0.70,7.19%,6.77%,8.39,21.05,-27.89%,0.56 (5.99%),-,-0.34%,5.35%,-55.30%,1.46,0.78 (8.25%),0.81,6.98%,13.07%,12.12%,0.31,"Apr 23, 2025",1.09,-69.53%,3.46%,40.27,1.99%,2.81%,248243,0.46,-17.19%,3.49%,2.65,11.17,Yes / Yes,0.31,6.44%,36.65%,0.84,9.55,1.28%,-66.79%,3.85%,Apr 30 BMO,17.52M,9.41,-5.61%,-4.39%,-24.11%,"

","14,722,906",-1.47%,STLA
Stagwell Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,872.55,0.01,57.34%,267.68M,-7.87%,1.19B,4.71,0.95,0.60%,113.98M,-11.35%,0.62M,105.25,0.17,37.92%,5.41%,-27.05%,2.82B,0.42,0.74%,29.41%,5.07,-38.19%,2.94,1.52,21.92%,0.02%,6.17M,-32.68%,0.51,8.65,8.29%,0.19%,4.03,8.18,-32.37%,-,14.58,-,0.03%,-45.60%,1.42,-,0.91,14.71%,30.24%,10.42%,0.26,-,0.91,122.13%,5.51%,43.52,3.08%,4.32%,-,5.22,9.86%,0.02%,1.75,8.48,Yes / Yes,5.05,-128.07%,0.00%,1.67,4.30,-5.00%,-21.52%,-2.47%,May 08 BMO,1.22M,4.45,-2.36%,-11.80%,-29.36%,"

","2,037,210",3.49%,STGW
StepStone Group Inc,Financial,Asset Management,USA,NASD,RUT,-,-2.39,12.86%,76.76M,-5.25%,6.17B,22.72,2.33,-2.71%,66.95M,-8.58%,-179.56M,-,0.42,93.13%,3.86%,-3.23%,1.18B,5.24,-8.33%,0.82%,3.71,-16.06%,2.34,22.70,24.24%,-4.29%,2.59M,24.03%,2.49,21.31,-,-71.28%,39.79,69.88,-7.71%,1.32 (2.50%),19.26,-,-32.94%,-24.10%,1.40,0.95 (1.80%),0.19,21.01%,96.14%,33.31%,1.85,"Jun 13, 2025",0.19,-359.91%,-14.98%,39.91,1.57%,1.75%,1130,2.13,65.97%,-15.23%,2.00,62.33,Yes / Yes,2.04,-150.90%,90.93%,0.86,53.58,28.99%,54.16%,5.64%,May 22 AMC,697.02K,53.04,-5.99%,-1.18%,-7.71%,"

","598,853",-1.01%,STEP
Stellar Bancorp Inc,Financial,Banks - Regional,USA,NYSE,RUT,12.38,2.17,10.02%,52.14M,-2.22%,1.38B,13.83,1.94,0.00%,46.32M,-2.61%,116.16M,-,0.45,58.85%,2.60%,-1.90%,618.55M,2.24,-16.73%,-1.40%,4.72,-13.26%,30.89,0.87,6.11%,1.10%,1.20M,23.81%,-,-,-,7.40%,21.27,32.36,-5.19%,0.56 (2.10%),15.21,1.28%,6.40%,-16.93%,0.67,0.55 (2.05%),-,29.45%,-,26.38%,0.56,"Jun 16, 2025",0.10,-3.02%,23.65%,49.29,1.01%,1.28%,1023,0.13,-0.58%,18.78%,2.80,28.20,No / Yes,0.13,-5.15%,24.66%,2.68,26.70,-0.85%,23.69%,-4.46%,Apr 25 BMO,254.79K,26.88,-0.55%,1.42%,-2.61%,"

","682,999",0.67%,STEL
Steris Plc,Healthcare,Medical Devices,Ireland,NYSE,S&P 500,37.63,6.26,0.37%,98.30M,-2.78%,23.18B,21.53,10.95,-8.18%,98.01M,-5.91%,620.42M,4.38,2.26,95.79%,0.92%,4.52%,5.46B,4.25,7.69%,1.56%,1.39,11.68%,67.18,3.51,8.95%,5.75%,0.90M,9.05%,1.75,135.02,8.60%,9.46%,200.98,252.79,14.65%,2.45 (1.04%),29.89,5.92%,7.18%,-6.77%,0.94,2.28 (0.97%),1.39,12.49%,44.32%,17.26%,3.87,"Jun 10, 2025",1.96,64.36%,18.54%,42.61,0.75%,0.69%,17787,0.33,0.32%,11.36%,2.00,274.38,Yes / Yes,0.31,11133.09%,35.14%,1.03,236.23,0.78%,5.44%,4.31%,May 14 AMC,648.64K,235.67,-2.67%,0.78%,4.60%,"

","665,839",-0.24%,STE
Stewart Information Services Corp,Financial,Insurance - Property & Casualty,USA,NYSE,RUT,24.15,2.60,2.10%,27.92M,-2.35%,1.75B,10.05,6.25,-0.06%,27.33M,-2.86%,73.26M,0.81,1.29,98.97%,1.96%,-11.48%,2.55B,0.69,32.99%,1.25%,3.22,-15.64%,50.16,1.25,40.18%,2.73%,0.54M,1.83%,-,-,29.82%,5.31%,58.61,78.44,-6.98%,2.02 (3.22%),18.91,-4.67%,3.74%,-19.96%,1.00,2.00 (3.19%),-,5.12%,-,7.11%,1.65,"Jun 16, 2025",0.82,73.12%,5.22%,51.12,2.75%,1.71%,7000,0.40,11.40%,2.87%,3.00,75.00,Yes / Yes,0.40,-2.78%,74.82%,1.75,62.32,3.38%,-24.99%,10.40%,Apr 23 AMC,166.13K,62.78,2.36%,-1.46%,-8.39%,"

","290,609",0.74%,STC
"S & T Bancorp, Inc",Financial,Banks - Regional,USA,NASD,RUT,10.38,3.47,1.59%,38.26M,-3.46%,1.38B,10.63,3.39,0.17%,37.72M,-5.73%,133.43M,-,0.80,69.73%,2.04%,-3.33%,559.48M,2.47,-5.04%,-0.66%,4.76,-16.04%,37.06,0.97,4.57%,1.39%,0.77M,15.76%,-,-,-,9.84%,30.74,45.79,-5.81%,1.34 (3.73%),9.12,3.79%,8.79%,-21.38%,0.87,1.35 (3.75%),-,8.66%,-,17.11%,0.92,"May 15, 2025",0.04,-1.92%,29.91%,42.52,0.80%,1.27%,1206,0.14,1.26%,23.85%,3.00,40.75,Yes / Yes,0.07,7.41%,39.04%,2.01,35.94,-2.75%,16.31%,-3.79%,Apr 24 BMO,161.93K,36.00,-1.87%,-1.56%,-7.68%,"

","326,256",0.17%,STBA
STAG Industrial Inc,Real Estate,REIT - Industrial,USA,NYSE,-,27.47,1.32,0.61%,186.61M,-0.74%,6.79B,35.53,1.02,-7.99%,185.48M,2.28%,243.80M,2.71,0.25,89.48%,3.12%,3.50%,785.41M,8.64,15.87%,1.95%,3.55,1.56%,18.58,1.96,-15.07%,3.71%,5.79M,2.53%,0.26,141.25,10.15%,7.15%,28.61,41.58,7.54%,1.49 (4.10%),-,24.35%,3.94%,-12.52%,0.94,1.41 (3.87%),0.41,13.58%,42.07%,27.12%,0.71,"Jun 30, 2025",0.41,33.30%,35.46%,57.78,0.65%,1.02%,91,0.89,8.81%,31.04%,2.25,37.92,Yes / Yes,0.79,143.33%,142.80%,1.16,36.32,2.09%,157.49%,9.61%,Apr 29 AMC,1.63M,36.37,1.05%,5.42%,1.73%,"

","1,889,582",0.14%,STAG
Sensata Technologies Holding Plc,Technology,Scientific & Technical Instruments,USA,NYSE,-,34.61,0.82,1.24%,146.02M,-1.70%,4.14B,8.11,3.49,0.55%,144.47M,5.21%,122.38M,10.27,0.83,104.61%,3.15%,1.33%,3.84B,1.08,-5.70%,-1.50%,2.42,-6.55%,19.51,1.45,7.50%,1.65%,4.55M,-26.46%,4.02,7.03,3.37%,4.20%,17.32,42.33,3.18%,0.50 (1.76%),10.09,-13.43%,2.02%,-33.22%,1.09,0.48 (1.70%),1.81,2.82%,25.42%,63.22%,0.94,"May 14, 2025",2.64,929.58%,11.09%,60.05,2.74%,2.29%,21700,1.12,-5.61%,3.18%,2.41,30.92,Yes / Yes,1.12,-6.73%,56.19%,1.37,28.31,3.25%,8.03%,-8.99%,May 08 AMC,1.87M,28.27,4.22%,15.82%,-2.47%,"

","2,575,350",-0.14%,ST
SSR Mining Inc,Basic Materials,Gold,USA,NASD,RUT,31.94,0.40,1.29%,202.54M,2.49%,2.58B,6.02,2.12,-0.26%,200.15M,13.45%,84.59M,0.36,0.23,68.00%,3.37%,14.67%,1.08B,2.39,318.09%,2.25%,2.52,71.93%,15.64,0.81,80.86%,1.55%,6.74M,178.17%,1.68,7.57,89.74%,2.71%,4.32,13.33,83.05%,-,-,-,2.42%,-4.43%,-0.14,-,1.85,10.41%,21.15%,194.91%,0.53,"Nov 10, 2023",3.95,120.37%,13.49%,60.22,2.03%,2.44%,3500,0.11,-19.41%,7.82%,2.44,13.40,Yes / Yes,0.10,119.14%,-,1.56,13.07,6.93%,104.08%,37.52%,May 06 AMC,2.67M,12.74,3.27%,12.54%,51.03%,"

","4,160,804",-2.52%,SSRM
SS&C Technologies Holdings Inc,Technology,Software - Application,USA,NASD,-,24.73,3.21,13.21%,246.50M,-2.66%,19.59B,12.31,6.45,-0.38%,214.08M,-1.19%,815.90M,2.93,1.39,85.00%,1.97%,-3.53%,5.96B,3.29,8.17%,-0.23%,2.98,3.95%,27.53,2.89,10.23%,4.32%,4.22M,29.51%,18.32,4.34,8.44%,12.34%,61.13,89.73,4.82%,0.98 (1.23%),13.88,12.54%,5.91%,-11.48%,1.24,1.00 (1.26%),1.11,4.89%,48.71%,29.94%,1.49,"Jun 02, 2025",1.11,28.43%,23.63%,47.89,1.12%,1.09%,26800,1.04,6.92%,13.69%,1.42,91.25,Yes / Yes,1.03,34.30%,32.71%,1.17,79.48,0.74%,2.43%,5.50%,Apr 24 AMC,1.42M,79.43,-1.08%,1.33%,1.67%,"

","1,653,226",-0.06%,SSNC
Sasol Ltd ADR,Basic Materials,Specialty Chemicals,South Africa,NYSE,-,-,-4.04,0.00%,642.14M,7.84%,3.29B,2.83,1.85,-,629.98M,18.33%,-2618.69M,-,0.71,2.53%,1.10%,23.93%,14.22B,0.23,45.02%,-0.48%,5.78,6.95%,12.10,0.43,25.09%,-12.23%,6.95M,-22.40%,3.39,1.54,31.13%,-28.05%,2.78,8.40,14.69%,-,4.83,-,-18.68%,-37.74%,0.81,-,1.16,0.48%,30.67%,88.13%,0.19,"Mar 14, 2024",1.83,-1421.83%,20.64%,64.71,3.55%,3.62%,28141,0.91,-4.31%,-18.42%,1.78,8.69,Yes / Yes,0.79,-45.57%,-,0.70,5.40,-6.91%,15.97%,-6.64%,Feb 24 BMO,1.20M,5.23,8.38%,27.46%,4.60%,"

","839,974",-3.15%,SSL
"Simpson Manufacturing Co., Inc",Basic Materials,Lumber & Wood Production,USA,NYSE,-,20.01,7.68,0.53%,41.80M,-1.95%,6.43B,17.31,8.88,-0.98%,41.61M,-5.00%,324.69M,-,2.28,100.12%,3.02%,-1.91%,2.24B,2.87,6.58%,0.58%,4.55,-16.51%,44.54,3.45,9.67%,11.71%,1.26M,-8.84%,3.59,42.80,-,18.10%,137.35,197.82,-7.27%,1.12 (0.73%),43.85,20.58%,14.11%,-22.27%,1.30,1.12 (0.73%),1.54,14.45%,46.12%,11.95%,3.77,"Jul 03, 2025",3.17,-3.80%,19.63%,44.69,1.51%,1.50%,5872,0.26,1.38%,14.49%,2.25,185.67,Yes / Yes,0.24,4.78%,14.60%,2.55,152.64,1.97%,18.03%,1.57%,Apr 28 AMC,276.28K,153.77,-1.57%,-1.00%,-9.22%,"

","704,865",0.74%,SSD
SouthState Corporation,Financial,Banks - Regional,USA,NYSE,RUT,13.56,6.34,1.32%,101.48M,-2.23%,8.73B,9.32,9.22,-0.20%,100.16M,-5.08%,508.81M,0.95,1.85,88.16%,4.90%,-7.36%,2.52B,3.47,-0.59%,28.27%,6.04,-20.71%,84.99,1.01,33.13%,0.92%,4.91M,18.28%,-,-,14.22%,7.18%,72.10,114.26,-13.57%,2.19 (2.55%),-,5.39%,5.18%,-24.75%,0.76,2.16 (2.51%),-,27.49%,-,19.25%,2.11,"May 09, 2025",0.11,3.47%,20.51%,43.25,1.13%,1.51%,4986,0.22,9.38%,20.23%,1.42,112.67,Yes / Yes,0.14,-41.71%,30.43%,1.98,86.04,3.02%,-10.00%,12.80%,Apr 24 AMC,812.57K,85.98,-2.14%,-2.04%,-11.03%,"

","1,610,955",-0.07%,SSB
