Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Sweetgreen Inc,Consumer Cyclical,Restaurants,USA,NYSE,RUT,-,-0.77,13.21%,105.76M,4.09%,1.65B,-,-0.42,-5.46%,102.05M,-22.89%,-89.34M,-,-0.09,96.56%,17.25%,-41.31%,685.28M,2.41,29.25%,12.73%,3.76,-65.40%,3.68,3.81,25.13%,-10.66%,17.60M,-59.95%,1.56,8.97,32.86%,-19.79%,12.37,45.12,-56.30%,-,-,-4.72%,-12.33%,-68.95%,2.07,-,1.95,19.81%,9.64%,13.26%,1.11,-,1.97,18.05%,-12.45%,41.60,4.62%,4.50%,6407,0.76,11.10%,-13.04%,1.92,23.27,Yes / Yes,0.67,7.70%,-,0.76,14.05,0.73%,-3.45%,5.36%,May 08 AMC,4.68M,14.01,-0.45%,-21.27%,-51.82%,"

","3,553,427",-0.28%,SG
Simmons First National Corp,Financial,Banks - Regional,USA,NASD,RUT,16.37,1.16,1.81%,125.93M,2.43%,2.39B,10.17,1.87,0.00%,123.67M,-2.11%,146.21M,-,0.39,73.06%,2.17%,-4.86%,1.45B,1.65,8.75%,0.37%,4.00,-22.47%,28.04,0.68,21.74%,0.54%,2.68M,12.91%,-,-,-,4.20%,16.03,25.95,-14.43%,0.85 (4.49%),6.73,-12.84%,3.02%,-26.86%,0.95,0.84 (4.44%),-,9.07%,-,18.40%,0.47,"Jun 13, 2025",0.17,-12.82%,10.82%,49.05,1.47%,1.74%,2946,0.39,2.91%,10.10%,2.67,21.60,Yes / Yes,0.37,-17.10%,69.38%,0.70,18.96,0.24%,-26.41%,-3.24%,Apr 16 AMC,669.82K,18.98,-1.31%,0.20%,-11.60%,"

","467,446",0.11%,SFNC
Sprouts Farmers Market Inc,Consumer Defensive,Grocery Stores,USA,NASD,RUT,37.31,4.44,0.51%,98.19M,-7.68%,16.22B,28.80,5.76,-33.80%,97.36M,4.78%,446.53M,1.88,1.23,98.59%,7.83%,24.85%,8.07B,2.01,35.95%,-0.07%,4.53,7.59%,13.12,12.64,12.89%,12.39%,7.63M,110.49%,2.94,56.36,19.84%,35.74%,74.14,182.00,30.43%,-,33.37,24.61%,15.66%,-8.93%,0.81,-,0.51,6.50%,36.79%,123.53%,6.11,-,0.95,53.77%,7.37%,48.78,1.36%,2.24%,35000,1.33,15.51%,5.53%,2.28,184.29,Yes / Yes,1.21,61.42%,0.00%,1.04,169.17,1.39%,16.83%,18.72%,Apr 30 AMC,1.68M,165.74,-0.56%,1.65%,17.57%,"

","1,749,768",-2.03%,SFM
SFL Corporation Ltd,Industrials,Marine Shipping,Bermuda,NYSE,RUT,20.99,0.41,28.16%,133.47M,0.93%,1.26B,32.83,0.27,0.00%,104.34M,5.07%,53.48M,-,-0.05,31.33%,3.96%,-0.46%,862.08M,1.47,-97.08%,-1.80%,3.34,-17.14%,7.88,1.10,783.33%,1.37%,4.13M,-38.17%,1.22,7.11,-,5.09%,6.78,14.14,-14.87%,1.08 (12.41%),-,3.93%,1.62%,-38.45%,0.56,0.81 (9.31%),0.45,14.54%,32.60%,28.32%,0.22,"Jun 12, 2025",0.45,-57.55%,30.24%,59.12,0.42%,1.41%,24,2.73,6.68%,6.20%,1.67,11.40,Yes / Yes,2.14,-,106.47%,0.78,8.70,1.63%,200.62%,-18.48%,May 14 BMO,1.24M,8.70,0.92%,6.16%,-11.90%,"

","966,166",0.00%,SFL
"Smithfield Foods, Inc",Consumer Defensive,Packaged Foods,USA,NASD,-,-,-,93.77%,393.11M,-2.02%,9.07B,10.02,2.30,-3.22%,24.49M,1.92%,-,-,0.57,6.57%,6.08%,23.99%,-,-,22.66%,25.95%,2.14,-,15.84,1.46,-0.15%,-,1.49M,-,2.36,9.77,7.93%,-,18.43,23.62,16.84%,0.89 (3.87%),-,-,-,-2.31%,-,0.50 (2.17%),1.40,-,-,25.20%,0.51,"May 15, 2025",3.11,-,-,57.29,0.96%,1.05%,34000,0.38,-,-,1.38,28.11,Yes / Yes,0.37,-,-,0.36,22.98,3.83%,21.04%,-,Apr 29 BMO,695.16K,23.08,0.21%,6.58%,9.36%,"

","250,491",0.41%,SFD
ServisFirst Bancshares Inc,Financial,Banks - Regional,USA,NYSE,RUT,17.11,4.40,7.35%,54.60M,2.58%,4.11B,12.86,5.85,-0.49%,50.60M,0.75%,240.38M,-,1.21,74.55%,7.09%,-8.92%,994.83M,4.13,19.46%,1.45%,16.25,-21.26%,30.56,2.46,17.16%,1.40%,3.59M,24.73%,-,-,-,15.30%,58.51,101.37,-11.20%,1.32 (1.76%),16.96,8.57%,13.70%,-25.77%,0.85,1.27 (1.69%),-,18.82%,-,28.61%,1.78,"Apr 01, 2025",0.55,20.64%,29.90%,52.35,1.40%,1.86%,630,1.47,11.59%,24.16%,3.00,82.00,Yes / Yes,0.05,26.25%,29.69%,0.52,75.14,-1.69%,-1.97%,5.88%,Apr 21 AMC,220.83K,75.25,-0.14%,1.94%,-9.62%,"

","114,472",0.15%,SFBS
Stifel Financial Corp,Financial,Capital Markets,USA,NYSE,-,18.42,5.25,3.30%,103.08M,3.78%,9.93B,10.96,8.82,-0.67%,99.34M,5.53%,583.51M,1.22,1.67,87.81%,2.71%,5.46%,6.00B,1.65,0.21%,2.17%,3.01,-14.97%,47.08,2.05,29.20%,1.58%,2.69M,23.29%,26.81,3.60,15.04%,11.48%,73.27,120.64,-8.92%,1.84 (1.90%),9.50,42.35%,8.36%,-19.91%,1.08,1.76 (1.82%),1.69,44.71%,83.33%,31.87%,2.53,"Jun 02, 2025",1.69,20.21%,15.55%,57.99,1.22%,2.11%,9000,0.40,12.85%,9.72%,2.25,102.43,Yes / Yes,0.26,-71.86%,26.86%,0.66,96.53,-1.34%,0.43%,3.51%,Apr 23 BMO,891.78K,96.62,0.66%,7.05%,-3.33%,"

","584,712",0.09%,SF
Sezzle Inc,Financial,Credit Services,USA,NASD,RUT,44.67,2.96,49.92%,33.97M,17.45%,4.40B,31.39,4.21,-3.49%,16.67M,76.26%,106.68M,-,0.56,27.28%,16.59%,288.48%,329.06M,13.37,75.77%,16.78%,2.71,115.16%,3.70,35.69,29.94%,43.21%,2.77M,782.44%,3.12,42.37,-,137.28%,11.50,132.80,209.99%,-,71.92,-,54.31%,-0.48%,9.13,-,2.62,76.56%,66.06%,1049.05%,6.86,-,2.62,702.31%,35.95%,88.78,2.77%,2.68%,408,0.56,91.69%,32.42%,1.00,90.50,Yes / Yes,0.56,346.54%,0.00%,0.83,132.09,61.99%,389.72%,123.32%,May 07 AMC,1.02M,132.16,24.22%,89.83%,173.74%,"

","841,477",0.05%,SEZL
SEMrush Holdings Inc,Technology,Software - Application,USA,NYSE,RUT,216.13,0.05,72.83%,126.63M,2.97%,1.49B,22.05,0.46,-3.03%,40.30M,0.50%,6.95M,5.90,0.08,27.50%,6.79%,3.61%,396.02M,3.76,40.50%,5.13%,3.79,-29.13%,1.82,5.52,30.74%,1.83%,2.74M,-35.45%,1.77,5.69,36.61%,2.81%,7.90,18.74,-15.40%,-,29.46,-,2.51%,-46.37%,1.72,-,2.27,32.55%,82.15%,27.22%,0.42,-,2.27,-47.45%,2.09%,48.67,2.46%,3.21%,1561,0.05,22.75%,1.75%,1.29,15.00,Yes / Yes,0.03,-61.38%,0.00%,0.90,10.34,0.56%,-4.09%,22.38%,May 07 AMC,721.03K,10.05,-1.98%,2.42%,-21.01%,"

","646,543",-2.80%,SEMR
Select Medical Holdings Corporation,Healthcare,Medical Care Facilities,USA,NYSE,RUT,11.53,1.34,14.55%,128.31M,2.31%,1.99B,11.81,1.31,-1.08%,109.84M,5.45%,168.35M,0.68,0.24,84.97%,3.78%,-10.98%,6.19B,0.32,16.85%,2.41%,3.41,-24.51%,13.40,1.16,19.37%,2.36%,4.15M,-16.46%,0.41,37.42,17.07%,10.38%,14.03,22.07,-17.82%,0.25 (1.61%),5.54,8.51%,3.94%,-29.81%,1.35,0.26 (1.68%),1.16,-1.00%,10.37%,10.41%,0.49,"May 15, 2025",1.16,-36.22%,6.99%,51.58,0.52%,1.71%,44100,1.62,-8.86%,2.72%,1.33,20.50,Yes / Yes,1.49,-41.71%,30.18%,0.75,15.44,-2.66%,-1.54%,-24.35%,May 01 AMC,1.22M,15.49,2.68%,-1.96%,-14.46%,"

","910,336",0.32%,SEM
SEI Investments Co,Financial,Asset Management,USA,NASD,-,18.40,4.59,24.86%,124.78M,-0.14%,10.52B,16.65,5.08,-1.71%,93.54M,3.92%,601.31M,2.10,1.15,76.53%,3.72%,13.51%,2.17B,4.86,6.45%,2.56%,3.53,1.93%,18.09,4.67,8.17%,23.42%,3.48M,26.52%,5.96,14.18,8.76%,26.62%,62.38,87.25,2.49%,1.00 (1.19%),16.74,6.39%,26.39%,-3.12%,0.91,0.98 (1.16%),5.66,5.19%,86.04%,35.51%,1.63,"Jun 09, 2025",5.66,26.56%,26.96%,57.08,0.80%,1.14%,5098,0.01,10.23%,27.76%,2.29,85.60,Yes / Yes,0.01,18.24%,21.53%,0.60,85.64,0.67%,4.31%,7.57%,Apr 23 AMC,984.50K,84.53,-0.32%,6.83%,8.82%,"

","593,117",-1.30%,SEIC
Solaris Energy Infrastructure Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,58.87,0.49,31.65%,38.44M,5.17%,1.97B,18.53,1.57,-15.50%,27.62M,28.88%,15.51M,0.52,0.24,104.52%,28.40%,36.11%,371.53M,5.29,73.60%,13.60%,4.64,20.40%,9.40,3.10,80.95%,1.95%,7.84M,239.95%,0.25,117.55,112.18%,5.52%,8.09,39.03,1.11%,0.48 (1.65%),-,-21.42%,2.30%,-25.43%,1.11,0.48 (1.65%),1.52,5.31%,27.30%,259.66%,1.69,"Jun 03, 2025",1.67,-27.16%,15.48%,65.79,6.14%,4.83%,364,0.91,33.59%,4.17%,1.09,43.90,Yes / Yes,0.87,-0.92%,95.01%,0.89,30.00,11.15%,-1.69%,86.08%,Apr 28 AMC,1.69M,29.10,13.38%,30.73%,33.78%,"

","1,506,730",-3.00%,SEI
Sealed Air Corp,Consumer Cyclical,Packaging & Containers,USA,NYSE,-,15.88,2.07,1.73%,146.93M,3.62%,4.84B,9.92,3.32,0.04%,144.51M,7.03%,303.00M,3.56,0.72,98.00%,3.86%,8.12%,5.34B,0.91,-0.94%,1.81%,2.86,-11.82%,5.43,6.06,6.62%,4.25%,5.58M,-17.11%,2.28,14.43,4.46%,43.40%,22.78,39.54,-2.78%,0.69 (2.09%),11.58,-0.46%,5.99%,-16.82%,1.38,0.80 (2.43%),0.76,2.39%,29.03%,44.38%,0.80,"Jun 13, 2025",1.26,-16.55%,14.76%,63.54,1.30%,1.78%,16400,5.64,-2.45%,5.68%,1.88,36.73,Yes / Yes,5.34,38.82%,43.34%,0.44,32.28,0.48%,20.55%,-4.29%,May 06 BMO,1.95M,32.89,2.17%,12.36%,-0.70%,"

","863,077",1.89%,SEE
Solaredge Technologies Inc,Technology,Solar,Israel,NASD,-,-,-30.14,2.42%,58.29M,9.47%,1.11B,-,-0.47,2.14%,57.58M,2.35%,-1722.10M,-,-0.88,98.51%,31.33%,12.70%,942.00M,1.17,85.64%,-1.83%,4.31,33.14%,10.19,1.84,85.70%,-51.47%,18.04M,-61.73%,12.81,1.46,-,-121.50%,10.24,49.57,37.65%,-,-,-,-172.94%,-62.24%,1.59,-,1.39,-8.76%,-82.11%,82.81%,1.61,-,2.04,-559.87%,-139.85%,56.12,3.00%,8.67%,5633,1.28,-57.89%,-182.81%,3.36,15.04,Yes / Yes,0.68,38.43%,-,0.66,18.19,7.54%,1.67%,7.38%,May 06 BMO,4.19M,18.72,2.04%,19.43%,13.75%,"

","2,776,144",2.91%,SEDG
Seaboard Corp,Industrials,Conglomerates,USA,AMEX,-,26.80,100.92,73.55%,0.97M,-1.78%,2.63B,-,-,0.00%,0.26M,6.86%,98.00M,-,-,23.36%,2.40%,-2.26%,9.22B,0.28,-,2.41%,3.31,5.40%,4886.44,0.55,-,1.29%,0.01M,-16.09%,1148.23,2.36,-,2.09%,2365.00,3300.00,11.34%,-,-,-18.12%,1.64%,-18.03%,0.13,9.00 (0.33%),1.46,5.88%,7.18%,14.38%,77.82,"May 08, 2025",2.52,-58.07%,2.66%,57.06,1.68%,1.86%,14000,0.37,-0.31%,1.06%,-,-,No / Yes,0.26,45.45%,9.93%,1.69,2776.04,-,-,5.71%,Apr 28 AMC,1.88K,2705.14,3.48%,4.06%,-0.91%,"

","3,191",-2.55%,SEB
Sea Ltd ADR,Consumer Cyclical,Internet Retail,Singapore,NYSE,-,115.74,1.42,1.47%,546.49M,-0.31%,89.94B,31.56,5.21,0.00%,538.45M,12.87%,869.99M,2.35,0.77,64.45%,3.57%,29.26%,17.92B,5.02,82.73%,3.70%,3.72,40.18%,15.14,10.87,48.35%,4.05%,19.22M,131.38%,18.73,8.79,49.32%,11.13%,55.00,172.65,55.12%,-,-,-,7.54%,-4.67%,1.63,-,1.49,50.49%,44.00%,199.24%,5.28,-,1.51,1995.22%,4.88%,61.52,2.02%,2.57%,80700,0.46,30.18%,4.86%,1.63,177.84,Yes / Yes,0.29,1632.37%,0.00%,0.32,165.61,-1.46%,12.43%,29.77%,May 13 BMO,5.17M,164.58,1.27%,16.77%,41.38%,"

","1,657,689",-0.62%,SE
Seadrill Ltd,Energy,Oil & Gas Drilling,Bermuda,NYSE,RUT,5.07,5.34,4.86%,68.83M,13.80%,1.68B,12.14,2.23,0.00%,65.49M,13.57%,372.00M,-,0.72,96.15%,7.75%,16.45%,1.35B,1.24,-83.02%,1.61%,5.23,-32.70%,46.78,0.58,105.97%,9.09%,5.07M,-45.40%,6.94,3.90,-11.07%,12.75%,17.74,56.46,-30.54%,0.37 (1.37%),-,-,10.55%,-52.11%,-,-,1.81,-0.04%,17.96%,52.42%,1.27,-,1.81,32.51%,10.20%,68.84,3.88%,2.80%,3300,0.21,-15.60%,27.49%,1.25,38.64,Yes / Yes,0.21,-127.76%,0.00%,2.66,25.17,0.67%,-157.34%,-8.72%,May 12 BMO,969.38K,27.04,11.50%,19.71%,-17.54%,"

","2,582,318",7.43%,SDRL
Schrodinger Inc,Healthcare,Health Information Services,USA,NASD,RUT,-,-2.64,14.96%,64.18M,17.43%,1.87B,-,-2.26,-0.28%,62.40M,6.66%,-192.21M,-,-0.84,91.76%,16.37%,27.61%,230.49M,8.11,-3.28%,6.66%,8.52,14.57%,5.09,5.00,14.82%,-25.96%,10.22M,8.52%,6.98,3.65,18.47%,-43.33%,16.60,28.47,32.04%,-,84.34,-45.98%,-40.64%,-10.54%,1.62,-,3.45,19.39%,62.04%,53.42%,1.23,-,3.45,-32.89%,-83.63%,66.08,1.47%,3.17%,891,0.31,22.29%,-83.39%,1.25,31.88,Yes / Yes,0.27,-8.14%,-,1.19,24.62,9.04%,-12.96%,62.72%,May 07 AMC,1.20M,25.47,11.87%,10.57%,19.43%,"

","1,421,945",3.45%,SDGR
"Steelcase, Inc",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,NYSE,RUT,10.48,1.01,25.72%,94.09M,3.83%,1.22B,8.24,1.28,-0.04%,85.48M,0.86%,116.80M,-,0.14,74.40%,2.70%,-8.09%,3.17B,0.38,-4.24%,8.25%,3.07,-22.45%,8.37,1.26,19.58%,5.11%,2.31M,-18.82%,3.37,3.14,-,12.70%,9.31,14.74,-10.58%,0.40 (3.78%),11.99,-9.38%,7.72%,-28.29%,1.13,0.40 (3.78%),1.17,-3.19%,33.38%,13.47%,0.28,"Apr 07, 2025",1.54,60.93%,5.33%,55.76,1.47%,1.86%,11300,0.63,0.20%,3.69%,1.00,16.50,Yes / Yes,0.59,31.69%,39.42%,0.83,10.35,0.82%,26.83%,1.65%,Jun 25 AMC,751.91K,10.57,1.76%,2.88%,-11.41%,"

","622,405",2.13%,SCS
Stepan Co,Basic Materials,Specialty Chemicals,USA,NYSE,RUT,22.80,2.45,5.28%,22.58M,5.73%,1.26B,13.30,4.21,0.04%,21.39M,2.76%,56.19M,-,0.90,84.03%,1.70%,-3.47%,2.22B,0.57,44.55%,-0.34%,2.51,-26.04%,53.17,1.05,32.23%,2.36%,0.36M,-35.12%,4.76,11.75,-,4.65%,44.23,94.76,-13.57%,1.56 (2.79%),609.95,-13.06%,3.54%,-40.99%,1.01,1.53 (2.74%),0.79,3.24%,12.48%,26.43%,1.63,"May 30, 2025",1.21,47.70%,3.54%,56.63,1.33%,2.08%,2396,0.61,-0.16%,2.53%,2.50,85.00,Yes / Yes,0.32,42.24%,68.74%,0.53,54.75,5.51%,40.94%,7.59%,Apr 29 BMO,144.40K,55.92,1.71%,6.94%,-14.10%,"

","76,074",2.14%,SCL
Service Corp. International,Consumer Cyclical,Personal Services,USA,NYSE,-,21.99,3.63,2.92%,143.27M,2.56%,11.36B,19.12,4.17,-1.55%,138.20M,5.74%,530.23M,2.07,0.85,89.38%,4.20%,-5.14%,4.22B,2.70,7.22%,-4.35%,4.61,-8.97%,11.52,6.93,10.29%,3.12%,5.80M,11.54%,1.65,48.29,10.65%,32.71%,68.84,89.37,0.01%,2.44 (3.05%),17.77,12.14%,8.30%,-10.67%,0.94,1.22 (1.53%),0.46,5.32%,26.28%,15.96%,1.43,"Jun 13, 2025",0.51,4.07%,22.90%,61.60,0.62%,0.93%,24953,2.92,2.40%,12.58%,1.33,89.80,Yes / Yes,2.87,10.78%,33.96%,0.81,79.24,1.25%,5.73%,2.75%,Apr 30 AMC,1.26M,79.83,2.92%,2.71%,0.51%,"

","1,013,709",0.74%,SCI
Charles Schwab Corp,Financial,Capital Markets,USA,NYSE,S&P 500,26.82,3.29,5.83%,1.82B,0.11%,160.27B,17.27,5.11,-1.80%,1.71B,4.55%,6.02B,1.18,1.07,84.04%,1.02%,23.82%,26.20B,6.12,32.76%,14.73%,1.77,8.22%,22.20,3.97,18.40%,1.39%,17.52M,18.58%,33.40,2.64,22.69%,14.12%,61.01,89.85,19.19%,1.08 (1.23%),7.55,2.26%,8.64%,-1.82%,0.93,1.04 (1.18%),1.18,17.15%,77.57%,44.58%,1.47,"May 09, 2025",1.18,37.66%,40.89%,63.23,0.76%,0.81%,32100,0.81,2.32%,22.99%,1.61,90.68,Yes / Yes,0.41,44.28%,33.48%,0.52,88.25,1.23%,3.02%,3.13%,Apr 17 BMO,9.90M,88.21,0.45%,7.58%,15.81%,"

","5,107,008",-0.05%,SCHW
Southern Copper Corporation,Basic Materials,Copper,USA,NYSE,-,21.64,4.48,88.99%,804.07M,4.85%,77.94B,22.09,4.39,-0.00%,88.52M,10.05%,3.59B,6.31,1.04,9.03%,9.93%,10.66%,11.96B,6.52,5.30%,3.78%,5.96,-2.58%,11.90,8.15,-2.79%,19.61%,8.79M,-10.80%,5.39,17.98,3.43%,41.93%,74.11,118.64,8.20%,3.06 (3.16%),23.25,18.14%,21.16%,-18.30%,1.00,2.63 (2.71%),3.22,9.43%,50.45%,30.80%,2.57,"May 02, 2025",3.71,53.35%,49.35%,63.90,1.20%,1.40%,16133,0.83,23.23%,30.00%,3.17,92.52,Yes / Yes,0.77,29.11%,47.87%,0.70,95.64,5.36%,4.25%,20.08%,Apr 25 BMO,1.48M,96.93,4.54%,8.04%,0.22%,"

","1,037,120",1.35%,SCCO
Starbucks Corp,Consumer Cyclical,Restaurants,USA,NASD,"NDX, S&P 500",32.96,2.75,0.22%,1.14B,6.43%,103.04B,30.45,2.98,0.00%,1.13B,10.32%,3.13B,15.47,0.66,82.11%,3.86%,-10.34%,36.32B,2.84,-26.09%,4.57%,3.82,-9.96%,-6.71,-,21.72%,10.26%,43.81M,11.72%,2.65,34.21,2.13%,-,71.55,117.46,-0.64%,2.44 (2.70%),37.26,2.53%,21.34%,-22.81%,0.99,2.40 (2.65%),0.45,6.41%,18.80%,26.72%,2.56,"May 16, 2025",0.64,-24.28%,11.87%,61.26,1.79%,2.19%,361000,-,-0.50%,8.62%,2.29,89.96,Yes / Yes,-,-50.46%,68.95%,0.71,89.64,-0.77%,-15.60%,2.32%,Apr 29 AMC,11.48M,90.67,5.33%,6.09%,-5.25%,"

","8,093,818",1.15%,SBUX
Sibanye Stillwater Limited ADR,Basic Materials,Other Precious Metals & Mining,South Africa,NYSE,-,-,-0.56,0.20%,707.64M,8.23%,4.84B,8.26,0.83,0.00%,706.22M,37.35%,-396.78M,-,-0.04,19.32%,1.58%,82.40%,6.12B,0.79,154.62%,43.59%,0.95,67.65%,3.29,2.08,132.11%,-5.25%,11.14M,50.33%,1.20,5.69,64.74%,-15.89%,3.05,6.87,107.27%,0.04 (0.51%),-,-,-8.78%,-0.44%,0.75,-,1.10,3.92%,5.33%,124.26%,0.29,"Sep 21, 2023",2.32,80.26%,3.15%,75.04,4.10%,4.58%,72423,0.96,-0.71%,-6.48%,3.14,5.68,Yes / Yes,0.94,100.09%,-,1.00,6.74,16.49%,173.53%,11.67%,Feb 21 BMO,11.74M,6.84,19.36%,37.02%,60.82%,"

","11,736,747",1.48%,SBSW
Companhia de Saneamento Basico do Estado de Sao Paulo. ADR,Utilities,Utilities - Regulated Water,Brazil,NYSE,-,7.55,2.68,0.01%,683.51M,-0.05%,13.83B,11.66,1.74,0.00%,683.51M,-1.46%,1.83B,0.42,0.29,10.44%,0.53%,23.49%,6.78B,2.04,-6.28%,0.43%,3.04,33.51%,9.81,2.06,40.15%,12.85%,3.64M,37.31%,2.09,9.69,17.91%,28.57%,13.10,21.14,41.24%,0.49 (2.40%),10.87,15.79%,16.62%,-4.26%,0.71,0.64 (3.14%),1.08,8.02%,53.51%,54.50%,0.49,"May 02, 2025",1.09,151.43%,44.72%,49.82,1.75%,1.52%,10552,0.72,26.64%,27.03%,1.31,22.52,Yes / Yes,0.65,52.40%,21.00%,1.07,20.49,-5.39%,-1.14%,8.75%,May 30 AMC,1.20M,20.24,-1.44%,3.23%,18.47%,"

","1,281,913",-1.22%,SBS
Sabra Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,NASD,RUT,30.11,0.59,1.80%,237.94M,1.77%,4.23B,23.43,0.76,-0.20%,233.57M,-0.50%,140.76M,2.05,0.17,97.02%,8.79%,4.22%,714.38M,5.93,29.42%,-1.29%,7.93,-3.47%,11.36,1.57,8.67%,2.65%,20.54M,23.88%,0.12,146.47,14.72%,5.15%,13.81,19.99,2.71%,1.21 (6.80%),12.52,7.91%,2.75%,-11.01%,0.81,1.13 (6.35%),0.25,3.31%,43.56%,28.79%,0.38,"May 16, 2025",0.25,179.16%,40.38%,53.92,0.53%,1.42%,50,0.90,7.81%,19.70%,1.92,19.67,Yes / Yes,0.89,49.07%,223.55%,1.26,17.85,2.53%,-1.96%,7.74%,May 05 AMC,2.59M,17.79,0.89%,1.16%,1.07%,"

","3,275,420",-0.34%,SBRA
Star Bulk Carriers Corp,Industrials,Marine Shipping,Greece,NASD,-,8.32,1.98,21.77%,116.78M,0.67%,1.93B,5.71,2.88,0.00%,91.62M,7.52%,230.26M,0.67,0.05,33.34%,4.47%,4.44%,1.24B,1.56,-44.40%,-4.89%,2.57,-2.43%,21.00,0.78,97.00%,6.54%,4.09M,-38.60%,3.69,4.46,12.45%,11.09%,12.06,25.70,10.03%,0.89 (5.39%),5.42,-,6.35%,-35.99%,0.95,1.44 (8.75%),1.46,9.08%,28.88%,36.40%,0.44,"Jun 06, 2025",1.64,-9.32%,20.62%,58.45,1.45%,1.74%,301,0.58,25.60%,18.62%,1.29,21.24,Yes / Yes,0.48,-99.56%,89.20%,0.95,16.69,-8.07%,73.61%,-11.08%,May 14 AMC,1.59M,16.45,0.86%,8.39%,-4.66%,"

","1,513,113",-1.44%,SBLK
SharpLink Gaming Inc,Consumer Cyclical,Gambling,USA,NASD,-,-,-9.08,7.61%,59.43M,-46.85%,1.75B,-,-,1.17%,41.46M,828.39%,-3.18M,-,-,0.02%,0.05%,547.44%,3.43M,509.89,-,-0.15%,0.01,372.36%,3.62,8.12,-,-88.80%,0.02M,196.52%,0.02,1276.59,-,-147.04%,2.26,124.12,280.70%,-,-,-19.77%,-152.59%,-76.29%,9.91,-,3.27,-6.75%,21.90%,1204.52%,14.19,-,3.27,87.95%,-116.79%,51.08,24.68%,48.39%,5,0.00,-,-92.79%,-,-,No / No,0.00,73.66%,-,1.45,41.48,-,-,-24.00%,Mar 17 BMO,1.90M,29.43,10.17%,133.29%,240.69%,"

","2,756,743",-29.05%,SBET
Seacoast Banking Corp. Of Florida,Financial,Banks - Regional,USA,NASD,RUT,17.68,1.49,2.01%,85.62M,2.74%,2.26B,11.38,2.31,0.00%,84.26M,5.38%,126.44M,-,0.43,85.18%,2.02%,3.35%,818.51M,2.76,5.71%,2.63%,3.61,-12.41%,26.04,1.01,39.95%,0.83%,1.71M,15.38%,-,-,-,5.82%,21.36,31.68,-4.61%,0.74 (2.81%),13.38,-5.60%,4.51%,-17.11%,0.94,0.72 (2.74%),-,18.47%,-,22.94%,0.80,"Jun 13, 2025",0.05,7.58%,20.02%,61.55,1.55%,1.69%,1504,0.35,4.52%,15.45%,2.50,28.83,Yes / Yes,0.26,20.82%,50.61%,1.16,25.90,2.16%,-3.80%,5.08%,Apr 24 AMC,472.35K,26.26,2.99%,7.52%,-2.04%,"

","546,220",1.39%,SBCF
SBA Communications Corp,Real Estate,REIT - Specialty,USA,NASD,S&P 500,29.78,7.55,1.34%,108.03M,-2.63%,24.18B,24.45,9.20,-1.00%,106.01M,-4.92%,815.73M,2.69,2.09,99.73%,2.84%,0.04%,2.69B,9.00,19.11%,-0.37%,3.05,1.89%,-46.01,-,11.30%,7.98%,3.01M,14.27%,6.75,33.33,11.08%,-,187.06,252.64,10.40%,4.42 (1.96%),30.94,40.17%,12.20%,-10.94%,0.78,4.18 (1.86%),0.69,5.87%,67.50%,20.28%,4.90,"May 22, 2025",0.69,47.83%,57.96%,42.67,0.95%,1.51%,1720,-,-0.29%,30.37%,1.95,254.53,Yes / Yes,-,43.46%,56.52%,0.62,225.68,0.35%,-17.27%,0.97%,Apr 28 AMC,988.41K,224.99,-2.03%,-1.38%,1.04%,"

","610,915",-0.31%,SBAC
