Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Sarepta Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,-,-,-2.58,4.99%,98.25M,-4.85%,3.67B,5.42,6.88,-0.26%,93.37M,3.07%,-248.39M,-,0.86,90.14%,9.92%,-62.07%,2.23B,1.64,-178.94%,-1.02%,2.45,-71.08%,11.63,3.21,499.69%,-7.43%,9.26M,-69.57%,5.32,7.01,60.51%,-23.61%,34.10,173.25,-69.31%,-,-,-,-9.99%,-78.46%,0.60,-,2.46,37.94%,80.07%,9.41%,2.72,-,4.02,-1881.09%,-5.25%,37.96,3.07%,3.83%,1372,1.18,59.15%,-11.12%,1.37,96.88,Yes / Yes,1.18,-1361.33%,0.00%,0.85,37.81,8.35%,-43.44%,80.15%,May 06 AMC,3.78M,37.31,-3.14%,-20.85%,-62.34%,"

","3,191,307",-1.32%,SRPT
Sempra,Utilities,Utilities - Diversified,USA,NYSE,S&P 500,16.77,4.54,0.09%,651.93M,0.37%,49.71B,15.30,4.98,-9.21%,651.59M,1.46%,2.92B,3.38,0.94,89.83%,1.01%,12.35%,13.20B,3.77,-3.02%,-0.87%,1.50,-14.14%,47.17,1.62,10.51%,3.15%,6.56M,1.53%,2.70,28.26,4.96%,9.76%,61.90,95.77,-13.10%,2.57 (3.38%),-,3.92%,4.50%,-20.40%,0.65,2.51 (3.29%),0.51,3.69%,27.73%,23.15%,1.47,"Jun 26, 2025",0.57,0.75%,22.38%,50.38,1.91%,1.37%,16773,1.19,-0.39%,22.14%,2.18,80.73,Yes / Yes,1.05,10.05%,56.16%,0.61,75.98,-2.94%,9.14%,6.75%,May 08 BMO,4.39M,76.23,-1.18%,2.78%,-5.43%,"

","2,698,190",0.33%,SRE
1st Source Corp,Financial,Banks - Regional,USA,NASD,RUT,10.78,5.75,25.49%,24.56M,3.40%,1.52B,10.43,5.94,0.00%,18.30M,-1.43%,139.42M,-,1.47,74.11%,1.14%,3.33%,575.62M,2.64,10.76%,4.73%,2.06,-2.72%,47.29,1.31,0.11%,1.58%,0.21M,25.16%,-,-,-,12.84%,49.07,68.12,6.17%,1.48 (2.39%),7.26,8.67%,11.05%,-9.02%,0.67,1.46 (2.36%),-,8.40%,-,26.31%,1.39,"May 05, 2025",0.06,15.19%,31.18%,57.07,0.88%,1.16%,1205,0.14,9.30%,24.22%,2.33,69.00,Yes / Yes,0.09,26.92%,25.86%,0.81,61.81,1.04%,10.68%,5.50%,Apr 24 BMO,101.56K,61.98,1.21%,4.60%,1.81%,"

","82,105",0.28%,SRCE
Sportradar Group AG,Technology,Software - Application,Switzerland,NASD,-,122.72,0.21,41.25%,207.17M,6.43%,7.88B,47.67,0.53,0.00%,181.56M,8.57%,63.69M,1.41,0.04,44.08%,3.63%,29.17%,1.24B,6.38,213.90%,-5.59%,3.25,49.09%,3.54,7.16,46.06%,2.47%,6.59M,134.97%,1.24,20.38,87.21%,6.40%,10.06,25.85,46.08%,-,19.07,33.48%,5.81%,-2.01%,2.04,-,1.35,22.96%,19.53%,151.91%,0.83,-,1.35,116.24%,10.95%,69.07,1.34%,1.20%,4766,0.05,21.75%,5.16%,1.27,28.36,Yes / Yes,0.04,3880.95%,0.00%,0.91,24.56,0.53%,37.65%,13.50%,May 12 BMO,2.03M,25.33,5.63%,8.91%,36.88%,"

","1,844,933",3.14%,SRAD
Spire Inc,Utilities,Utilities - Regulated Gas,USA,NYSE,RUT,18.09,4.05,2.72%,59.01M,-0.41%,4.33B,14.42,5.08,-0.23%,57.41M,2.10%,236.90M,1.98,-0.15,87.45%,3.53%,-1.99%,2.43B,1.78,8.82%,-1.10%,4.44,4.91%,55.35,1.32,13.14%,2.28%,2.02M,22.37%,0.26,284.60,9.15%,7.30%,57.77,79.81,8.06%,3.15 (4.29%),-,3.53%,3.45%,-8.16%,0.66,3.11 (4.24%),0.34,5.84%,29.31%,26.88%,1.40,"Jun 11, 2025",0.43,2.54%,20.83%,44.50,1.18%,1.34%,3475,1.36,-7.10%,9.76%,2.11,78.89,Yes / Yes,0.95,-2.06%,72.11%,1.34,73.23,-14.49%,-2.01%,-6.84%,Apr 30 BMO,455.76K,73.30,-1.10%,-2.54%,3.46%,"

","608,928",0.10%,SR
Sociedad Quimica Y Minera de Chile S.A. ADR,Basic Materials,Specialty Chemicals,Chile,NYSE,-,15.81,2.11,0.64%,142.82M,3.25%,4.76B,10.56,3.16,0.00%,141.91M,-7.05%,602.68M,-,0.61,29.50%,5.99%,-20.73%,4.48B,1.06,266.58%,6.81%,7.58,-17.39%,18.38,1.81,33.54%,5.46%,8.51M,-27.28%,16.53,2.02,-,12.17%,29.36,46.40,-8.28%,1.14 (3.41%),13.08,-,6.64%,-28.13%,1.07,-,1.96,18.43%,27.84%,13.59%,1.11,"May 09, 2024",2.88,53.25%,23.61%,49.52,1.92%,2.03%,8344,0.90,-28.74%,13.45%,1.94,47.28,Yes / Yes,0.73,115.82%,-,0.63,34.00,1.66%,-17.64%,-4.42%,May 28 BMO,1.12M,33.35,1.47%,-2.46%,-12.33%,"

","708,446",-1.91%,SQM
SPX Technologies Inc,Industrials,Building Products & Equipment,USA,NYSE,RUT,36.70,4.33,2.92%,46.70M,1.61%,7.42B,22.54,7.04,-6.69%,45.34M,1.08%,204.30M,3.13,1.45,93.87%,1.74%,20.80%,2.00B,3.71,12.81%,0.28%,2.83,-0.03%,30.91,5.14,11.91%,6.88%,0.79M,19.92%,3.81,41.70,11.73%,15.24%,115.00,183.83,9.10%,-,32.11,20.68%,8.82%,-13.64%,1.24,-,1.24,5.46%,37.13%,38.05%,3.63,"Jun 12, 2015",1.88,30.05%,16.47%,60.47,1.82%,1.38%,4300,0.67,10.78%,10.21%,1.00,175.67,Yes / Yes,0.60,4.11%,0.00%,0.51,160.61,0.13%,17.57%,3.74%,May 01 AMC,279.76K,158.76,2.04%,10.35%,5.48%,"

","141,626",-1.15%,SPXC
Sprout Social Inc,Technology,Software - Application,USA,NASD,RUT,-,-1.04,14.10%,51.85M,-4.89%,1.21B,23.75,0.88,-5.06%,50.01M,-14.73%,-59.62M,-,0.15,93.10%,6.40%,-11.79%,418.41M,2.89,46.18%,-0.10%,4.36,-37.42%,3.01,6.90,19.75%,-14.64%,3.20M,-39.23%,1.82,11.43,31.34%,-36.95%,18.52,39.74,-32.30%,-,40.28,-2.58%,-28.49%,-47.69%,1.04,-,0.87,31.63%,77.56%,12.26%,0.89,-,0.87,16.49%,-12.25%,40.05,3.51%,2.09%,1322,0.21,17.79%,-14.25%,2.27,26.85,Yes / Yes,0.19,19.55%,-,0.95,21.29,1.34%,46.08%,12.92%,May 08 AMC,734.79K,20.79,-5.52%,-2.70%,-24.11%,"

","695,704",-2.35%,SPT
SPS Commerce Inc,Technology,Software - Application,USA,NASD,RUT,64.49,2.14,1.39%,38.00M,-3.08%,5.24B,30.42,4.53,-10.74%,37.45M,-9.68%,81.25M,4.15,0.91,98.84%,3.83%,12.06%,669.74M,7.82,13.10%,-0.66%,4.18,-29.65%,24.23,5.69,15.15%,8.34%,1.43M,-24.84%,2.50,55.17,15.55%,10.13%,120.08,218.61,-25.06%,-,37.23,16.80%,8.76%,-36.92%,0.73,-,1.20,17.97%,63.58%,14.83%,4.34,-,1.20,16.20%,14.85%,43.84,3.66%,2.11%,2783,0.01,19.46%,12.13%,1.58,177.50,Yes / Yes,0.01,21.75%,0.00%,1.79,136.21,1.41%,18.05%,21.38%,Apr 24 AMC,342.35K,137.89,-3.97%,-1.19%,-17.34%,"

","613,707",1.23%,SPSC
ARS Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.16,44.24%,98.13M,7.14%,1.41B,-,-0.71,-2.07%,54.77M,7.87%,-15.65M,-,-0.47,53.75%,31.29%,20.50%,97.12M,14.56,-1939.16%,12.02%,10.25,8.19%,2.33,6.17,51.80%,-5.64%,17.14M,58.77%,2.81,5.13,55.23%,-6.91%,7.55,18.51,36.49%,-,-,-,-6.83%,-22.20%,0.83,-,10.74,-,97.66%,90.73%,0.75,-,11.00,68.69%,-27.87%,52.20,1.55%,4.07%,160,0.00,971120.00%,-16.11%,1.00,31.60,Yes / Yes,0.00,-224.37%,0.00%,0.35,14.34,6.57%,-3.46%,-,May 14 BMO,1.67M,14.40,0.63%,2.76%,8.22%,"

","588,557",0.42%,SPRY
Spirit Aerosystems Holdings Inc,Industrials,Aerospace & Defense,USA,NYSE,-,-,-18.22,1.14%,117.32M,-0.58%,4.39B,22.28,1.68,0.00%,115.98M,0.43%,-2136.00M,-,-0.60,91.37%,9.05%,12.87%,6.14B,0.72,91.51%,0.51%,8.00,16.73%,-27.27,-,242.26%,-32.26%,10.49M,25.20%,1.88,19.96,-,-,27.00,39.00,9.92%,-,-,-,-255.01%,-3.95%,1.63,-,0.44,-4.29%,-22.79%,38.74%,0.69,"Sep 09, 2022",1.03,-109.95%,-29.75%,52.28,1.84%,1.10%,20370,-,-2.91%,-34.81%,2.82,36.07,Yes / Yes,-,1.80%,-,1.06,38.37,-10.35%,-276.87%,-10.63%,May 01 AMC,1.31M,37.46,-0.63%,5.01%,10.60%,"

","1,387,134",-2.37%,SPR
Spotify Technology S.A,Communication Services,Internet Content & Information,Luxembourg,NYSE,-,115.84,6.07,25.18%,205.06M,-1.40%,141.11B,49.81,14.11,0.00%,150.33M,13.35%,1.25B,2.81,2.47,68.03%,4.38%,30.66%,17.41B,8.10,51.43%,1.22%,2.68,45.66%,32.91,21.36,46.18%,10.66%,6.58M,127.45%,42.57,16.51,41.23%,24.28%,288.07,717.87,57.10%,-,50.75,-,17.32%,-2.10%,1.66,-,1.48,17.50%,30.92%,143.98%,23.54,-,1.48,1082.65%,10.51%,61.76,1.79%,2.18%,-,0.34,16.07%,7.19%,1.95,684.19,Yes / Yes,0.07,7.34%,0.00%,0.42,709.14,0.07%,-51.03%,11.74%,Apr 29 BMO,2.45M,702.82,4.54%,12.83%,38.75%,"

","1,021,199",-0.89%,SPOT
SiriusPoint Ltd,Financial,Insurance - Reinsurance,Bermuda,NYSE,RUT,20.56,0.95,8.33%,116.02M,1.82%,2.29B,8.00,2.45,-29.87%,106.87M,0.36%,150.60M,1.16,0.60,86.44%,2.12%,35.24%,2.65B,0.86,24.79%,-29.48%,3.03,24.35%,15.73,1.25,12.48%,1.68%,2.26M,54.90%,-,-,17.75%,7.20%,11.92,19.87,19.65%,-,-,-13.44%,5.56%,-1.31%,0.86,-,-,21.93%,-,64.51%,0.54,-,0.72,-44.54%,9.88%,60.10,1.50%,1.35%,1072,0.34,-5.57%,5.69%,2.00,20.00,Yes / Yes,0.34,-0.14%,0.00%,0.59,19.14,0.48%,111.30%,6.10%,May 05 AMC,745.80K,19.61,0.98%,8.29%,26.47%,"

","439,340",2.46%,SPNT
Sapiens International Corp NV,Technology,Software - Application,Israel,NASD,RUT,21.99,1.30,45.17%,55.74M,-3.72%,1.59B,18.43,1.55,0.00%,30.64M,0.35%,72.76M,5.79,0.33,39.86%,2.74%,5.96%,544.24M,2.93,-4.46%,1.40%,5.20,2.58%,8.26,3.45,9.34%,10.41%,0.84M,-13.07%,3.68,7.73,3.80%,16.09%,23.69,40.64,7.54%,0.58 (2.04%),18.45,19.63%,15.26%,-29.90%,0.97,0.59 (2.06%),1.68,10.74%,45.44%,20.26%,0.62,"Apr 07, 2025",1.68,10.25%,16.99%,48.87,1.55%,1.19%,4850,0.09,3.84%,13.37%,3.40,29.75,Yes / Yes,0.03,3.26%,45.90%,0.81,29.26,-0.14%,4.52%,1.38%,May 08 BMO,161.20K,28.49,-0.70%,2.97%,-3.54%,"

","131,094",-2.63%,SPNS
Sphere Entertainment Co,Communication Services,Entertainment,USA,NYSE,RUT,-,-9.82,23.82%,28.98M,5.04%,1.41B,-,-,-0.64%,27.43M,4.39%,-349.03M,-,-1.52,100.46%,28.19%,26.73%,1.19B,1.19,-,9.09%,8.62,3.76%,59.75,0.66,-,-8.03%,7.73M,7.19%,13.28,2.95,-,-15.64%,23.89,50.88,-2.75%,-,-,-50.11%,-12.55%,-22.94%,1.66,-,0.52,-0.42%,20.29%,64.13%,1.48,-,0.53,-188.54%,-18.29%,64.07,1.70%,2.45%,970,0.68,-5.04%,-29.34%,1.89,49.00,Yes / Yes,0.30,-70.16%,-,0.37,39.82,-3.13%,-4.19%,-12.68%,May 08 BMO,897.15K,39.21,2.87%,20.54%,-0.24%,"

","334,175",-1.53%,SPHR
Suburban Propane Partners LP,Utilities,Utilities - Regulated Gas,USA,NYSE,-,12.72,1.44,4.88%,64.94M,-0.65%,1.19B,9.12,2.01,-0.57%,61.79M,-5.76%,94.76M,1.91,-0.17,39.41%,1.16%,-8.76%,1.42B,0.84,18.33%,11.75%,4.18,-4.18%,10.35,1.77,3.08%,4.00%,0.72M,-13.61%,0.14,127.97,6.67%,14.42%,15.20,22.24,6.63%,1.30 (7.09%),16.97,0.78%,4.60%,-17.54%,0.12,1.30 (7.09%),0.81,0.92%,21.31%,20.66%,0.51,"May 06, 2025",1.06,-14.66%,14.63%,41.29,2.23%,1.57%,3098,2.12,4.02%,6.65%,5.00,17.00,Yes / Yes,2.06,22.14%,113.65%,1.08,17.75,8.23%,-5.14%,17.98%,May 08 BMO,171.48K,18.34,-2.48%,-6.26%,-4.56%,"

","184,491",3.32%,SPH
S&P Global Inc,Financial,Financial Data & Stock Exchanges,USA,NYSE,S&P 500,39.72,12.74,0.14%,313.61M,-1.92%,155.15B,26.70,18.95,-5.96%,306.26M,-1.88%,3.95B,3.82,4.14,88.95%,0.78%,5.42%,14.49B,10.71,7.89%,-0.87%,1.84,-1.46%,106.41,4.75,11.85%,6.57%,2.38M,17.64%,4.79,105.62,10.39%,11.68%,427.14,545.39,1.57%,3.81 (0.75%),27.95,7.51%,8.73%,-7.25%,1.19,3.74 (0.74%),0.90,16.23%,61.35%,18.43%,8.83,"May 28, 2025",0.90,42.72%,41.03%,45.89,0.72%,0.91%,42350,0.36,12.98%,27.27%,1.39,584.86,Yes / Yes,0.36,12.24%,29.47%,1.03,513.98,2.13%,4.05%,8.19%,Apr 29 BMO,1.29M,505.87,-1.77%,2.00%,-0.15%,"

","1,321,301",-1.58%,SPGI
"Simon Property Group, Inc",Real Estate,REIT - Retail,USA,NYSE,S&P 500,23.72,6.69,0.87%,326.42M,-1.22%,59.89B,23.29,6.82,0.15%,323.59M,-1.30%,2.22B,-,1.54,92.75%,1.56%,-0.43%,5.99B,9.99,-12.44%,1.37%,2.75,-12.81%,7.86,20.21,7.23%,6.32%,5.03M,4.45%,3.66,43.40,-1.84%,73.22%,136.34,190.13,-7.79%,8.51 (5.36%),17.33,2.13%,8.84%,-16.49%,1.48,8.32 (5.24%),0.80,1.05%,60.92%,16.47%,3.15,"Jun 09, 2025",0.80,-14.90%,51.47%,45.35,0.57%,1.12%,3000,9.70,4.25%,37.06%,2.00,184.07,Yes / Yes,8.65,-38.19%,107.34%,0.86,159.70,9.41%,-6.79%,2.11%,May 12 AMC,1.83M,158.79,-1.53%,0.69%,-6.37%,"

","1,564,944",-0.57%,SPG
Spectrum Brands Holdings Inc,Consumer Defensive,Household & Personal Products,USA,NYSE,-,25.97,2.09,3.78%,25.30M,-2.97%,1.36B,11.71,4.64,-7.00%,24.06M,-19.05%,59.10M,3.09,1.42,103.07%,9.81%,-23.03%,2.93B,0.46,-3.18%,-2.20%,4.49,-43.37%,74.49,0.73,17.92%,1.39%,2.36M,-39.40%,3.84,14.14,8.41%,2.79%,53.95,96.62,-35.73%,1.82 (3.36%),17.16,-,2.28%,-43.80%,0.92,1.83 (3.37%),1.40,-4.86%,37.42%,0.65%,1.93,"May 27, 2025",2.34,-95.70%,4.97%,32.65,1.10%,2.16%,3100,0.38,1.46%,2.02%,1.80,83.57,Yes / Yes,0.37,-98.29%,41.06%,1.26,54.99,-2.25%,-50.12%,-5.94%,May 08 BMO,525.49K,54.30,-6.78%,-10.96%,-31.84%,"

","664,539",-1.25%,SPB
SoundHound AI Inc,Technology,Software - Application,USA,NASD,RUT,-,-0.55,10.46%,368.87M,0.00%,3.80B,-,-0.23,-3.91%,359.71M,-15.90%,-188.52M,-,-0.09,41.05%,32.46%,6.29%,102.23M,37.21,109.62%,24.80%,4.09,-37.12%,0.99,9.58,-330.00%,-43.07%,116.77M,98.53%,0.61,15.48,-,-68.22%,3.82,24.98,-52.27%,-,-,-,-47.19%,-62.09%,2.85,-,4.92,-,34.35%,147.91%,0.69,-,4.92,-42.58%,-132.17%,45.54,1.11%,5.15%,842,0.01,101.39%,-184.41%,1.78,11.83,Yes / Yes,0.01,368.04%,-,0.75,9.74,-4.10%,461.73%,151.24%,May 08 AMC,28.53M,9.47,-6.44%,0.89%,-3.44%,"

","21,443,688",-2.77%,SOUN
Sony Group Corporation ADR,Technology,Consumer Electronics,Japan,NYSE,-,21.36,1.24,0.00%,6.03B,0.27%,159.06B,19.44,1.36,-,6.02B,7.58%,7.50B,5.30,0.25,7.87%,0.19%,12.77%,84.99B,1.87,-4.12%,1.47%,1.77,25.12%,9.08,2.91,9.81%,3.25%,11.65M,54.13%,3.81,6.93,4.03%,14.32%,15.86,26.94,24.76%,0.17 (0.63%),9.73,7.37%,10.95%,-2.02%,0.96,0.07 (0.25%),0.57,2.32%,34.85%,66.46%,0.50,"Mar 31, 2025",0.70,14.01%,10.88%,56.28,1.50%,1.77%,113000,0.51,-5.46%,8.83%,1.64,30.26,Yes / Yes,0.25,3.48%,7.86%,0.49,25.91,-12.01%,30.41%,-26.39%,May 14 BMO,6.60M,26.40,1.46%,5.95%,20.67%,"

","3,234,218",1.89%,SONY
Sonos Inc,Technology,Consumer Electronics,USA,NASD,RUT,-,-0.59,2.35%,123.76M,1.09%,1.22B,-,-0.38,8.03%,117.26M,-9.52%,-69.29M,-,-0.26,91.54%,6.07%,-9.20%,1.46B,0.83,-158.06%,-1.83%,3.71,-31.65%,3.09,3.29,52.08%,-8.07%,7.12M,-34.22%,1.86,5.46,45.57%,-15.80%,7.62,16.30,-32.38%,-,18.90,-46.49%,-15.77%,-37.61%,2.05,-,1.09,3.78%,44.37%,33.38%,0.41,-,1.56,-67.92%,-2.20%,50.27,3.41%,2.77%,1708,0.16,-5.24%,-4.74%,2.33,11.67,Yes / Yes,0.15,-3.83%,-,0.72,10.08,2.23%,-31.07%,2.81%,May 07 AMC,1.92M,10.17,-1.15%,6.16%,-16.64%,"

","1,384,715",0.89%,SONO
Sonoco Products Co,Consumer Cyclical,Packaging & Containers,USA,NYSE,-,29.66,1.54,1.17%,98.63M,1.26%,4.50B,7.00,6.52,6.14%,97.48M,1.26%,153.20M,2.53,1.49,83.20%,3.65%,2.08%,6.37B,0.71,22.93%,3.16%,4.35,-12.28%,24.82,1.84,8.45%,1.36%,3.56M,-22.85%,1.84,24.76,11.72%,5.54%,39.46,59.34,-6.57%,2.13 (4.66%),74.92,-10.55%,1.99%,-23.09%,0.68,2.09 (4.58%),0.51,-0.25%,21.48%,15.66%,1.04,"May 09, 2025",0.80,-61.14%,10.42%,51.72,1.44%,1.36%,28000,3.05,-4.58%,2.40%,1.77,56.33,Yes / Yes,2.15,-16.64%,125.36%,0.77,45.17,-16.13%,-1.88%,4.38%,Apr 29 AMC,817.19K,45.64,0.12%,1.72%,-6.85%,"

","631,084",1.04%,SON
Solventum Corp,Healthcare,Medical Instruments & Supplies,USA,NYSE,S&P 500,34.23,2.17,20.00%,173.01M,-1.43%,12.85B,12.50,5.95,0.00%,138.41M,1.05%,378.00M,-,1.45,67.79%,3.25%,2.75%,8.31B,1.55,-16.85%,5.05%,3.66,5.18%,18.85,3.94,6.72%,2.59%,4.50M,31.00%,3.09,24.07,-0.19%,10.63%,47.16,85.92,12.46%,-,32.87,-,3.41%,-13.54%,0.69,-,0.85,-,55.45%,57.53%,1.86,-,1.19,-70.83%,10.67%,55.94,0.99%,1.49%,22000,2.53,1.28%,4.55%,2.77,81.57,Yes / Yes,2.40,-42.89%,0.00%,0.53,74.41,2.66%,10.64%,2.68%,May 08 AMC,1.23M,74.29,0.63%,6.20%,4.57%,"

","649,273",-0.16%,SOLV
SoFi Technologies Inc,Financial,Credit Services,USA,NASD,-,35.41,0.42,2.13%,1.10B,9.00%,16.47B,28.34,0.53,-1.63%,1.08B,4.27%,472.29M,1.46,0.06,46.59%,13.33%,30.82%,3.89B,4.23,-29.46%,0.20%,2.42,-4.30%,6.05,2.46,91.10%,1.40%,144.21M,111.95%,2.46,6.05,24.31%,7.51%,6.01,18.42,-3.25%,-,11.26,-,4.81%,-19.11%,1.83,-,5.24,39.18%,57.60%,147.92%,0.60,-,5.24,285.65%,9.45%,66.22,2.70%,2.46%,5000,0.47,21.24%,12.13%,2.73,14.09,Yes / Yes,0.47,179.17%,0.00%,1.32,15.06,4.29%,84.05%,14.17%,Apr 29 BMO,59.49M,14.90,8.80%,17.83%,17.67%,"

","78,278,127",-1.06%,SOFI
Sable Offshore Corp,Energy,Oil & Gas Drilling,USA,NYSE,RUT,-,-8.34,23.61%,89.34M,-1.08%,2.25B,6.00,3.83,-0.62%,74.94M,-18.18%,-546.72M,-,-0.61,55.06%,13.54%,-2.96%,0.00M,-,96.55%,2.79%,4.52,11.84%,3.14,7.31,1306.01%,-38.26%,10.15M,51.05%,2.29,10.03,-,-200.53%,13.66,35.00,0.26%,-,-,-,-48.16%,-34.40%,0.66,-,1.57,-,-,68.08%,1.91,-,1.67,-10.40%,-,41.20,2.83%,7.01%,161,3.04,-,-,1.00,41.60,Yes / Yes,3.04,59.32%,-,0.61,22.97,-100.00%,-236.87%,-,May 09 AMC,2.25M,22.96,-17.07%,-2.00%,-1.91%,"

","1,360,214",-0.04%,SOC
South Bow Corp,Energy,Oil & Gas Midstream,Canada,NYSE,-,35.44,0.77,0.17%,208.22M,2.21%,5.68B,15.02,1.82,0.00%,207.88M,8.03%,160.78M,14.01,0.37,86.69%,2.22%,6.68%,1.23B,4.62,-14.16%,10.10%,5.10,14.18%,8.68,3.15,15.08%,4.14%,4.61M,-,1.51,18.02,2.53%,17.80%,21.12,27.60,15.83%,2.00 (7.33%),-,-,2.78%,-1.09%,-,1.00 (3.66%),1.20,-,-,29.26%,0.60,"Jun 30, 2025",1.29,-,-,64.91,0.87%,1.82%,-,2.20,-,13.07%,2.75,25.80,Yes / Yes,2.20,-,47.33%,0.95,26.73,-4.52%,7.09%,-,May 15 AMC,903.79K,27.30,4.27%,8.13%,9.83%,"

","857,019",2.13%,SOBO
Southern Company,Utilities,Utilities - Regulated Electric,USA,NYSE,S&P 500,21.67,4.17,0.14%,1.10B,2.24%,99.31B,19.75,4.58,-6.13%,1.10B,5.60%,4.61B,3.31,0.98,68.91%,1.87%,0.81%,27.85B,3.57,5.62%,0.59%,4.19,7.18%,30.79,2.93,6.97%,3.20%,20.56M,14.42%,2.12,42.59,6.55%,14.01%,76.96,94.45,9.77%,2.95 (3.27%),-,-2.34%,4.70%,-4.33%,0.37,2.90 (3.21%),0.64,4.75%,31.60%,17.41%,1.49,"May 19, 2025",0.86,8.02%,25.90%,55.33,0.36%,1.15%,28600,2.07,9.58%,16.54%,2.52,95.66,Yes / Yes,1.90,17.61%,71.61%,1.45,89.55,8.68%,2.39%,16.99%,May 01 BMO,4.91M,90.36,1.32%,0.71%,2.66%,"

","7,122,381",0.90%,SO
Sanofi ADR,Healthcare,Drug Manufacturers - General,France,NASD,-,21.23,2.39,0.02%,2.61B,2.15%,123.85B,10.12,5.02,0.00%,2.44B,1.74%,6.02B,1.63,0.94,10.73%,0.19%,-11.98%,44.44B,2.79,23.54%,-1.41%,1.67,4.96%,32.01,1.59,9.45%,4.29%,4.56M,4.03%,3.21,15.83,13.05%,7.34%,45.80,60.12,5.39%,2.36 (4.65%),15.57,13.05%,6.39%,-15.45%,0.48,2.21 (4.35%),0.73,1.91%,63.49%,10.98%,1.00,"May 09, 2025",1.08,2.96%,23.14%,48.89,1.55%,1.83%,84587,0.23,-4.57%,13.54%,1.69,65.27,Yes / Yes,0.17,-,66.53%,0.71,49.70,3.35%,3.11%,-,Apr 24 BMO,2.73M,50.83,-0.28%,-1.56%,-3.83%,"

","1,947,326",2.27%,SNY
TD Synnex Corp,Technology,Electronics & Computer Distribution,USA,NYSE,-,15.76,8.00,6.46%,83.22M,3.91%,10.58B,9.42,13.39,-2.00%,78.50M,0.93%,678.34M,1.68,2.71,90.51%,4.31%,0.67%,59.01B,0.18,0.99%,1.79%,3.62,2.45%,96.74,1.30,13.51%,2.40%,3.39M,-3.47%,6.46,19.53,9.39%,8.40%,92.23,145.10,7.50%,1.77 (1.41%),-,-3.97%,5.75%,-13.11%,1.29,1.68 (1.33%),0.74,19.73%,5.97%,36.70%,2.57,"Apr 11, 2025",1.27,19.44%,2.02%,61.91,0.97%,1.37%,23000,0.54,4.62%,1.15%,1.42,134.50,Yes / Yes,0.46,2.17%,20.12%,0.57,126.48,-1.74%,-3.65%,3.98%,Jun 24 BMO,935.72K,126.08,2.14%,9.77%,3.16%,"

","537,932",-0.32%,SNX
Synovus Financial Corp,Financial,Banks - Regional,USA,NYSE,-,13.62,3.56,0.73%,139.21M,2.00%,6.75B,8.97,5.41,0.00%,138.00M,-2.02%,508.43M,1.46,1.24,87.11%,3.20%,9.89%,3.42B,1.98,14.76%,-0.52%,3.04,-11.50%,34.86,1.39,6.45%,0.92%,4.42M,32.65%,-,-,9.32%,10.63%,35.94,59.92,-5.23%,1.56 (3.21%),8.40,-2.64%,6.79%,-18.98%,1.20,1.53 (3.15%),-,7.51%,-,35.09%,1.22,"Jun 18, 2025",0.19,22.50%,19.88%,55.48,0.79%,1.59%,4775,0.40,-1.56%,14.88%,1.85,54.58,Yes / Yes,0.39,66.02%,50.14%,0.48,48.97,0.60%,16.13%,-1.56%,Apr 16 AMC,1.45M,48.55,0.54%,7.45%,-1.22%,"

","691,393",-0.86%,SNV
"Synopsys, Inc",Technology,Software - Infrastructure,USA,NASD,"NDX, S&P 500",35.65,13.89,0.70%,155.15M,2.65%,76.80B,29.40,16.84,-5.78%,154.07M,-4.02%,2.17B,2.52,3.85,91.02%,3.05%,15.50%,6.21B,12.36,14.66%,3.16%,3.44,-2.65%,63.91,7.74,11.23%,7.77%,4.70M,-14.09%,91.95,5.38,14.14%,15.82%,365.74,624.80,1.98%,-,70.76,33.29%,10.56%,-20.78%,1.11,-,6.85,12.76%,76.65%,35.34%,16.11,-,7.02,50.17%,22.71%,55.67,1.63%,2.71%,20000,1.08,0.30%,34.88%,1.33,596.47,Yes / Yes,1.07,19.32%,0.00%,0.64,500.73,0.26%,8.11%,10.12%,May 28 AMC,1.36M,494.99,0.74%,7.03%,0.38%,"

","867,707",-1.15%,SNPS
