Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Levi Strauss & Co,Consumer Cyclical,Apparel Manufacturing,USA,NYSE,-,19.74,0.89,76.06%,104.59M,0.17%,6.94B,12.93,1.36,-0.01%,94.64M,0.23%,356.30M,3.49,0.13,21.58%,6.15%,6.75%,6.33B,1.10,-1.74%,0.69%,2.23,0.40%,5.15,3.41,10.48%,5.95%,5.82M,-25.98%,1.45,12.08,5.66%,18.03%,12.17,23.92,1.45%,0.55 (3.14%),17.85,-11.54%,9.05%,-26.62%,1.15,0.52 (2.96%),0.89,1.98%,61.07%,44.21%,0.55,"Apr 24, 2025",1.50,42.81%,11.35%,54.65,3.26%,2.18%,18700,1.06,4.63%,5.63%,1.64,19.33,Yes / Yes,0.94,1368.80%,95.53%,1.27,16.72,-0.80%,36.64%,-1.98%,Apr 07 AMC,2.60M,17.55,0.44%,6.85%,0.25%,"

","3,318,468",4.96%,LEVI
Centrus Energy Corp,Energy,Uranium,USA,AMEX,RUT,26.65,6.38,8.30%,16.32M,16.33%,2.90B,50.24,3.38,-0.66%,15.62M,76.44%,106.50M,-,0.80,74.77%,18.71%,123.45%,471.40M,6.14,-15.28%,7.84%,3.22,126.24%,12.56,13.53,-10.68%,10.42%,2.92M,298.99%,40.09,4.24,-3.82%,85.99%,33.51,165.25,155.11%,-,50.79,-,16.86%,2.83%,1.37,-,1.26,16.08%,27.64%,407.10%,10.25,"Nov 22, 2005",2.01,38.27%,16.84%,86.02,3.35%,5.61%,322,2.14,58.72%,22.59%,1.44,149.38,Yes / Yes,1.95,516.04%,0.00%,1.43,162.24,7.31%,16766.67%,67.28%,May 07 AMC,906.66K,169.93,30.05%,77.11%,112.18%,"

","1,298,388",4.74%,LEU
Lennar Corp,Consumer Cyclical,Residential Construction,USA,NYSE,S&P 500,7.97,13.73,13.37%,232.18M,-0.80%,28.74B,9.53,11.48,0.00%,228.54M,-0.56%,3.70B,-,2.74,85.20%,4.10%,-7.96%,35.81B,0.80,-28.61%,0.67%,3.22,-27.96%,86.16,1.27,16.98%,10.00%,9.37M,-26.49%,9.78,11.20,-0.54%,14.97%,98.42,186.23,-16.45%,2.00 (1.83%),15.76,20.04%,14.21%,-41.21%,1.36,1.96 (1.79%),0.74,9.77%,21.95%,11.25%,3.11,"Apr 23, 2025",3.32,-0.23%,12.88%,50.62,1.94%,1.95%,13265,0.17,2.03%,10.32%,2.41,127.85,Yes / Yes,0.14,-23.84%,13.97%,1.65,108.61,2.45%,-6.78%,4.53%,Jun 16 AMC,2.91M,109.49,0.99%,1.34%,-20.65%,"

","4,794,112",0.81%,LEN
Legend Biotech Corp ADR,Healthcare,Biotechnology,USA,NASD,-,-,-1.19,1.44%,184.03M,3.05%,6.60B,59.71,0.60,0.00%,181.38M,29.43%,-218.15M,-,-0.11,46.74%,7.08%,-5.54%,728.30M,9.06,12.71%,-5.70%,7.58,0.00%,5.53,6.48,243.24%,-12.87%,12.84M,-21.66%,5.46,6.56,-,-20.00%,27.34,60.87,10.14%,-,-,0.79%,-15.86%,-41.12%,0.13,-,5.07,61.40%,62.38%,31.09%,1.97,-,5.20,54.33%,-33.28%,60.62,3.18%,4.16%,2609,0.36,112.46%,-29.95%,1.17,76.03,Yes / Yes,0.35,-67.18%,-,0.80,36.83,0.73%,-28.33%,107.52%,May 13 BMO,1.69M,35.84,12.95%,11.81%,-6.59%,"

","1,353,184",-2.69%,LEGN
"Leggett & Platt, Inc",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,NYSE,-,-,-3.74,2.65%,135.14M,1.84%,1.27B,7.69,1.23,0.00%,131.57M,-1.36%,-512.50M,-,0.30,77.76%,6.03%,16.73%,4.31B,0.30,5.24%,2.94%,2.74,-19.14%,5.53,1.70,10.86%,-12.26%,7.93M,-17.44%,3.05,3.09,9.01%,-50.35%,6.47,14.23,-1.88%,0.20 (2.12%),5.10,-,-18.30%,-33.83%,0.76,0.20 (2.12%),1.36,-1.61%,17.30%,45.48%,0.32,"Jun 13, 2025",2.20,-221.33%,5.88%,56.55,2.53%,2.49%,17700,2.82,-6.50%,-11.89%,2.60,10.00,Yes / Yes,2.75,-4.08%,-,0.50,9.24,0.22%,10.34%,-6.69%,Apr 28 AMC,2.89M,9.42,3.07%,10.04%,-9.38%,"

","1,457,165",1.95%,LEG
"Lincoln Electric Holdings, Inc",Industrials,Tools & Accessories,USA,NASD,-,25.23,8.10,4.43%,55.83M,0.71%,11.41B,20.54,9.95,-1.55%,53.35M,3.29%,461.18M,6.34,2.30,78.75%,1.89%,7.04%,4.03B,2.83,-2.74%,-1.11%,2.78,-2.22%,24.01,8.52,10.15%,13.17%,1.01M,7.83%,7.07,28.91,3.98%,34.83%,161.11,222.52,9.05%,3.01 (1.47%),21.37,11.74%,18.23%,-8.13%,1.21,2.92 (1.43%),1.19,5.96%,36.60%,26.89%,4.45,"Jun 30, 2025",1.78,-14.49%,17.48%,61.73,1.28%,1.52%,12000,0.98,-2.29%,11.43%,2.27,212.12,Yes / Yes,0.89,-2.10%,35.34%,1.06,201.27,2.50%,-3.18%,2.52%,Apr 30 BMO,362.98K,204.43,3.19%,8.28%,5.05%,"

","384,348",1.57%,LECO
Lear Corp,Consumer Cyclical,Auto Parts,USA,NYSE,-,10.85,8.53,0.45%,53.46M,2.41%,4.95B,6.81,13.59,0.91%,53.22M,-1.26%,477.70M,1.10,3.06,106.67%,3.01%,-3.15%,22.87B,0.22,-8.39%,1.28%,2.16,-9.07%,87.13,1.06,17.59%,3.24%,1.60M,-23.82%,14.73,6.28,9.88%,10.00%,73.85,126.85,-2.24%,3.20 (3.46%),10.36,-6.79%,5.99%,-27.02%,1.30,3.08 (3.33%),1.03,3.30%,7.34%,25.36%,2.91,"Jun 05, 2025",1.32,-6.70%,4.43%,54.38,2.28%,2.30%,173700,0.75,-3.15%,2.09%,2.22,104.67,Yes / Yes,0.71,-21.83%,34.34%,0.99,90.52,0.56%,15.89%,-7.23%,May 06 BMO,741.09K,92.58,1.76%,6.18%,-3.61%,"

","735,103",2.28%,LEA
Leidos Holdings Inc,Technology,Information Technology Services,USA,NYSE,S&P 500,14.92,9.93,1.42%,128.72M,1.31%,19.08B,12.78,11.60,-0.27%,126.89M,-5.43%,1.33B,2.14,2.64,79.47%,2.71%,7.27%,16.93B,1.13,6.74%,0.04%,2.32,-3.45%,33.07,4.48,6.48%,10.25%,3.44M,2.54%,7.18,20.65,6.98%,31.31%,123.62,202.90,2.91%,1.62 (1.10%),15.48,14.92%,13.50%,-26.93%,0.65,1.58 (1.07%),1.42,8.47%,17.23%,19.92%,3.61,"Jun 16, 2025",1.54,325.28%,11.40%,49.44,0.86%,1.69%,48000,1.35,7.75%,7.87%,2.19,173.69,Yes / Yes,1.32,33.67%,16.70%,0.72,149.16,3.71%,18.77%,6.79%,May 06 BMO,1.49M,148.25,-1.00%,0.49%,-2.51%,"

","1,075,050",-0.61%,LDOS
LCI Industries,Consumer Cyclical,Recreational Vehicles,USA,NYSE,RUT,14.81,6.11,3.62%,25.24M,-0.34%,2.28B,12.76,7.09,0.00%,24.32M,1.69%,155.76M,-,2.25,109.18%,9.08%,0.86%,3.82B,0.60,15.27%,0.81%,4.83,-23.13%,54.16,1.67,9.80%,5.12%,2.21M,-13.44%,9.16,9.87,-,11.44%,72.31,129.38,-12.51%,4.61 (5.10%),6.04,-0.83%,6.23%,-30.08%,1.26,4.50 (4.97%),1.41,9.55%,23.77%,25.10%,2.57,"May 30, 2025",2.96,65.90%,6.34%,55.62,2.43%,1.95%,11500,0.86,1.04%,4.08%,2.56,102.12,Yes / Yes,0.83,35.08%,76.77%,0.58,88.04,7.53%,39.94%,8.01%,May 06 BMO,456.58K,90.46,1.41%,7.24%,-12.08%,"

","266,484",2.75%,LCII
Lucid Group Inc,Consumer Cyclical,Auto Manufacturers,USA,NASD,-,-,-1.22,60.81%,3.05B,-3.59%,6.56B,-,-0.63,0.00%,1.20B,-20.07%,-3107.89M,-,-0.22,15.55%,30.63%,-0.46%,870.14M,7.54,28.51%,3.02%,3.07,-11.52%,1.04,2.06,29.14%,-26.49%,366.09M,-18.71%,1.18,1.82,30.60%,-50.06%,1.93,4.43,-28.81%,-,-,54.19%,-43.38%,-51.47%,0.82,-,2.95,277.54%,-105.68%,11.40%,0.13,-,3.31,3.40%,-340.47%,40.24,2.14%,4.43%,6800,0.53,40.67%,-357.17%,3.12,2.43,Yes / Yes,0.48,19.06%,-,1.16,2.10,-5.05%,-6.90%,36.07%,May 06 AMC,119.13M,2.15,-9.38%,-11.67%,-20.51%,"

","138,415,322",2.38%,LCID
LendingClub Corp,Financial,Banks - Regional,USA,NYSE,RUT,24.83,0.44,3.44%,114.20M,3.18%,1.26B,9.66,1.14,-1.11%,110.28M,4.25%,50.75M,0.50,0.15,78.09%,3.61%,2.03%,1.33B,0.94,44.23%,2.44%,3.10,-31.04%,11.95,0.92,76.09%,0.51%,3.98M,27.48%,8.08,1.37,49.82%,3.86%,7.81,18.75,-31.81%,-,-,-,3.55%,-41.12%,2.43,-,10.68,3.80%,67.98%,41.36%,0.43,-,10.68,31.82%,6.22%,57.97,4.22%,2.72%,1002,0.06,5.72%,3.80%,1.44,14.94,Yes / Yes,0.05,-9.21%,0.00%,1.17,10.46,1.65%,-5.93%,6.20%,Apr 29 AMC,1.29M,11.04,6.20%,8.30%,-13.21%,"

","1,499,262",5.54%,LC
Liberty Global Ltd,Communication Services,Telecom Services,Bermuda,NASD,-,-,-11.04,59.97%,160.34M,3.76%,3.48B,-,-1.95,-0.26%,138.33M,-0.58%,-4145.90M,-,-0.43,36.82%,4.08%,-16.87%,7.67B,0.45,-176.34%,-,3.83,-25.60%,36.44,0.28,44.81%,-9.82%,5.65M,6.55%,5.81,1.76,-,-20.95%,8.98,14.83,-22.37%,-,4.81,-,-19.20%,-31.22%,1.14,-,0.95,-17.76%,23.61%,13.63%,0.31,-,0.95,3.23%,0.16%,52.27,1.71%,1.66%,6820,0.80,3.53%,-54.02%,2.43,15.74,Yes / Yes,0.71,57.92%,0.00%,0.64,9.99,7.14%,-440.11%,-39.02%,May 02 BMO,1.47M,10.20,2.29%,-1.08%,-11.75%,"

","940,078",2.10%,LBTYK
Liberty Global Ltd,Communication Services,Telecom Services,Bermuda,NASD,-,-,-11.04,51.70%,173.79M,3.96%,3.49B,-,-1.84,-0.30%,166.90M,-0.20%,-4145.90M,-,-0.43,45.34%,3.59%,-15.94%,7.67B,0.45,-179.11%,-,2.73,-23.01%,36.44,0.27,49.03%,-9.82%,5.99M,8.67%,5.67,1.76,-,-20.95%,8.69,14.30,-21.87%,-,4.82,-,-19.20%,-30.26%,1.20,-,0.95,-17.76%,23.61%,14.72%,0.29,-,0.95,3.23%,0.16%,53.45,1.72%,1.54%,6820,0.80,3.53%,-54.02%,2.47,15.38,Yes / Yes,0.71,57.92%,0.00%,0.77,9.75,7.14%,-440.11%,-39.02%,May 02 BMO,2.20M,9.97,2.49%,-0.39%,-10.57%,"

","1,688,387",2.26%,LBTYA
Liberty Energy Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,8.88,1.51,3.75%,160.79M,9.13%,2.17B,29.01,0.46,-1.46%,155.89M,9.66%,254.23M,-,0.15,96.95%,4.62%,-7.97%,4.22B,0.51,-81.21%,-5.55%,2.17,-29.90%,12.28,1.09,31.31%,7.88%,7.21M,-41.83%,0.15,89.98,-16.70%,13.18%,9.50,24.43,-32.68%,0.32 (2.40%),9.76,28.74%,10.44%,-45.19%,0.68,0.31 (2.32%),0.91,16.74%,12.57%,40.95%,0.61,"Jun 06, 2025",1.20,-44.88%,6.92%,59.99,3.87%,3.16%,5700,0.29,-7.45%,6.03%,2.21,15.96,Yes / Yes,0.23,-74.61%,15.55%,0.80,13.68,3.06%,12.68%,-8.91%,Apr 16 AMC,3.33M,13.39,9.36%,12.33%,-20.26%,"

","2,649,146",-2.12%,LBRT
Liberty Broadband Corp,Communication Services,Telecom Services,USA,NASD,-,14.26,6.27,20.70%,123.07M,-4.55%,12.79B,17.80,5.02,-1.18%,113.66M,-8.16%,896.00M,-,-,77.55%,2.88%,8.58%,1.04B,12.34,-26.32%,-,3.28,9.75%,70.13,1.27,12.05%,5.47%,3.27M,74.62%,3.94,22.68,-2.36%,9.15%,49.38,104.00,19.54%,-,-,56.79%,6.51%,-14.07%,1.01,-,1.39,132.80%,55.35%,80.98%,2.64,-,1.39,5.40%,10.32%,39.93,1.08%,1.51%,1900,0.38,5.82%,86.40%,2.33,92.33,Yes / Yes,0.34,11.20%,0.00%,1.13,92.23,7.00%,-,8.57%,May 07 BMO,996.65K,89.37,-5.83%,0.25%,9.27%,"

","1,122,890",-3.10%,LBRDK
Liberty Broadband Corp,Communication Services,Telecom Services,USA,NASD,-,14.12,6.27,88.49%,18.25M,-4.65%,12.80B,17.63,5.02,-0.28%,16.49M,-8.06%,896.00M,-,-,10.57%,1.17%,8.38%,1.04B,12.34,-26.32%,-,1.08,10.17%,70.13,1.26,12.05%,5.47%,0.19M,72.33%,3.90,22.69,-2.36%,9.15%,49.67,102.38,19.00%,-,-,56.79%,6.51%,-13.57%,1.00,-,1.39,132.80%,55.35%,78.14%,2.43,-,1.39,5.40%,10.32%,39.69,0.98%,1.46%,1900,0.38,5.82%,86.40%,2.33,92.33,Yes / Yes,0.34,11.20%,0.00%,0.69,91.29,7.00%,-,8.57%,May 07 BMO,178.59K,88.49,-5.92%,0.40%,9.19%,"

","122,882",-3.07%,LBRDA
Landbridge Company LLC,Energy,Oil & Gas Equipment & Services,USA,NYSE,-,-,-3.16,0.86%,23.26M,-3.25%,5.40B,33.65,2.10,-85.25%,23.06M,-12.06%,-46.38M,-,0.38,103.53%,16.66%,-4.11%,134.89M,40.03,79.49%,6.02%,7.71,12.63%,18.94,3.73,33.67%,-7.03%,3.84M,-,0.20,361.42,53.43%,-15.39%,18.75,87.60,9.33%,0.42 (0.60%),-,-,-5.68%,-19.37%,1.09,0.30 (0.42%),3.70,-,88.87%,276.69%,3.60,"Jun 05, 2025",3.70,-,-3.70%,42.30,2.93%,2.01%,-,0.85,-,-34.38%,1.67,85.62,Yes / Yes,0.85,-73.16%,34.84%,0.46,72.50,0.63%,-6.01%,131.15%,May 07 AMC,498.34K,70.63,-5.78%,-2.94%,10.33%,"

","229,515",-2.58%,LB
Lazard Inc,Financial,Capital Markets,USA,NYSE,-,15.40,2.87,2.86%,94.15M,0.52%,4.16B,11.80,3.74,-11.21%,91.46M,-4.41%,297.12M,0.59,0.35,93.95%,4.85%,-3.39%,3.05B,1.36,-4.43%,8.78%,3.83,-18.26%,6.41,6.90,67.38%,6.74%,4.44M,15.42%,10.01,4.41,25.97%,59.68%,31.97,61.14,-14.20%,2.00 (4.53%),7.87,0.60%,10.63%,-27.76%,1.29,2.00 (4.53%),2.39,3.07%,95.30%,38.16%,1.55,"May 05, 2025",2.39,1258.13%,15.59%,53.46,2.30%,2.23%,3263,3.63,9.54%,9.75%,2.78,43.33,Yes / Yes,3.63,60.09%,74.67%,0.64,43.14,2.18%,80.76%,-12.78%,Apr 25 BMO,1.16M,44.17,0.78%,7.61%,-9.09%,"

","739,533",2.39%,LAZ
Laureate Education Inc,Consumer Defensive,Education & Training Services,USA,NASD,RUT,11.93,1.88,14.64%,148.81M,2.19%,3.33B,12.32,1.82,-2.43%,127.02M,-1.06%,287.73M,0.79,0.72,87.24%,1.91%,15.94%,1.53B,2.18,21.86%,1.90%,3.00,16.18%,6.11,3.67,10.53%,14.22%,2.43M,54.59%,0.79,28.51,15.13%,31.14%,13.60,23.61,22.47%,1.01 (4.50%),16.94,24.18%,22.66%,-5.12%,0.62,-,0.58,5.27%,25.94%,64.71%,0.54,"Nov 14, 2023",0.58,140.30%,22.89%,57.20,0.71%,1.14%,31800,0.48,1.26%,18.84%,1.50,24.12,Yes / Yes,0.40,-92.85%,0.00%,0.96,22.12,5.59%,42.59%,-14.24%,May 01 BMO,808.37K,22.40,0.79%,5.42%,18.79%,"

","778,935",1.27%,LAUR
Lancaster Colony Corp,Consumer Defensive,Packaged Foods,USA,NASD,RUT,27.40,6.16,24.86%,27.57M,-0.97%,4.65B,23.87,7.07,-0.25%,20.71M,1.02%,169.20M,6.97,1.34,61.85%,3.31%,-7.95%,1.89B,2.46,4.70%,0.48%,3.73,-13.19%,36.14,4.67,5.29%,13.82%,0.69M,-9.47%,4.52,37.33,3.93%,17.73%,156.14,202.63,-2.60%,-,31.39,1.09%,16.30%,-16.77%,0.48,3.75 (2.22%),1.33,7.43%,23.70%,8.01%,3.69,"Jun 06, 2025",2.36,27.48%,11.97%,49.50,1.07%,1.26%,3400,0.04,0.69%,8.97%,2.43,197.00,Yes / Yes,0.04,44.77%,61.62%,0.86,167.40,-5.36%,-2.21%,-2.89%,Apr 30 BMO,183.77K,168.64,0.88%,-2.39%,-5.69%,"

","157,426",0.74%,LANC
Lamar Advertising Co,Real Estate,REIT - Specialty,USA,NASD,-,29.05,4.11,14.77%,87.97M,-1.05%,12.23B,20.59,5.80,0.00%,87.26M,2.19%,422.03M,1.37,1.45,84.24%,4.77%,5.16%,2.21B,5.52,65.81%,1.14%,5.90,-7.70%,10.06,11.87,-0.63%,6.46%,4.17M,1.97%,0.35,338.55,21.16%,38.18%,99.84,139.60,-1.90%,6.31 (5.28%),15.98,-1.00%,8.17%,-14.45%,1.38,5.90 (4.94%),0.57,4.71%,46.03%,19.62%,2.42,"Jun 16, 2025",0.57,-15.47%,23.70%,52.25,0.91%,1.18%,3500,4.42,3.58%,19.06%,2.43,129.20,Yes / Yes,4.01,76.86%,153.20%,0.55,119.26,-0.66%,-0.40%,1.46%,May 08 BMO,706.21K,119.43,0.03%,3.51%,-3.36%,"

","388,844",0.14%,LAMR
Ladder Capital Corp,Real Estate,REIT - Mortgage,USA,NYSE,RUT,12.92,0.82,12.02%,128.10M,-0.84%,1.36B,9.24,1.15,0.00%,112.70M,-0.75%,103.42M,-,0.21,63.72%,1.10%,-8.46%,461.08M,2.95,-21.16%,0.63%,1.82,-11.23%,11.84,0.90,20.34%,2.11%,1.24M,-3.01%,4.06,2.62,-,6.80%,9.68,12.40,-5.18%,0.92 (8.67%),11.37,-5.68%,2.60%,-14.47%,1.02,0.81 (7.66%),1.36,0.37%,82.62%,9.61%,0.19,"Jun 30, 2025",1.36,7.76%,63.74%,51.47,1.00%,1.17%,54,1.84,-12.51%,22.43%,1.33,12.75,Yes / Yes,1.62,-29.55%,106.90%,1.75,10.60,-12.12%,-1.96%,-28.93%,Apr 24 BMO,681.16K,10.61,0.76%,1.85%,-5.63%,"

","1,190,697",0.09%,LADR
"Lithia Motors, Inc",Consumer Cyclical,Auto & Truck Dealerships,USA,NYSE,-,10.45,31.74,2.55%,26.10M,2.55%,8.64B,8.94,37.09,-0.24%,25.37M,3.55%,849.00M,0.82,8.51,103.15%,5.90%,9.57%,36.85B,0.23,10.54%,-3.41%,4.60,-12.83%,258.92,1.28,12.01%,3.72%,1.50M,25.88%,16.61,19.97,12.74%,12.95%,243.04,405.67,-7.17%,2.15 (0.65%),38.52,20.60%,5.44%,-18.21%,1.46,2.14 (0.64%),0.31,23.35%,14.61%,36.52%,8.64,"May 09, 2025",1.18,-6.25%,4.44%,60.58,2.10%,1.81%,30000,2.06,12.96%,2.30%,1.41,384.15,Yes / Yes,1.31,34.70%,7.06%,0.43,323.91,-1.25%,-2.59%,7.20%,Apr 23 BMO,325.29K,331.80,3.73%,8.46%,0.72%,"

","140,888",2.44%,LAD
Loews Corp,Financial,Insurance - Property & Casualty,USA,NYSE,S&P 500,14.56,6.09,17.45%,210.34M,0.27%,18.58B,-,-,-1.54%,173.10M,-0.24%,1.33B,-,-,59.01%,1.01%,1.35%,17.77B,1.05,-,-3.12%,2.25,4.54%,81.73,1.08,-,1.62%,1.75M,18.67%,-,-,-,7.95%,73.15,92.42,4.62%,-,5.76,15.85%,5.18%,-4.13%,0.71,0.25 (0.28%),-,3.24%,-,21.12%,1.41,"May 28, 2025",0.67,-9.73%,12.22%,51.36,0.57%,0.77%,13000,0.52,9.02%,7.47%,3.00,82.00,Yes / Yes,0.49,-15.16%,3.90%,1.03,88.66,-,-,6.22%,May 05 BMO,775.72K,88.60,-0.08%,1.63%,5.03%,"

","797,583",-0.07%,L
Kymera Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.10,18.37%,65.11M,-0.68%,3.05B,-,-3.86,-0.66%,53.16M,56.03%,-240.88M,-,-0.84,95.94%,12.39%,35.81%,58.88M,51.80,-15.81%,2.80%,7.59,4.05%,12.07,3.88,-11.91%,-26.97%,6.59M,35.38%,7.11,6.59,-8.41%,-32.17%,19.44,53.27,16.43%,-,-,-26.36%,-28.03%,-12.07%,2.08,-,8.49,74.20%,86.55%,140.88%,2.70,-,8.49,-23.89%,-472.50%,71.97,0.94%,8.83%,188,0.11,-25.85%,-409.07%,1.00,62.32,Yes / Yes,0.09,-19.27%,-,0.57,46.96,105.88%,9.59%,114.83%,May 09 BMO,867.73K,46.84,20.14%,42.15%,18.59%,"

","490,384",-0.26%,KYMR
Quaker Houghton,Basic Materials,Specialty Chemicals,USA,NYSE,RUT,22.06,5.27,22.01%,17.68M,-3.24%,2.06B,13.32,8.73,0.01%,13.79M,9.47%,94.10M,2.07,1.87,83.56%,13.18%,-8.19%,1.81B,1.13,0.35%,1.93%,10.31,-24.26%,78.39,1.48,16.93%,3.50%,1.82M,-34.03%,10.53,11.04,10.67%,6.78%,95.91,193.74,-17.38%,1.00 (0.86%),16.50,25.63%,4.47%,-39.98%,1.38,1.91 (1.64%),1.79,10.17%,33.53%,21.25%,4.22,"Jul 17, 2025",2.45,-19.82%,10.26%,58.11,2.10%,3.06%,4400,0.55,-5.72%,5.19%,1.00,146.00,Yes / Yes,0.52,-62.66%,28.89%,0.94,114.95,-2.60%,0.66%,-5.71%,May 01 AMC,176.37K,116.29,4.91%,8.80%,-16.21%,"

","166,301",1.17%,KWR
Klaviyo Inc,Technology,Software - Infrastructure,USA,NYSE,-,-,-0.17,70.72%,94.57M,-0.37%,9.56B,48.45,0.71,-9.80%,80.82M,-0.77%,-47.35M,-,0.13,25.56%,7.02%,2.30%,1.01B,9.49,12.81%,-2.62%,2.46,-12.13%,3.86,8.97,26.73%,-3.86%,5.67M,47.55%,3.22,10.76,22.87%,-4.73%,21.26,49.55,-16.03%,-,72.19,-,-4.12%,-30.11%,1.46,-,5.10,-,75.77%,62.89%,1.41,-,5.10,87.03%,-8.51%,56.29,2.29%,1.77%,2182,0.10,33.95%,-4.70%,1.43,43.62,Yes / Yes,0.08,-4.26%,-,0.76,33.37,4.45%,18.24%,33.26%,May 06 AMC,2.30M,34.63,2.02%,9.89%,-4.79%,"

","1,747,631",3.78%,KVYO
Kenvue Inc,Consumer Defensive,Household & Personal Products,USA,NYSE,S&P 500,39.48,0.55,0.07%,1.92B,1.64%,41.57B,17.74,1.22,-1.26%,1.92B,-9.34%,1.06B,8.83,0.28,100.48%,1.69%,-7.52%,15.30B,2.72,-0.15%,-0.52%,1.73,-2.57%,5.24,4.13,7.23%,3.94%,32.46M,20.55%,0.55,39.32,4.47%,10.22%,17.67,25.17,1.41%,0.82 (3.78%),28.79,-6.66%,6.42%,-13.98%,0.94,0.82 (3.79%),0.60,1.54%,58.18%,22.52%,0.58,"May 14, 2025",0.86,-29.18%,17.10%,39.15,1.93%,1.90%,22000,0.88,-1.18%,6.90%,2.60,24.57,Yes / Yes,0.64,8.50%,150.50%,0.87,21.45,1.73%,5.49%,-3.93%,May 08 BMO,18.77M,21.65,-4.84%,-5.71%,-4.30%,"

","16,322,103",0.93%,KVUE
Kratos Defense & Security Solutions Inc,Industrials,Aerospace & Defense,USA,NASD,RUT,326.29,0.13,2.34%,153.35M,1.53%,6.32B,59.00,0.70,-7.38%,149.85M,19.83%,19.50M,16.68,0.09,103.42%,6.41%,29.23%,1.16B,5.44,3.98%,18.75%,3.49,50.73%,9.05,4.55,37.09%,1.00%,9.61M,101.42%,1.72,23.98,19.56%,1.45%,17.91,42.73,56.22%,-,-,-1.16%,1.18%,-3.56%,1.00,-,2.26,9.63%,24.20%,130.09%,1.58,-,2.84,2301.72%,2.80%,66.65,1.78%,2.43%,4000,0.20,7.32%,1.68%,1.69,38.17,Yes / Yes,0.19,213.04%,0.00%,0.99,41.76,3.71%,33.78%,9.16%,May 07 AMC,2.76M,41.21,7.35%,16.71%,41.28%,"

","2,714,898",-1.32%,KTOS
Kontoor Brands Inc,Consumer Cyclical,Apparel Manufacturing,USA,NYSE,RUT,15.77,4.08,2.05%,55.43M,-5.68%,3.58B,11.16,5.77,0.00%,54.42M,-12.51%,229.18M,1.62,0.82,91.75%,5.29%,1.71%,2.60B,1.37,7.44%,-3.15%,3.86,-27.88%,7.70,8.37,9.78%,13.74%,2.88M,-8.05%,6.42,10.03,9.74%,56.32%,50.00,96.80,-24.61%,2.12 (3.30%),9.61,20.90%,19.15%,-33.48%,1.17,2.06 (3.20%),1.65,0.47%,45.22%,28.78%,2.24,"Jun 10, 2025",2.78,3.19%,13.38%,41.52,3.47%,1.86%,13200,1.86,1.19%,8.81%,2.14,78.83,Yes / Yes,1.80,-27.07%,46.28%,1.01,62.12,-0.55%,3.06%,-1.18%,May 06 BMO,745.34K,64.39,-6.19%,-0.56%,-15.87%,"

","751,433",3.65%,KTB
KT Corporation ADR,Communication Services,Telecom Services,South Korea,NYSE,-,21.97,0.92,0.02%,489.75M,1.41%,9.87B,9.30,2.17,0.00%,489.67M,4.08%,451.64M,0.41,0.93,24.03%,0.79%,8.21%,19.10B,0.52,273.86%,-2.57%,2.75,28.00%,23.03,0.88,-11.95%,1.50%,3.89M,49.78%,6.14,3.28,53.30%,3.81%,13.10,20.28,29.90%,0.85 (4.22%),14.97,-8.27%,2.68%,-0.59%,0.66,0.36 (1.79%),1.04,-1.47%,29.80%,53.83%,0.38,"Mar 31, 2025",1.10,-43.88%,3.63%,65.26,1.02%,1.04%,16927,0.74,-4.85%,2.36%,1.20,22.82,Yes / Yes,0.49,31.89%,84.28%,0.88,19.99,0.01%,9.39%,-5.82%,May 11 AMC,1.42M,20.16,3.58%,6.55%,18.42%,"

","1,250,672",0.85%,KT
