Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Sociedad Quimica Y Minera de Chile S.A. ADR,Basic Materials,Specialty Chemicals,Chile,NYSE,-,16.15,2.11,0.64%,142.82M,10.58%,4.87B,10.78,3.16,0.00%,141.91M,-2.24%,602.68M,-,0.62,29.50%,5.79%,-20.21%,4.48B,1.09,267.03%,6.81%,7.11,-10.34%,18.38,1.85,33.28%,5.46%,8.22M,-27.60%,16.53,2.06,-,12.17%,29.36,46.40,-6.27%,1.14 (3.34%),13.37,-,6.64%,-26.55%,1.07,-,1.96,18.43%,27.84%,16.08%,1.13,"May 09, 2024",2.88,53.25%,23.61%,54.47,0.61%,2.00%,8344,0.90,-28.74%,13.45%,1.88,47.83,Yes / Yes,0.73,115.82%,-,0.95,33.54,1.66%,-17.64%,-4.42%,May 28 BMO,1.16M,34.08,3.01%,-1.04%,-10.52%,"

","1,095,713",1.61%,SQM
SPX Technologies Inc,Industrials,Building Products & Equipment,USA,NYSE,RUT,37.74,4.33,2.92%,46.70M,3.29%,7.62B,23.17,7.04,-6.69%,45.34M,9.62%,204.30M,3.22,1.45,93.88%,1.60%,22.16%,2.00B,3.81,12.81%,0.28%,2.58,-3.93%,30.91,5.28,11.91%,6.88%,0.72M,21.67%,3.81,42.88,11.73%,15.24%,115.00,183.83,12.16%,-,33.02,20.68%,8.82%,-11.21%,1.23,-,1.24,5.46%,37.13%,41.93%,3.67,"Jun 12, 2015",1.88,30.05%,16.47%,71.03,0.93%,1.43%,4300,0.67,10.78%,10.21%,1.00,175.67,Yes / Yes,0.60,4.11%,0.00%,0.99,160.00,0.13%,17.57%,3.74%,May 01 AMC,280.77K,163.22,5.19%,14.37%,8.47%,"

","276,576",2.01%,SPXC
Sprout Social Inc,Technology,Software - Application,USA,NASD,RUT,-,-1.04,14.10%,51.85M,1.58%,1.31B,25.66,0.88,-5.06%,50.01M,-6.03%,-59.62M,-,0.15,93.10%,6.44%,-4.14%,418.41M,3.12,46.18%,-0.10%,4.31,-29.88%,3.01,7.45,19.75%,-14.64%,3.22M,-34.79%,1.82,12.34,31.34%,-36.95%,18.52,39.74,-26.86%,-,43.51,-2.58%,-28.49%,-43.49%,1.04,-,0.87,31.63%,77.56%,21.27%,0.86,-,0.87,16.49%,-12.25%,54.61,1.57%,1.73%,1322,0.21,17.79%,-14.25%,2.27,26.85,Yes / Yes,0.19,19.55%,-,0.43,21.88,1.34%,46.08%,12.92%,May 08 AMC,747.70K,22.46,0.59%,4.93%,-18.35%,"

","317,803",2.65%,SPT
SPS Commerce Inc,Technology,Software - Application,USA,NASD,RUT,67.59,2.14,1.39%,38.00M,1.67%,5.49B,31.88,4.53,-10.74%,37.45M,0.44%,81.25M,4.35,0.91,98.84%,3.87%,14.22%,669.74M,8.19,13.10%,-0.66%,4.28,-23.79%,24.23,5.96,15.15%,8.34%,1.45M,-23.12%,2.50,57.81,15.55%,10.13%,120.08,218.61,-21.46%,-,39.02,16.80%,8.76%,-33.90%,0.73,-,1.20,17.97%,63.58%,20.33%,4.09,-,1.20,16.20%,14.85%,52.85,1.83%,1.69%,2783,0.01,19.46%,12.13%,1.58,177.50,Yes / Yes,0.01,21.75%,0.00%,0.83,141.11,1.41%,18.05%,21.38%,Apr 24 AMC,338.71K,144.50,-0.35%,3.65%,-13.68%,"

","280,169",2.40%,SPSC
ARS Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.16,44.24%,98.13M,1.10%,1.44B,-,-0.71,-2.51%,54.77M,9.30%,-15.65M,-,-0.47,53.75%,33.29%,27.41%,97.12M,14.86,-1939.16%,12.02%,10.77,4.93%,2.33,6.30,51.80%,-5.64%,18.23M,66.55%,2.81,5.23,55.23%,-6.91%,7.55,18.51,39.24%,-,-,-,-6.83%,-20.64%,0.83,-,10.74,-,97.66%,94.57%,0.80,-,11.00,68.69%,-27.87%,55.07,4.33%,4.68%,160,0.00,971120.00%,-16.11%,1.00,31.60,Yes / Yes,0.00,-224.37%,0.00%,0.26,14.53,6.57%,-3.46%,-,May 14 BMO,1.69M,14.69,3.85%,5.38%,10.52%,"

","438,412",1.10%,SPRY
Spirit Aerosystems Holdings Inc,Industrials,Aerospace & Defense,USA,NYSE,-,-,-18.22,1.14%,117.32M,0.55%,4.51B,22.84,1.68,0.00%,115.98M,4.63%,-2136.00M,-,-0.60,91.37%,9.31%,16.93%,6.14B,0.73,91.51%,0.51%,8.01,18.52%,-27.27,-,242.26%,-32.26%,10.80M,26.11%,1.88,20.46,-,-,27.00,38.92,12.68%,-,-,-,-255.01%,-1.33%,1.63,-,0.44,-4.29%,-22.79%,42.22%,0.66,"Sep 09, 2022",1.03,-109.95%,-29.75%,64.31,1.26%,0.97%,20370,-,-2.91%,-34.81%,2.82,35.79,Yes / Yes,-,1.80%,-,0.42,38.72,-10.35%,-276.87%,-10.63%,May 01 AMC,1.35M,38.40,2.06%,8.08%,13.47%,"

","561,434",-0.83%,SPR
Spotify Technology S.A,Communication Services,Internet Content & Information,Luxembourg,NYSE,-,114.28,6.07,25.18%,205.06M,3.32%,139.21B,49.14,14.11,0.00%,150.33M,6.95%,1.25B,2.73,2.47,68.05%,4.53%,36.36%,17.41B,7.99,53.56%,1.22%,2.66,40.49%,32.91,21.07,46.18%,10.66%,6.82M,116.99%,42.57,16.29,41.89%,24.28%,288.07,717.87,54.97%,-,50.06,-,17.32%,-3.42%,1.66,-,1.48,17.50%,30.92%,140.68%,24.39,-,1.48,1082.65%,10.51%,60.65,1.49%,2.16%,-,0.34,16.07%,7.19%,1.98,683.78,Yes / Yes,0.07,7.34%,0.00%,0.58,699.11,0.07%,-51.03%,11.74%,Apr 29 BMO,2.56M,693.32,4.36%,12.43%,37.87%,"

","1,480,057",-0.83%,SPOT
SiriusPoint Ltd,Financial,Insurance - Reinsurance,Bermuda,NYSE,RUT,20.25,0.95,8.33%,116.02M,-0.92%,2.25B,7.88,2.45,-29.87%,106.87M,0.21%,150.60M,1.14,0.60,86.44%,1.99%,30.21%,2.65B,0.85,24.79%,-29.48%,2.82,20.31%,15.73,1.23,12.48%,1.68%,2.13M,51.81%,-,-,17.75%,7.20%,11.92,19.87,17.82%,-,-,-13.44%,5.56%,-2.82%,0.86,-,-,21.93%,-,62.00%,0.54,-,0.72,-44.54%,9.88%,56.41,0.57%,1.25%,1072,0.34,-5.57%,5.69%,2.00,20.00,Yes / Yes,0.34,-0.14%,0.00%,0.53,19.26,0.48%,111.30%,6.10%,May 05 AMC,755.65K,19.31,-0.59%,7.06%,24.91%,"

","397,024",0.26%,SPNT
Sapiens International Corp NV,Technology,Software - Application,Israel,NASD,RUT,22.93,1.30,45.17%,55.74M,3.41%,1.66B,19.21,1.55,0.00%,30.64M,4.61%,72.76M,6.03,0.33,39.84%,2.72%,10.34%,544.24M,3.05,-4.46%,1.40%,5.16,7.05%,8.26,3.59,9.34%,10.41%,0.83M,-9.13%,3.68,8.06,3.80%,16.09%,23.69,40.64,12.11%,0.58 (1.95%),19.23,19.63%,15.26%,-26.92%,0.97,0.59 (1.97%),1.68,10.74%,45.44%,25.37%,0.61,"Apr 07, 2025",1.68,10.25%,16.99%,65.99,1.09%,0.95%,4850,0.09,3.84%,13.37%,3.40,29.75,Yes / Yes,0.03,3.26%,45.90%,0.62,30.03,-0.14%,4.52%,1.38%,May 08 BMO,161.47K,29.70,3.73%,7.65%,0.35%,"

","99,582",-1.10%,SPNS
Sphere Entertainment Co,Communication Services,Entertainment,USA,NYSE,RUT,-,-9.82,23.78%,28.98M,3.11%,1.41B,-,-,-0.64%,27.44M,20.33%,-349.03M,-,-1.52,100.46%,28.63%,23.64%,1.19B,1.18,-,9.09%,8.34,3.36%,59.75,0.65,-,-8.03%,7.86M,5.22%,13.28,2.95,-,-15.64%,23.89,50.88,-2.98%,-,-,-50.11%,-12.55%,-23.11%,1.66,-,0.52,-0.42%,20.29%,63.75%,1.51,-,0.53,-188.54%,-18.29%,65.84,0.58%,2.62%,970,0.68,-5.04%,-29.34%,1.89,49.00,Yes / Yes,0.30,-70.16%,-,0.50,38.34,-3.13%,-4.19%,-12.68%,May 08 BMO,942.04K,39.12,3.13%,21.26%,-0.71%,"

","470,485",2.03%,SPHR
Suburban Propane Partners LP,Utilities,Utilities - Regulated Gas,USA,NYSE,-,12.47,1.44,4.88%,64.94M,-6.01%,1.17B,8.95,2.01,-0.57%,61.79M,-4.92%,94.76M,1.87,-0.17,39.41%,1.29%,-11.78%,1.42B,0.82,18.33%,11.75%,4.56,-6.11%,10.35,1.74,3.08%,4.00%,0.79M,-13.35%,0.14,125.45,6.67%,14.42%,15.20,22.24,4.53%,1.30 (7.23%),16.64,0.78%,4.60%,-19.15%,0.12,1.30 (7.23%),0.81,0.92%,21.31%,18.29%,0.50,"May 06, 2025",1.06,-14.66%,14.63%,32.18,0.93%,1.39%,3098,2.12,4.02%,6.65%,5.00,17.00,Yes / Yes,2.06,22.14%,113.65%,0.86,18.23,8.23%,-5.14%,17.98%,May 08 BMO,174.25K,17.98,-5.05%,-8.69%,-6.44%,"

","150,068",-1.37%,SPH
S&P Global Inc,Financial,Financial Data & Stock Exchanges,USA,NYSE,S&P 500,40.35,12.74,0.14%,313.61M,0.32%,157.62B,27.13,18.95,-5.96%,306.26M,1.22%,3.95B,3.88,4.14,88.96%,0.98%,7.07%,14.49B,10.88,7.89%,-0.87%,2.28,0.01%,106.41,4.83,11.85%,6.57%,3.01M,18.23%,4.79,107.30,10.39%,11.68%,425.49,545.39,3.19%,3.81 (0.74%),28.39,7.51%,8.73%,-5.77%,1.19,3.74 (0.73%),0.90,16.23%,61.35%,20.78%,8.27,"May 28, 2025",0.90,42.72%,41.03%,54.04,0.67%,0.86%,42350,0.36,12.98%,27.27%,1.39,584.86,Yes / Yes,0.36,12.24%,29.47%,0.45,515.00,2.13%,4.05%,8.19%,Apr 29 BMO,1.32M,513.92,-0.28%,3.62%,1.46%,"

","592,995",-0.21%,SPGI
"Simon Property Group, Inc",Real Estate,REIT - Retail,USA,NYSE,S&P 500,24.04,6.69,0.87%,326.42M,-0.55%,60.68B,23.60,6.82,0.15%,323.59M,-1.41%,2.22B,-,1.54,92.78%,1.82%,-1.58%,5.99B,10.12,-12.44%,1.37%,3.16,-11.53%,7.86,20.48,7.23%,6.32%,5.88M,4.65%,3.66,43.97,-1.84%,73.22%,136.34,190.13,-6.57%,8.51 (5.29%),17.56,2.13%,8.84%,-15.38%,1.48,8.32 (5.17%),0.80,1.05%,60.92%,18.01%,3.29,"Jun 09, 2025",0.80,-14.90%,51.47%,49.88,0.84%,1.80%,3000,9.70,4.25%,37.06%,2.00,184.07,Yes / Yes,8.65,-38.19%,107.34%,0.57,160.42,9.41%,-6.79%,2.11%,May 12 AMC,1.86M,160.89,-0.34%,1.84%,-5.16%,"

","1,053,899",0.29%,SPG
Spectrum Brands Holdings Inc,Consumer Defensive,Household & Personal Products,USA,NYSE,-,26.32,2.09,3.78%,25.30M,-1.33%,1.38B,11.87,4.64,-7.00%,24.06M,-11.02%,59.10M,3.13,1.46,103.07%,9.24%,-24.85%,2.93B,0.47,-2.56%,-2.20%,4.37,-42.23%,74.49,0.74,17.18%,1.39%,2.22M,-38.66%,3.84,14.34,8.41%,2.79%,54.55,96.62,-34.86%,1.82 (3.31%),17.40,-,2.28%,-43.03%,0.92,1.83 (3.32%),1.40,-4.86%,37.42%,0.90%,2.00,"May 27, 2025",2.34,-95.70%,4.97%,34.50,1.02%,2.28%,3100,0.38,1.46%,2.02%,1.80,83.57,Yes / Yes,0.37,-98.29%,41.06%,1.13,56.12,-2.25%,-50.12%,-5.94%,May 08 BMO,508.93K,55.04,-7.32%,-10.72%,-31.22%,"

","572,933",-1.92%,SPB
SoundHound AI Inc,Technology,Software - Application,USA,NASD,RUT,-,-0.55,10.46%,368.87M,-1.41%,3.93B,-,-0.23,-6.82%,359.71M,9.02%,-188.52M,-,-0.09,41.05%,31.49%,14.64%,102.23M,38.47,109.62%,24.80%,3.94,-26.56%,0.99,9.90,-330.00%,-43.07%,113.27M,102.27%,0.61,16.00,-,-68.22%,3.82,24.98,-50.66%,-,-,-,-47.19%,-60.81%,2.86,-,4.92,-,34.35%,156.28%,0.74,-,4.92,-42.58%,-132.17%,48.49,5.63%,5.31%,842,0.01,101.39%,-184.41%,1.78,11.83,Yes / Yes,0.01,368.04%,-,0.81,10.02,-4.10%,461.73%,151.24%,May 08 AMC,28.76M,9.79,-5.06%,4.94%,0.29%,"

","23,302,120",-2.30%,SOUN
Sony Group Corporation ADR,Technology,Consumer Electronics,Japan,NYSE,-,21.20,1.24,0.00%,6.03B,-2.13%,157.86B,19.27,1.36,-,6.02B,6.07%,7.50B,5.25,0.25,7.87%,0.14%,14.16%,84.99B,1.86,-3.42%,1.47%,1.25,25.36%,9.08,2.89,9.17%,3.25%,8.26M,50.18%,3.81,6.87,4.04%,14.32%,15.86,26.94,23.82%,0.16 (0.63%),9.66,7.37%,10.95%,-2.76%,0.96,0.07 (0.25%),0.57,2.32%,34.85%,65.20%,0.51,"Mar 31, 2025",0.70,14.01%,10.88%,54.72,1.25%,1.74%,113000,0.51,-5.46%,8.83%,1.64,29.66,Yes / Yes,0.25,3.48%,7.86%,0.48,26.59,-12.01%,30.41%,-26.39%,May 14 BMO,6.62M,26.20,1.25%,5.30%,20.19%,"

","3,148,816",-1.47%,SONY
Sonos Inc,Technology,Consumer Electronics,USA,NASD,RUT,-,-0.59,2.35%,123.76M,2.84%,1.26B,-,-0.38,8.03%,117.26M,0.77%,-69.29M,-,-0.26,91.54%,5.65%,-10.25%,1.46B,0.86,-158.06%,-1.83%,3.41,-26.04%,3.09,3.40,52.08%,-8.07%,6.62M,-33.77%,1.86,5.65,45.57%,-15.80%,7.62,16.30,-30.12%,-,19.53,-46.49%,-15.77%,-35.52%,2.05,-,1.09,3.78%,44.37%,37.84%,0.40,-,1.56,-67.92%,-2.20%,55.97,2.25%,2.68%,1708,0.16,-5.24%,-4.74%,2.33,11.67,Yes / Yes,0.15,-3.83%,-,0.44,10.46,2.23%,-31.07%,2.81%,May 07 AMC,1.94M,10.51,1.21%,9.44%,-13.94%,"

","846,793",0.48%,SONO
Sonoco Products Co,Consumer Cyclical,Packaging & Containers,USA,NYSE,-,29.91,1.54,1.17%,98.63M,0.99%,4.54B,7.06,6.52,6.14%,97.48M,3.81%,153.20M,2.55,1.49,83.20%,3.75%,-1.05%,6.37B,0.71,22.93%,3.16%,4.42,-9.66%,24.82,1.85,8.45%,1.36%,3.65M,-23.34%,1.84,24.96,11.72%,5.54%,39.46,59.62,-5.79%,2.13 (4.62%),75.55,-10.55%,1.99%,-22.80%,0.68,2.09 (4.54%),0.51,-0.25%,21.48%,16.62%,1.07,"May 09, 2025",0.80,-61.14%,10.42%,54.19,0.44%,1.33%,28000,3.05,-4.58%,2.40%,1.77,56.33,Yes / Yes,2.15,-16.64%,125.36%,0.53,45.50,-16.13%,-1.88%,4.38%,Apr 29 AMC,826.51K,46.02,1.02%,2.37%,-6.23%,"

","435,990",1.14%,SON
Solventum Corp,Healthcare,Medical Instruments & Supplies,USA,NYSE,S&P 500,34.81,2.17,20.00%,173.01M,1.74%,13.07B,12.71,5.95,0.00%,138.41M,7.58%,378.00M,-,1.45,67.78%,3.33%,-0.45%,8.31B,1.57,-16.85%,5.05%,3.70,8.60%,18.85,4.01,6.72%,2.59%,4.61M,37.24%,3.09,24.48,-0.19%,10.63%,47.16,85.92,14.37%,-,33.43,-,3.41%,-12.07%,0.69,-,0.85,-,55.45%,60.20%,1.97,-,1.19,-70.83%,10.67%,61.66,0.64%,1.69%,22000,2.53,1.28%,4.55%,2.77,81.57,Yes / Yes,2.40,-42.89%,0.00%,0.56,74.92,2.66%,10.64%,2.68%,May 08 AMC,1.25M,75.55,2.62%,7.89%,6.56%,"

","699,071",0.84%,SOLV
SoFi Technologies Inc,Financial,Credit Services,USA,NASD,-,34.20,0.42,2.13%,1.10B,5.34%,15.91B,27.44,0.52,-0.91%,1.08B,9.18%,472.29M,1.43,0.06,46.59%,13.53%,27.80%,3.89B,4.08,-29.33%,0.20%,2.47,-8.05%,6.05,2.38,90.30%,1.40%,146.41M,103.25%,2.46,5.84,23.95%,7.51%,6.01,18.42,-6.56%,-,10.88,-,4.81%,-21.88%,1.83,-,5.24,39.18%,57.60%,139.43%,0.60,-,5.24,285.65%,9.45%,63.23,2.09%,2.31%,5000,0.47,21.24%,12.13%,2.81,13.72,Yes / Yes,0.47,179.17%,0.00%,0.94,14.10,4.29%,84.05%,14.17%,Apr 29 BMO,59.33M,14.39,5.71%,14.96%,14.33%,"

","55,646,377",2.06%,SOFI
Sable Offshore Corp,Energy,Oil & Gas Drilling,USA,NYSE,RUT,-,-8.34,23.61%,89.34M,-4.66%,2.25B,5.99,3.83,-0.62%,74.94M,-0.35%,-546.72M,-,-0.61,55.06%,18.50%,-0.56%,0.00M,-,96.55%,2.79%,6.26,20.31%,3.14,7.29,1306.01%,-38.26%,13.86M,54.03%,2.29,10.02,-,-200.53%,13.66,35.00,0.09%,-,-,-,-48.16%,-34.51%,0.67,-,1.57,-,-,67.79%,2.09,-,1.67,-10.40%,-,41.04,4.61%,7.20%,161,3.04,-,-,1.00,41.60,Yes / Yes,3.04,59.32%,-,1.04,24.29,-100.00%,-236.87%,-,May 09 AMC,2.21M,22.92,-18.78%,-2.59%,-1.76%,"

","2,293,846",-5.64%,SOC
South Bow Corp,Energy,Oil & Gas Midstream,Canada,NYSE,-,34.63,0.77,0.17%,208.22M,0.34%,5.56B,14.68,1.82,0.00%,207.88M,5.33%,160.78M,13.69,0.37,86.69%,2.22%,5.87%,1.23B,4.52,-14.16%,10.10%,5.02,4.96%,8.68,3.08,15.08%,4.14%,4.61M,-,1.51,17.61,2.53%,17.80%,21.12,27.60,13.19%,2.00 (7.50%),-,-,2.78%,-3.33%,-,1.00 (3.75%),1.20,-,-,26.33%,0.60,"Jun 30, 2025",1.29,-,-,59.18,1.02%,1.81%,-,2.20,-,13.07%,2.75,25.80,Yes / Yes,2.20,-,47.33%,0.75,26.43,-4.52%,7.09%,-,May 15 AMC,918.57K,26.68,2.49%,5.93%,7.44%,"

","689,668",0.95%,SOBO
Southern Company,Utilities,Utilities - Regulated Electric,USA,NYSE,S&P 500,21.41,4.17,0.14%,1.10B,-0.32%,98.15B,19.52,4.58,-6.13%,1.10B,-1.16%,4.61B,3.25,1.00,68.91%,1.96%,-0.89%,27.85B,3.52,5.67%,0.59%,4.32,3.61%,30.79,2.90,6.92%,3.20%,21.53M,13.54%,2.12,42.09,6.59%,14.01%,76.96,94.45,8.48%,2.96 (3.32%),-,-2.34%,4.70%,-5.45%,0.37,2.90 (3.25%),0.64,4.75%,31.60%,16.03%,1.54,"May 19, 2025",0.86,8.02%,25.90%,50.41,0.44%,1.32%,28600,2.07,9.58%,16.54%,2.60,95.21,Yes / Yes,1.90,17.61%,71.61%,0.63,88.50,8.68%,2.39%,16.99%,May 01 BMO,4.99M,89.30,0.67%,-0.56%,1.49%,"

","3,131,393",0.90%,SO
Sanofi ADR,Healthcare,Drug Manufacturers - General,France,NASD,-,20.83,2.39,0.02%,2.61B,1.40%,121.53B,9.96,5.01,0.00%,2.44B,-0.04%,6.02B,1.60,0.93,10.73%,0.15%,-15.08%,44.44B,2.73,23.36%,-1.41%,1.33,2.82%,32.01,1.56,9.33%,4.29%,3.69M,0.75%,3.21,15.53,13.05%,7.34%,45.80,60.12,3.42%,2.36 (4.73%),15.28,13.05%,6.39%,-17.03%,0.48,2.21 (4.44%),0.73,1.91%,63.49%,8.91%,1.01,"May 09, 2025",1.08,2.96%,23.14%,42.79,1.19%,1.86%,84587,0.23,-4.57%,13.54%,1.69,65.16,Yes / Yes,0.17,-,66.96%,0.39,49.75,3.35%,3.11%,-,Apr 24 BMO,2.76M,49.88,-2.01%,-3.75%,-5.72%,"

","1,082,590",0.26%,SNY
TD Synnex Corp,Technology,Electronics & Computer Distribution,USA,NYSE,-,15.77,8.00,6.46%,83.22M,2.65%,10.59B,9.46,13.35,-2.00%,78.50M,7.03%,678.34M,1.77,2.73,90.51%,5.15%,-1.14%,59.01B,0.18,1.02%,1.79%,4.30,3.43%,96.74,1.30,13.12%,2.40%,4.05M,-2.77%,6.46,19.55,8.91%,8.40%,92.23,145.10,7.62%,1.77 (1.40%),-,-3.97%,5.75%,-13.01%,1.29,1.68 (1.33%),0.74,19.73%,5.97%,36.85%,2.70,"Apr 11, 2025",1.27,19.44%,2.02%,62.73,1.37%,1.41%,23000,0.54,4.62%,1.15%,1.45,133.33,Yes / Yes,0.46,2.17%,20.12%,0.69,125.90,-1.74%,-3.65%,3.98%,Jun 24 BMO,940.32K,126.22,2.39%,10.76%,3.32%,"

","652,988",0.25%,SNX
Synovus Financial Corp,Financial,Banks - Regional,USA,NYSE,-,13.88,3.56,0.73%,139.21M,2.13%,6.88B,9.14,5.41,0.00%,138.00M,7.36%,508.43M,1.49,1.24,87.11%,3.87%,12.87%,3.42B,2.01,14.76%,-0.52%,3.55,-10.80%,34.86,1.42,6.45%,0.92%,5.34M,32.00%,-,-,9.32%,10.63%,35.81,59.92,-3.46%,1.56 (3.15%),8.56,-2.64%,6.79%,-17.46%,1.20,1.53 (3.09%),-,7.51%,-,38.12%,1.23,"Jun 18, 2025",0.19,22.50%,19.88%,61.50,1.39%,1.57%,4775,0.40,-1.56%,14.88%,1.85,54.58,Yes / Yes,0.39,66.02%,50.14%,0.24,49.17,0.60%,16.13%,-1.56%,Apr 16 AMC,1.50M,49.46,2.26%,9.71%,0.71%,"

","357,628",0.59%,SNV
"Synopsys, Inc",Technology,Software - Infrastructure,USA,NASD,"NDX, S&P 500",36.32,13.89,0.70%,155.15M,8.18%,78.26B,29.96,16.84,-5.78%,154.07M,4.45%,2.17B,2.57,3.85,91.06%,3.17%,17.12%,6.21B,12.60,14.66%,3.16%,3.54,-2.11%,63.91,7.89,11.23%,7.77%,4.89M,-12.10%,91.95,5.49,14.14%,15.82%,365.74,624.80,3.92%,-,72.10,33.29%,10.56%,-19.27%,1.11,-,6.85,12.76%,76.65%,37.91%,17.58,-,7.02,50.17%,22.71%,60.74,0.55%,2.74%,20000,1.08,0.30%,34.88%,1.35,593.89,Yes / Yes,1.07,19.32%,0.00%,0.67,495.77,0.26%,8.11%,10.12%,May 28 AMC,1.38M,504.40,2.26%,9.68%,2.20%,"

","928,291",1.74%,SNPS
Snowflake Inc,Technology,Software - Application,USA,NYSE,-,-,-4.21,4.91%,333.64M,-0.44%,69.48B,133.79,1.56,-8.68%,317.27M,19.58%,-1398.74M,-,0.27,66.32%,2.97%,38.92%,3.84B,18.10,32.75%,4.26%,1.83,13.76%,7.22,28.85,41.27%,-18.10%,9.42M,57.71%,11.72,17.77,38.81%,-40.16%,107.13,214.83,34.86%,-,91.67,-25.13%,-27.65%,-3.07%,1.21,-,1.54,68.78%,65.16%,94.38%,6.25,-,1.54,-49.96%,-37.70%,70.78,0.74%,3.06%,7834,1.12,27.50%,-36.43%,1.58,230.18,Yes / Yes,1.10,-36.07%,-,0.65,210.85,3.56%,12.99%,25.75%,May 21 AMC,5.14M,208.24,5.08%,21.66%,35.88%,"

","3,333,793",-1.24%,SNOW
Smith & Nephew plc ADR,Healthcare,Medical Devices,United Kingdom,NYSE,-,32.11,0.94,0.10%,437.51M,3.23%,13.15B,13.70,2.19,0.00%,437.07M,6.07%,410.01M,2.61,-,7.20%,0.43%,0.74%,5.78B,2.28,14.96%,-3.34%,2.24,18.91%,12.05,2.49,13.17%,4.03%,1.88M,13.52%,1.41,21.25,12.28%,7.82%,23.69,31.72,22.29%,0.80 (2.65%),21.92,-7.22%,4.81%,-5.23%,0.71,0.75 (2.50%),1.33,2.49%,69.64%,26.89%,0.48,"Mar 28, 2025",2.89,55.99%,14.83%,65.22,2.01%,1.35%,18456,0.63,4.58%,7.09%,2.05,32.94,Yes / Yes,0.62,116.64%,76.28%,0.69,29.88,0.70%,1.92%,5.74%,Feb 25 BMO,842.78K,30.06,3.39%,7.95%,9.28%,"

","582,395",0.60%,SNN
StoneX Group Inc,Financial,Capital Markets,USA,NASD,RUT,14.46,5.90,13.53%,48.77M,0.44%,4.17B,14.29,5.97,-3.05%,42.30M,-3.72%,285.80M,2.91,1.44,81.29%,2.60%,16.69%,123.04B,0.03,10.35%,3.27%,2.72,23.17%,38.59,2.21,0.59%,1.00%,1.10M,72.59%,26.73,3.19,4.97%,16.69%,46.43,97.17,30.65%,-,-,22.11%,9.63%,-12.18%,0.53,-,0.70,24.88%,2.55%,83.77%,2.82,-,0.73,19.42%,1.39%,49.74,1.18%,1.44%,4556,6.50,67.71%,0.23%,1.00,102.00,Yes / Yes,0.58,30.08%,0.00%,0.47,84.65,5.37%,6.82%,66.88%,May 07 AMC,404.06K,85.33,-0.74%,1.85%,20.80%,"

","190,334",0.80%,SNEX
Schneider National Inc,Industrials,Trucking,USA,NYSE,-,34.91,0.71,72.04%,92.17M,3.39%,4.33B,17.87,1.38,-0.01%,48.98M,7.53%,124.60M,0.83,0.20,32.23%,10.46%,1.27%,5.37B,0.81,21.71%,-1.78%,6.24,-21.55%,17.06,1.45,64.76%,2.61%,5.12M,9.19%,0.88,28.07,42.15%,4.20%,20.59,33.90,-15.57%,0.38 (1.52%),32.30,-4.33%,3.51%,-27.08%,1.11,0.38 (1.54%),1.74,2.19%,5.67%,20.06%,0.63,"Jun 13, 2025",1.90,-20.76%,3.33%,63.60,1.08%,1.36%,19400,0.19,-0.30%,2.32%,2.25,26.31,Yes / Yes,0.19,41.51%,57.19%,0.68,24.14,-0.57%,15.19%,6.28%,May 01 BMO,820.83K,24.72,3.47%,7.54%,-8.40%,"

","561,799",2.40%,SNDR
Sandisk Corp,Technology,Computer Hardware,USA,NASD,-,-,-,20.60%,145.00M,7.63%,6.04B,-,-,0.00%,115.37M,10.20%,-,-,-,75.37%,6.58%,-20.26%,-,-,-,108.28%,2.30,-,63.18,0.66,-,-,7.59M,-,10.37,4.01,-,-,27.89,58.36,15.53%,-,-,-,-,-28.74%,-,-,2.13,-,-,49.15%,2.27,"Jul 30, 2015",3.70,-,-,61.17,3.75%,2.79%,-,0.24,-,-,1.83,52.80,Yes / Yes,0.23,-,-,0.84,41.82,-,-,-,May 07 AMC,3.29M,41.59,5.54%,13.53%,-0.14%,"

","2,771,917",-0.55%,SNDK
